Ano,IdRegion,IdServicio,IdComuna,IdEstablecimiento,codigo_madre_master,IdServicio_master,servicio_salud_master,dependencia_master,IdComuna_master,comuna_master,tipo_establecimiento_master,establecimiento_master,nivel_atencion_master,estado_funcionamiento_master,es_aps,sin_match_master,categoria_estado_nutricional,total_15_mas,total_hombres,total_mujeres,15_19,20_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_mas,15_19_hombres,20_24_hombres,25_29_hombres,30_34_hombres,35_39_hombres,40_44_hombres,45_49_hombres,50_54_hombres,55_59_hombres,60_64_hombres,20_64_hombres,65_mas_hombres,15_19_mujeres,20_24_mujeres,25_29_mujeres,30_34_mujeres,35_39_mujeres,40_44_mujeres,45_49_mujeres,50_54_mujeres,55_59_mujeres,60_64_mujeres,20_64_mujeres,65_mas_mujeres,pueblos_originarios,migrantes
2023,13,13,13116,113396,,13,Servicio de Salud Metropolitano Sur,Municipal,13116,Lo Espejo,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Pueblo Lo Espejo,Primario,Vigente en Operación Habitual,True,False,Normal,416,154,262,0,38,49,36,29,15,14,16,21,13,185,0,12,13,16,7,5,5,7,8,7,80,74,0,26,36,20,22,10,9,9,13,6,151,111,0.0,0.0
2023,13,13,13116,113396,,13,Servicio de Salud Metropolitano Sur,Municipal,13116,Lo Espejo,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Pueblo Lo Espejo,Primario,Vigente en Operación Habitual,True,False,Obesidad,670,177,493,0,56,87,81,66,57,47,40,29,18,189,0,13,27,16,15,16,13,11,8,5,124,53,0,43,60,65,51,41,34,29,21,13,357,136,0.0,0.0
2023,13,13,13116,113396,,13,Servicio de Salud Metropolitano Sur,Municipal,13116,Lo Espejo,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Pueblo Lo Espejo,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,580,218,362,1,46,54,73,50,27,32,48,30,32,187,0,19,15,20,17,12,13,20,16,11,143,75,1,27,39,53,33,15,19,28,14,21,249,112,0.0,0.0
2023,13,13,13121,111303,,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Lo Valledor Norte,Primario,Vigente en Operación Habitual,True,False,Bajo peso,77,32,45,12,5,1,2,1,2,1,0,1,6,46,7,1,0,0,0,0,0,0,1,5,7,18,5,4,1,2,1,2,1,0,0,1,12,28,0.0,0.0
2023,13,13,13121,111303,,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Lo Valledor Norte,Primario,Vigente en Operación Habitual,True,False,Normal,744,282,462,48,55,61,40,34,24,21,21,26,41,373,16,14,16,12,9,6,7,9,11,12,96,170,32,41,45,28,25,18,14,12,15,29,227,203,0.0,0.0
2023,13,13,13121,111303,,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Lo Valledor Norte,Primario,Vigente en Operación Habitual,True,False,Obesidad,822,200,622,39,64,76,94,61,77,48,45,30,34,254,12,14,14,16,17,17,14,12,10,10,124,64,27,50,62,78,44,60,34,33,20,24,405,190,0.0,0.0
2023,13,13,13121,111303,,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Lo Valledor Norte,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,777,236,541,47,47,60,80,71,63,48,30,34,51,246,10,12,12,19,19,20,16,12,11,16,137,89,37,35,48,61,52,43,32,18,23,35,347,157,0.0,0.0
2023,13,13,13121,113303,,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Amador Neghme,Primario,Vigente en Operación Habitual,True,False,Bajo peso,195,75,120,26,14,9,2,1,1,4,4,3,6,125,14,2,3,1,0,0,1,1,2,2,12,49,12,12,6,1,1,1,3,3,1,4,32,76,0.0,0.0
2023,13,13,13121,113303,,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Amador Neghme,Primario,Vigente en Operación Habitual,True,False,Normal,2171,806,1365,186,191,141,136,99,79,57,53,64,81,1084,74,63,46,39,36,18,14,20,16,37,289,443,112,128,95,97,63,61,43,33,48,44,612,641,0.0,0.0
2023,13,13,13121,113303,,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Amador Neghme,Primario,Vigente en Operación Habitual,True,False,Obesidad,1802,455,1347,75,143,154,209,165,128,116,134,97,85,496,39,24,29,41,45,28,33,31,26,22,279,137,36,119,125,168,120,100,83,103,71,63,952,359,0.0,0.0
2023,13,13,13121,113303,,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Amador Neghme,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,1979,650,1329,67,144,190,159,154,149,143,114,138,106,615,25,40,51,35,44,48,51,43,45,41,398,227,42,104,139,124,110,101,92,71,93,65,899,388,0.0,0.0
2023,13,13,13121,113306,,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Pierre Dubois (Ex La Feria),Primario,Vigente en Operación Habitual,True,False,Bajo peso,168,78,90,1,5,6,6,1,0,1,1,3,6,138,1,2,2,3,1,0,1,1,3,4,17,60,0,3,4,3,0,0,0,0,0,2,12,78,0.0,0.0
2023,13,13,13121,113306,,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Pierre Dubois (Ex La Feria),Primario,Vigente en Operación Habitual,True,False,Normal,1334,548,786,28,141,122,95,72,73,39,44,40,61,619,15,40,39,31,27,38,18,15,22,28,258,275,13,101,83,64,45,35,21,29,18,33,429,344,0.0,0.0
2023,13,13,13121,113306,,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Pierre Dubois (Ex La Feria),Primario,Vigente en Operación Habitual,True,False,Obesidad,1438,351,1087,5,104,137,221,154,146,77,59,63,35,437,0,24,23,43,35,37,27,13,15,14,231,120,5,80,114,178,119,109,50,46,48,21,765,317,0.0,0.0
2023,13,13,13121,113306,,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Pierre Dubois (Ex La Feria),Primario,Vigente en Operación Habitual,True,False,Sobrepeso,1622,571,1051,14,122,172,209,182,138,101,83,84,65,452,4,30,43,70,64,53,40,34,34,34,402,165,10,92,129,139,118,85,61,49,50,31,754,287,0.0,0.0
2023,13,13,13121,113331,,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Edgardo Enríquez Fröedden,Primario,Vigente en Operación Habitual,True,False,Bajo peso,359,122,237,16,27,16,8,8,5,7,6,4,7,255,8,5,3,4,4,0,2,1,4,2,25,89,8,22,13,4,4,5,5,5,0,5,63,166,0.0,0.0
2023,13,13,13121,113331,,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Edgardo Enríquez Fröedden,Primario,Vigente en Operación Habitual,True,False,Normal,1806,616,1190,156,127,117,107,75,58,64,45,61,76,920,72,37,18,15,16,16,17,14,14,28,175,369,84,90,99,92,59,42,47,31,47,48,555,551,0.0,0.0
2023,13,13,13121,113331,,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Edgardo Enríquez Fröedden,Primario,Vigente en Operación Habitual,True,False,Obesidad,1652,403,1249,53,103,160,171,136,167,112,86,93,75,496,21,21,29,29,25,33,30,21,27,25,240,142,32,82,131,142,111,134,82,65,66,50,863,354,0.0,0.0
2023,13,13,13121,113331,,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Edgardo Enríquez Fröedden,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,1644,498,1146,76,107,103,129,130,122,105,91,127,94,560,34,23,27,26,27,34,32,19,37,31,256,208,42,84,76,103,103,88,73,72,90,63,752,352,0.0,0.0
2023,13,13,13121,113703,111303,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dr. Miguel Enríquez Espinosa,Primario,Vigente en Operación Habitual,True,False,Bajo peso,40,17,23,2,1,1,1,2,0,0,1,2,3,27,2,0,0,0,2,0,0,1,2,2,7,8,0,1,1,1,0,0,0,0,0,1,4,19,0.0,0.0
2023,13,13,13121,113703,111303,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dr. Miguel Enríquez Espinosa,Primario,Vigente en Operación Habitual,True,False,Normal,392,146,246,21,29,28,12,12,12,4,10,17,22,225,12,8,7,3,0,4,1,3,8,7,41,93,9,21,21,9,12,8,3,7,9,15,105,132,0.0,0.0
2023,13,13,13121,113703,111303,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dr. Miguel Enríquez Espinosa,Primario,Vigente en Operación Habitual,True,False,Obesidad,351,68,283,4,27,35,45,31,18,30,16,22,14,109,0,4,6,4,2,3,9,5,3,3,39,29,4,23,29,41,29,15,21,11,19,11,199,80,0.0,0.0
2023,13,13,13121,113703,111303,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dr. Miguel Enríquez Espinosa,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,395,115,280,11,23,42,27,32,24,22,21,22,14,157,3,9,5,9,5,5,4,7,10,8,62,50,8,14,37,18,27,19,18,14,12,6,165,107,0.0,0.0
2023,13,13,13129,113301,,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar San Joaquín,Primario,Vigente en Operación Habitual,True,False,Bajo peso,184,63,121,3,4,5,3,1,1,3,3,1,2,158,2,3,0,0,0,1,1,2,1,2,10,51,1,1,5,3,1,0,2,1,0,0,13,107,0.0,0.0
2023,13,13,13129,113301,,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar San Joaquín,Primario,Vigente en Operación Habitual,True,False,Normal,1149,383,766,36,92,107,107,75,54,40,36,47,49,506,15,20,38,26,18,11,13,10,11,22,169,199,21,72,69,81,57,43,27,26,36,27,438,307,0.0,0.0
2023,13,13,13129,113301,,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar San Joaquín,Primario,Vigente en Operación Habitual,True,False,Obesidad,1068,253,815,15,80,102,126,93,89,75,72,44,48,324,0,22,22,29,19,25,22,20,11,10,180,73,15,58,80,97,74,64,53,52,33,38,549,251,0.0,0.0
2023,13,13,13129,113301,,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar San Joaquín,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,1227,394,833,7,75,99,140,97,82,87,77,95,65,403,2,18,33,41,25,26,31,18,17,24,233,159,5,57,66,99,72,56,56,59,78,41,584,244,0.0,0.0
2023,13,13,13129,113305,,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Arturo Baeza Goñi,Primario,Vigente en Operación Habitual,True,False,Bajo peso,149,58,91,0,8,9,6,3,3,7,6,6,3,98,0,4,3,1,0,1,3,3,3,1,19,39,0,4,6,5,3,2,4,3,3,2,32,59,0.0,0.0
2023,13,13,13129,113305,,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Arturo Baeza Goñi,Primario,Vigente en Operación Habitual,True,False,Normal,520,246,274,4,35,39,33,22,25,24,25,18,10,285,2,16,19,11,13,11,7,13,8,6,104,140,2,19,20,22,9,14,17,12,10,4,127,145,0.0,0.0
2023,13,13,13129,113305,,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Arturo Baeza Goñi,Primario,Vigente en Operación Habitual,True,False,Obesidad,607,154,453,5,30,52,64,65,57,39,36,34,21,204,1,6,11,17,13,13,17,6,13,8,104,49,4,24,41,47,52,44,22,30,21,13,294,155,0.0,0.0
2023,13,13,13129,113305,,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Arturo Baeza Goñi,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,692,268,424,2,53,44,79,51,40,39,48,40,39,257,2,20,14,26,20,15,11,18,15,17,156,110,0,33,30,53,31,25,28,30,25,22,277,147,0.0,0.0
2023,13,13,13129,113322,,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Santa Teresa de Los Andes,Primario,Vigente en Operación Habitual,True,False,Bajo peso,189,62,127,1,9,1,2,2,2,0,1,0,3,168,0,4,0,0,0,0,0,1,0,1,6,56,1,5,1,2,2,2,0,0,0,2,14,112,0.0,0.0
2023,13,13,13129,113322,,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Santa Teresa de Los Andes,Primario,Vigente en Operación Habitual,True,False,Normal,1423,532,891,14,138,123,87,64,53,34,45,40,45,780,3,33,35,32,19,18,11,14,15,19,196,333,11,105,88,55,45,35,23,31,25,26,433,447,0.0,0.0
2023,13,13,13129,113322,,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Santa Teresa de Los Andes,Primario,Vigente en Operación Habitual,True,False,Obesidad,1212,297,915,7,88,118,140,110,105,90,71,70,31,382,4,15,25,33,22,29,22,29,19,7,201,92,3,73,93,107,88,76,68,42,51,24,622,290,0.0,0.0
2023,13,13,13129,113322,,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Santa Teresa de Los Andes,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,1436,513,923,12,90,123,137,119,122,103,88,97,57,488,4,28,38,46,46,38,34,33,32,28,323,186,8,62,85,91,73,84,69,55,65,29,613,302,0.0,0.0
2023,13,13,13129,113701,113301,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Yalta,Primario,Vigente en Operación Habitual,True,False,Bajo peso,53,23,30,1,3,2,0,0,2,0,0,2,0,43,0,2,1,0,0,1,0,0,0,0,4,19,1,1,1,0,0,1,0,0,2,0,5,24,0.0,0.0
2023,13,13,13129,113701,113301,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Yalta,Primario,Vigente en Operación Habitual,True,False,Normal,370,143,227,16,33,32,31,16,25,10,11,6,5,185,10,12,7,12,7,8,2,7,2,1,58,75,6,21,25,19,9,17,8,4,4,4,111,110,0.0,0.0
2023,13,13,13129,113701,113301,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Yalta,Primario,Vigente en Operación Habitual,True,False,Obesidad,205,60,145,3,10,15,24,12,26,4,9,4,8,90,2,2,2,8,2,14,1,3,2,3,37,21,1,8,13,16,10,12,3,6,2,5,75,69,0.0,0.0
2023,13,13,13129,113701,113301,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Yalta,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,314,98,216,6,19,27,33,27,34,19,12,11,6,120,1,4,8,10,10,6,9,2,2,1,52,45,5,15,19,23,17,28,10,10,9,5,136,75,0.0,0.0
2023,13,13,13129,113702,113301,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Sierra Bella,Primario,Vigente en Operación Habitual,True,False,Bajo peso,29,9,20,0,2,2,1,0,0,0,0,0,3,21,0,2,0,0,0,0,0,0,0,0,2,7,0,0,2,1,0,0,0,0,0,3,6,14,0.0,0.0
2023,13,13,13129,113702,113301,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Sierra Bella,Primario,Vigente en Operación Habitual,True,False,Normal,157,52,105,6,11,9,10,6,9,6,5,7,7,81,3,3,3,4,2,1,1,2,0,4,20,29,3,8,6,6,4,8,5,3,7,3,50,52,0.0,0.0
2023,13,13,13129,113702,113301,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Sierra Bella,Primario,Vigente en Operación Habitual,True,False,Obesidad,149,38,111,3,14,14,23,12,18,14,4,4,4,39,0,1,2,5,4,8,2,1,3,3,29,9,3,13,12,18,8,10,12,3,1,1,78,30,0.0,0.0
2023,13,13,13129,113702,113301,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Sierra Bella,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,171,56,115,5,12,14,15,14,13,5,12,16,6,59,0,5,7,2,3,2,1,1,7,3,31,25,5,7,7,13,11,11,4,11,9,3,76,34,0.0,0.0
2023,13,13,13129,113722,113322,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dr. Salvador Allende,Primario,Vigente en Operación Habitual,True,False,Bajo peso,39,12,27,0,1,0,0,0,1,0,0,0,1,36,0,0,0,0,0,1,0,0,0,1,2,10,0,1,0,0,0,0,0,0,0,0,1,26,0.0,0.0
2023,13,13,13129,113722,113322,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dr. Salvador Allende,Primario,Vigente en Operación Habitual,True,False,Normal,225,84,141,11,13,11,8,9,4,12,4,10,7,136,1,4,3,2,4,1,7,1,1,2,25,58,10,9,8,6,5,3,5,3,9,5,53,78,0.0,0.0
2023,13,13,13129,113722,113322,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dr. Salvador Allende,Primario,Vigente en Operación Habitual,True,False,Obesidad,178,42,136,4,10,9,11,24,10,14,5,9,6,76,0,1,3,2,6,4,2,0,3,1,22,20,4,9,6,9,18,6,12,5,6,5,76,56,0.0,0.0
2023,13,13,13129,113722,113322,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dr. Salvador Allende,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,218,61,157,5,11,16,11,22,15,12,8,10,10,98,2,4,3,4,4,3,5,4,2,5,34,25,3,7,13,7,18,12,7,4,8,5,81,73,0.0,0.0
2023,13,13,13129,113753,113301,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Reverendo Javier Peró,Primario,Vigente en Operación Habitual,True,False,Bajo peso,50,18,32,0,1,1,2,0,2,1,0,0,1,42,0,0,0,1,0,1,0,0,0,1,3,15,0,1,1,1,0,1,1,0,0,0,5,27,0.0,0.0
2023,13,13,13129,113753,113301,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Reverendo Javier Peró,Primario,Vigente en Operación Habitual,True,False,Normal,208,61,147,0,22,10,10,3,3,6,8,7,8,131,0,3,3,1,1,2,2,2,2,3,19,42,0,19,7,9,2,1,4,6,5,5,58,89,0.0,0.0
2023,13,13,13129,113753,113301,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Reverendo Javier Peró,Primario,Vigente en Operación Habitual,True,False,Obesidad,164,47,117,0,9,11,14,14,11,7,14,13,5,66,0,3,2,1,9,5,2,7,3,2,34,13,0,6,9,13,5,6,5,7,10,3,64,53,0.0,0.0
2023,13,13,13129,113753,113301,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Reverendo Javier Peró,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,185,65,120,1,18,12,8,13,8,9,7,9,7,93,0,4,6,1,3,6,5,5,3,1,34,31,1,14,6,7,10,2,4,2,6,6,57,62,0.0,0.0
2023,13,13,13129,200210,113322,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Coñimo,Primario,Vigente en Operación Habitual,True,False,Bajo peso,84,31,53,1,2,0,0,2,1,0,0,0,0,78,0,1,0,0,1,1,0,0,0,0,3,28,1,1,0,0,1,0,0,0,0,0,2,50,0.0,0.0
2023,13,13,13129,200210,113322,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Coñimo,Primario,Vigente en Operación Habitual,True,False,Normal,351,128,223,4,27,9,24,12,8,4,11,9,11,232,3,7,3,3,5,2,1,4,2,4,31,94,1,20,6,21,7,6,3,7,7,7,84,138,0.0,0.0
2023,13,13,13129,200210,113322,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Coñimo,Primario,Vigente en Operación Habitual,True,False,Obesidad,307,80,227,4,16,16,31,19,26,15,20,18,8,134,0,4,1,5,5,6,5,9,5,2,42,38,4,12,15,26,14,20,10,11,13,6,127,96,0.0,0.0
2023,13,13,13129,200210,113322,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Coñimo,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,332,94,238,5,20,14,20,13,19,14,15,18,13,181,1,3,2,2,5,5,3,5,5,4,34,59,4,17,12,18,8,14,11,10,13,9,112,122,0.0,0.0
2023,13,13,13129,200337,113305,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Martín Henríquez,Primario,Vigente en Operación Habitual,True,False,Bajo peso,125,47,78,0,13,9,12,3,4,5,10,4,4,61,0,4,3,4,0,1,2,5,2,1,22,25,0,9,6,8,3,3,3,5,2,3,42,36,0.0,0.0
2023,13,13,13129,200337,113305,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Martín Henríquez,Primario,Vigente en Operación Habitual,True,False,Normal,180,70,110,0,9,24,15,5,5,7,10,8,5,92,0,5,11,6,1,1,3,4,2,2,35,35,0,4,13,9,4,4,4,6,6,3,53,57,0.0,0.0
2023,13,13,13129,200337,113305,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Martín Henríquez,Primario,Vigente en Operación Habitual,True,False,Obesidad,247,64,183,0,10,18,32,18,26,22,16,20,13,72,0,0,3,8,4,6,3,4,7,5,40,24,0,10,15,24,14,20,19,12,13,8,135,48,0.0,0.0
2023,13,13,13129,200337,113305,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Martín Henríquez,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,327,116,211,0,19,22,22,27,30,21,20,22,23,121,0,6,6,5,10,15,10,9,9,6,76,40,0,13,16,17,17,15,11,11,13,17,130,81,0.0,0.0
2023,13,13,13130,113100,,13,Servicio de Salud Metropolitano Sur,Servicio de Salud,13130,San Miguel,Hospital,"Hospital Barros Luco Trudeau (Santiago, San Miguel)",Terciario,Vigente en Operación Habitual,False,False,Normal,2726,751,1975,68,433,503,443,342,268,193,206,154,74,42,35,97,168,121,103,50,32,53,31,44,699,17,33,336,335,322,239,218,161,153,123,30,1917,25,0.0,0.0
