Ano,nivel_geografico,IdServicio_master,servicio_salud_master,IdComuna_master,comuna_master,factor_riesgo,total_15_mas,15_19,20_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_mas,total_15_mas_numerador,15_19_numerador,20_24_numerador,25_29_numerador,30_34_numerador,35_39_numerador,40_44_numerador,45_49_numerador,50_54_numerador,55_59_numerador,60_64_numerador,65_mas_numerador,sexo,15_19_prevalencia_pct,20_24_prevalencia_pct,25_29_prevalencia_pct,30_34_prevalencia_pct,35_39_prevalencia_pct,40_44_prevalencia_pct,45_49_prevalencia_pct,50_54_prevalencia_pct,55_59_prevalencia_pct,60_64_prevalencia_pct,65_mas_prevalencia_pct,total_15_mas_prevalencia_pct
2024,comuna,13,Servicio de Salud Metropolitano Sur,13403,Calera de Tango,Glicemia alterada,1172,587,2,44,66,84,54,84,55,75,53,68,4034,2083,3,144,180,221,171,202,161,159,124,586,Mujer,28.18050888142103,66.66666666666666,30.555555555555557,36.666666666666664,38.009049773755656,31.57894736842105,41.584158415841586,34.161490683229815,47.16981132075472,42.74193548387097,11.604095563139932,29.053049082796235
2024,comuna,13,Servicio de Salud Metropolitano Sur,13403,Calera de Tango,Presion arterial elevada,670,356,0,11,13,22,15,25,31,25,25,147,4034,2083,3,144,180,221,171,202,161,159,124,586,Mujer,17.090734517522804,0.0,7.638888888888889,7.222222222222221,9.95475113122172,8.771929824561402,12.376237623762377,19.25465838509317,15.723270440251572,20.161290322580644,25.085324232081913,16.608824987605356
2024,comuna,13,Servicio de Salud Metropolitano Sur,13403,Calera de Tango,Tabaquismo,779,392,0,36,34,53,39,47,43,36,29,70,4034,2083,3,144,180,221,171,202,161,159,124,586,Mujer,18.819011041766682,0.0,25.0,18.88888888888889,23.981900452488688,22.807017543859647,23.26732673267327,26.70807453416149,22.641509433962266,23.387096774193548,11.945392491467576,19.31085770946951
2024,comuna,13,Servicio de Salud Metropolitano Sur,13404,Paine,Colesterol elevado,1540,785,0,23,31,34,33,60,64,74,62,374,14634,7514,1,735,794,839,737,681,492,454,356,2031,Mujer,10.44716529145595,0.0,3.1292517006802725,3.9042821158690177,4.052443384982122,4.477611940298507,8.81057268722467,13.008130081300814,16.299559471365637,17.415730337078653,18.41457410142787,10.52343856771901
2024,comuna,13,Servicio de Salud Metropolitano Sur,13404,Paine,Glicemia alterada,1695,883,2,11,24,35,30,48,51,36,54,521,14634,7514,1,735,794,839,737,681,492,454,356,2031,Mujer,11.751397391535798,200.0,1.4965986394557822,3.022670025188917,4.171632896305125,4.07055630936228,7.048458149779736,10.365853658536585,7.929515418502203,15.168539325842698,25.652387986213686,11.582615826158262
2024,comuna,13,Servicio de Salud Metropolitano Sur,13404,Paine,Presion arterial elevada,2653,1398,0,40,68,73,101,114,109,82,80,588,14634,7514,1,735,794,839,737,681,492,454,356,2031,Mujer,18.60527016236359,0.0,5.442176870748299,8.564231738035264,8.700834326579262,13.704206241519673,16.740088105726873,22.15447154471545,18.06167400881057,22.47191011235955,28.95125553914328,18.129014623479566
2024,comuna,13,Servicio de Salud Metropolitano Sur,13404,Paine,Tabaquismo,3532,1782,0,152,211,252,215,233,140,127,87,333,14634,7514,1,735,794,839,737,681,492,454,356,2031,Mujer,23.71573063614586,0.0,20.680272108843536,26.574307304785894,30.0357568533969,29.17232021709634,34.2143906020558,28.455284552845526,27.973568281938327,24.43820224719101,16.395864106351553,24.135574689080226
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,Colesterol elevado,8060,4295,13,161,192,260,206,198,190,223,220,2102,58989,31342,181,2604,2786,2888,2339,1848,1418,1204,1066,11313,Mujer,13.703656435454024,7.18232044198895,6.182795698924731,6.891600861450107,9.002770083102494,8.80718255664814,10.714285714285714,13.399153737658676,18.52159468438538,20.637898686679172,18.58039423671882,13.663564393361474
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,Glicemia alterada,4908,2690,3,27,61,60,66,55,55,66,60,1765,58989,31342,181,2604,2786,2888,2339,1848,1418,1204,1066,11313,Mujer,8.582732435709271,1.6574585635359116,1.0368663594470047,2.189519023689878,2.0775623268698062,2.821718683197948,2.976190476190476,3.8787023977433006,5.48172757475083,5.628517823639775,15.601520374790065,8.320195290647408
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,Presion arterial elevada,9027,5200,3,55,95,102,118,136,145,143,143,2887,58989,31342,181,2604,2786,2888,2339,1848,1418,1204,1066,11313,Mujer,16.59115563780231,1.6574585635359116,2.112135176651306,3.409906676238335,3.5318559556786706,5.0448909790508765,7.35930735930736,10.225669957686883,11.877076411960132,13.414634146341465,25.51931406346681,15.30285307430199
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,Tabaquismo,10575,5344,25,532,586,617,507,482,378,295,271,1538,58989,31342,181,2604,2786,2888,2339,1848,1418,1204,1066,11313,Mujer,17.050603024695295,13.812154696132598,20.43010752688172,21.033740129217517,21.364265927977836,21.675929884566052,26.082251082251084,26.657263751763043,24.501661129568106,25.422138836772984,13.594979227437461,17.92707114885826
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13111,La Granja,Colesterol elevado,178,94,0,3,3,4,4,8,6,5,9,42,20536,10792,67,1026,1048,1047,848,706,500,444,342,3716,Mujer,0.8710155670867309,0.0,0.29239766081871343,0.2862595419847328,0.38204393505253104,0.4716981132075472,1.13314447592068,1.2,1.1261261261261262,2.631578947368421,1.1302475780409043,0.8667705492793144
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13111,La Granja,Glicemia alterada,114,60,0,0,5,4,6,4,0,2,5,28,20536,10792,67,1026,1048,1047,848,706,500,444,342,3716,Mujer,0.5559673832468496,0.0,0.0,0.4770992366412214,0.38204393505253104,0.7075471698113208,0.56657223796034,0.0,0.45045045045045046,1.461988304093567,0.7534983853606028,0.5551227113361901
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13111,La Granja,Presion arterial elevada,2000,1072,34,49,51,55,58,72,66,61,55,427,20536,10792,67,1026,1048,1047,848,706,500,444,342,3716,Mujer,9.933283914010378,50.74626865671642,4.775828460038986,4.866412213740458,5.253104106972302,6.839622641509433,10.198300283286118,13.200000000000001,13.73873873873874,16.08187134502924,11.490850376749192,9.738994935722634
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13111,La Granja,Tabaquismo,5570,2840,105,235,287,298,267,260,209,180,170,719,20536,10792,67,1026,1048,1047,848,706,500,444,342,3716,Mujer,26.31578947368421,156.71641791044777,22.904483430799218,27.385496183206108,28.462273161413563,31.485849056603776,36.827195467422094,41.8,40.54054054054054,49.707602339181285,19.348762109795477,27.123100895987534
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,Colesterol elevado,1178,608,6,11,30,34,24,29,34,44,45,313,25120,13099,547,1229,1200,1179,885,795,602,545,411,4628,Mujer,4.641575692800977,1.0968921389396709,0.8950366151342555,2.5,2.883799830364716,2.711864406779661,3.647798742138365,5.647840531561462,8.073394495412845,10.948905109489052,6.763180639585134,4.689490445859873
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,Glicemia alterada,2780,1457,18,53,62,74,55,55,55,52,51,848,25120,13099,547,1229,1200,1179,885,795,602,545,411,4628,Mujer,11.122986487518132,3.2906764168190126,4.312449145646868,5.166666666666667,6.276505513146735,6.214689265536723,6.918238993710692,9.136212624584719,9.541284403669724,12.408759124087592,18.32324978392394,11.06687898089172
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,Presion arterial elevada,4907,2656,17,57,67,83,94,102,95,97,79,1560,25120,13099,547,1229,1200,1179,885,795,602,545,411,4628,Mujer,20.276356973814796,3.1078610603290677,4.637917005695687,5.583333333333333,7.039864291772689,10.621468926553671,12.830188679245284,15.780730897009967,17.79816513761468,19.22141119221411,33.70786516853933,19.534235668789808
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,Tabaquismo,5806,2921,32,257,361,355,310,300,200,188,105,777,25120,13099,547,1229,1200,1179,885,795,602,545,411,4628,Mujer,22.299412168867853,5.850091407678245,20.911310008136695,30.083333333333336,30.110262934690418,35.02824858757062,37.735849056603776,33.222591362126245,34.4954128440367,25.547445255474454,16.789109766637857,23.113057324840764
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13131,San Ramón,Colesterol elevado,609,316,0,13,10,16,17,24,27,26,37,123,17158,9057,124,884,859,811,666,544,550,561,462,2640,Mujer,3.4890140223031914,0.0,1.4705882352941175,1.1641443538998837,1.972872996300863,2.5525525525525525,4.411764705882353,4.909090909090909,4.634581105169341,8.008658008658008,4.659090909090909,3.5493647278237552
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13131,San Ramón,Glicemia alterada,3931,2126,15,91,132,119,100,102,123,138,131,854,17158,9057,124,884,859,811,666,544,550,561,462,2640,Mujer,23.473556365242352,12.096774193548388,10.294117647058822,15.366705471478465,14.67324290998767,15.015015015015015,18.75,22.363636363636363,24.598930481283425,28.354978354978357,32.34848484848485,22.910595640517542
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13131,San Ramón,Presion arterial elevada,3001,1643,5,90,88,100,102,80,106,115,85,587,17158,9057,124,884,859,811,666,544,550,561,462,2640,Mujer,18.140664679253614,4.032258064516129,10.180995475113122,10.244470314318974,12.330456226880395,15.315315315315313,14.705882352941178,19.272727272727273,20.499108734402853,18.398268398268396,22.234848484848484,17.49038349457979
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13131,San Ramón,Tabaquismo,2730,1380,13,149,187,176,137,133,122,126,94,213,17158,9057,124,884,859,811,666,544,550,561,462,2640,Mujer,15.23683338853925,10.483870967741936,16.855203619909503,21.769499417927822,21.701602959309493,20.57057057057057,24.448529411764707,22.181818181818183,22.459893048128343,20.346320346320347,8.068181818181818,15.910945331623733
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,Colesterol elevado,2920,1550,0,5,14,16,24,33,25,41,34,1178,47386,24795,241,2038,2046,1999,1854,1540,1251,1213,1134,9275,Mujer,6.2512603347449085,0.0,0.24533856722276742,0.6842619745845552,0.80040020010005,1.2944983818770228,2.142857142857143,1.9984012789768184,3.3800494641384993,2.9982363315696645,12.700808625336926,6.16215759929093
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,Glicemia alterada,6645,3581,4,59,75,84,77,75,91,89,63,2447,47386,24795,241,2038,2046,1999,1854,1540,1251,1213,1134,9275,Mujer,14.442427908852592,1.6597510373443984,2.8949950932286557,3.6656891495601176,4.202101050525263,4.153182308522115,4.870129870129871,7.274180655475619,7.337180544105523,5.555555555555555,26.382749326145554,14.02312919427679
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,Presion arterial elevada,2722,1454,7,11,26,50,59,66,73,104,70,802,47386,24795,241,2038,2046,1999,1854,1540,1251,1213,1134,9275,Mujer,5.864085501109095,2.904564315352697,0.5397448478900884,1.270772238514174,2.501250625312656,3.1823085221143472,4.285714285714286,5.835331734612311,8.573784006595218,6.172839506172839,8.64690026954178,5.744312666188326
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,Tabaquismo,11290,5691,18,500,616,657,660,573,398,376,335,1466,47386,24795,241,2038,2046,1999,1854,1540,1251,1213,1134,9275,Mujer,22.95220810647308,7.468879668049793,24.53385672227674,30.107526881720432,32.86643321660831,35.59870550161812,37.20779220779221,31.81454836131095,30.99752679307502,29.541446208112877,15.805929919137466,23.82560249862829
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13202,Pirque,Colesterol elevado,348,174,0,10,19,17,26,13,27,23,24,15,3894,2031,5,171,184,175,165,139,109,98,61,756,Mujer,8.567208271787297,0.0,5.847953216374268,10.326086956521738,9.714285714285714,15.757575757575756,9.352517985611511,24.770642201834864,23.46938775510204,39.34426229508197,1.984126984126984,8.936825885978427
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13202,Pirque,Glicemia alterada,877,441,1,52,52,58,61,62,51,45,28,26,3894,2031,5,171,184,175,165,139,109,98,61,756,Mujer,21.71344165435746,20.0,30.409356725146196,28.26086956521739,33.14285714285714,36.96969696969697,44.60431654676259,46.788990825688074,45.91836734693878,45.90163934426229,3.439153439153439,22.521828454031844
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13202,Pirque,Presion arterial elevada,676,369,0,10,11,12,14,17,16,9,9,209,3894,2031,5,171,184,175,165,139,109,98,61,756,Mujer,18.168389955686852,0.0,5.847953216374268,5.978260869565218,6.857142857142858,8.484848484848486,12.23021582733813,14.678899082568808,9.183673469387756,14.754098360655737,27.645502645502646,17.360041088854647
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13202,Pirque,Tabaquismo,917,461,0,38,55,49,68,47,35,24,16,124,3894,2031,5,171,184,175,165,139,109,98,61,756,Mujer,22.698178237321518,0.0,22.22222222222222,29.891304347826086,28.000000000000004,41.21212121212121,33.81294964028777,32.11009174311927,24.489795918367346,26.229508196721312,16.402116402116402,23.549049820236263
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13203,San José de Maipo,Colesterol elevado,39,20,0,0,0,0,3,2,2,4,2,6,373,193,5,11,12,22,16,15,17,6,11,65,Mujer,10.362694300518134,0.0,0.0,0.0,0.0,18.75,13.333333333333334,11.76470588235294,66.66666666666666,18.181818181818183,9.230769230769232,10.455764075067025
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13203,San José de Maipo,Glicemia alterada,13,7,0,0,1,0,0,0,1,2,0,2,373,193,5,11,12,22,16,15,17,6,11,65,Mujer,3.6269430051813467,0.0,0.0,8.333333333333332,0.0,0.0,0.0,5.88235294117647,33.33333333333333,0.0,3.076923076923077,3.485254691689008
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13203,San José de Maipo,Presion arterial elevada,45,24,0,0,1,0,0,3,3,1,2,11,373,193,5,11,12,22,16,15,17,6,11,65,Mujer,12.435233160621761,0.0,0.0,8.333333333333332,0.0,0.0,20.0,17.647058823529413,16.666666666666664,18.181818181818183,16.923076923076923,12.064343163538874
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13203,San José de Maipo,Tabaquismo,52,27,0,2,1,3,5,1,4,1,1,7,373,193,5,11,12,22,16,15,17,6,11,65,Mujer,13.989637305699482,0.0,18.181818181818183,8.333333333333332,13.636363636363635,31.25,6.666666666666667,23.52941176470588,16.666666666666664,9.090909090909092,10.76923076923077,13.941018766756033
2025,comuna,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,Colesterol elevado,3280,1696,1,33,59,91,90,134,143,202,229,602,31223,16737,13,925,1001,1123,974,926,940,1091,1315,6178,Mujer,10.13323773675091,7.6923076923076925,3.567567567567568,5.894105894105895,8.103294746215495,9.240246406570842,14.47084233261339,15.212765957446809,18.51512373968836,17.41444866920152,9.744253803820007,10.505076385997501
2025,comuna,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,Glicemia alterada,4293,2283,1,43,71,91,109,119,161,222,282,911,31223,16737,13,925,1001,1123,974,926,940,1091,1315,6178,Mujer,13.640437354364582,7.6923076923076925,4.648648648648648,7.092907092907093,8.103294746215495,11.190965092402463,12.85097192224622,17.127659574468083,20.348304307974335,21.44486692015209,14.745872450631273,13.749479550331486
2025,comuna,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,Presion arterial elevada,4384,2441,0,16,36,62,71,92,133,170,223,1140,31223,16737,13,925,1001,1123,974,926,940,1091,1315,6178,Mujer,14.584453605783592,0.0,1.7297297297297298,3.5964035964035967,5.520926090828139,7.289527720739219,9.935205183585314,14.148936170212767,15.582034830430796,16.958174904942965,18.45257364842991,14.0409313646991
2025,comuna,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,Tabaquismo,6653,3369,2,177,243,299,267,228,254,322,346,1146,31223,16737,13,925,1001,1123,974,926,940,1091,1315,6178,Mujer,20.12905538626994,15.384615384615385,19.135135135135133,24.275724275724276,26.625111308993766,27.41273100616016,24.622030237580994,27.02127659574468,29.514207149404214,26.311787072243348,18.54969245710586,21.30801012074432
2025,comuna,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,Colesterol elevado,1873,984,1,24,33,37,53,63,64,90,120,404,18482,9758,245,677,709,714,652,573,552,678,702,3222,Mujer,10.084033613445378,0.40816326530612246,3.5450516986706058,4.65444287729196,5.182072829131653,8.128834355828221,10.99476439790576,11.594202898550725,13.274336283185843,17.094017094017094,12.538795779019244,10.134184612054971
2025,comuna,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,Glicemia alterada,10249,5409,6,305,342,374,368,339,345,436,450,1875,18482,9758,245,677,709,714,652,573,552,678,702,3222,Mujer,55.43144086903054,2.4489795918367347,45.05169867060561,48.23695345557123,52.38095238095239,56.44171779141104,59.16230366492147,62.5,64.30678466076697,64.1025641025641,58.19366852886406,55.45395519965371
2025,comuna,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,Presion arterial elevada,3848,2136,4,51,45,68,73,94,112,146,156,963,18482,9758,245,677,709,714,652,573,552,678,702,3222,Mujer,21.88973150235704,1.6326530612244898,7.533234859675036,6.346967559943582,9.523809523809524,11.196319018404909,16.404886561954623,20.28985507246377,21.533923303834808,22.22222222222222,29.88826815642458,20.820257547884427
2025,comuna,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,Tabaquismo,3981,2018,3,119,199,211,192,162,163,190,172,552,18482,9758,245,677,709,714,652,573,552,678,702,3222,Mujer,20.68046730887477,1.2244897959183674,17.57754800590842,28.067700987306065,29.551820728291318,29.447852760736197,28.272251308900525,29.528985507246375,28.023598820058996,24.501424501424502,17.13221601489758,21.539876636727627
2025,comuna,9,Servicio de Salud Metropolitano Norte,13108,Independencia,Colesterol elevado,916,482,0,5,8,14,24,28,36,53,62,204,16997,9107,28,488,614,729,780,680,638,615,603,2715,Mujer,5.2926320412869226,0.0,1.0245901639344261,1.3029315960912053,1.9204389574759946,3.076923076923077,4.117647058823529,5.6426332288401255,8.617886178861788,10.281923714759536,7.513812154696133,5.389186326998882
2025,comuna,9,Servicio de Salud Metropolitano Norte,13108,Independencia,Glicemia alterada,934,511,0,2,4,2,7,15,21,37,47,288,16997,9107,28,488,614,729,780,680,638,615,603,2715,Mujer,5.611068408916219,0.0,0.4098360655737705,0.6514657980456027,0.2743484224965706,0.8974358974358974,2.2058823529411766,3.2915360501567394,6.016260162601626,7.79436152570481,10.607734806629834,5.495087368359123
