Ano,nivel_geografico,IdServicio_master,servicio_salud_master,IdComuna_master,comuna_master,IdEstablecimiento,establecimiento_master,tipo_establecimiento_master,dependencia_master,categoria_estado_nutricional,15_24,25_34,35_44,45_54,55_64,65_mas,total_15_mas,15_24_numerador,25_34_numerador,35_44_numerador,45_54_numerador,55_64_numerador,65_mas_numerador,total_15_mas_numerador,15_24_distribucion_pct,25_34_distribucion_pct,35_44_distribucion_pct,45_54_distribucion_pct,55_64_distribucion_pct,65_mas_distribucion_pct,total_15_mas_distribucion_pct
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113330,Centro de Salud Familiar Raúl Brañes F.,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,144,346,280,234,144,250,1398,469.0,1044.0,805.0,575.0,379.0,871.0,4143.0,30.703624733475483,33.14176245210728,34.78260869565217,40.69565217391305,37.994722955145114,28.702640642939148,33.74366401158581
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113332,Centro de Salud Familiar Juan Pablo II ( San Bernardo),Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,14,4,2,2,4,124,150,580.0,1212.0,753.0,544.0,315.0,1791.0,5195.0,2.413793103448276,0.33003300330033003,0.2656042496679947,0.3676470588235294,1.2698412698412698,6.923506420993858,2.8873917228103942
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113332,Centro de Salud Familiar Juan Pablo II ( San Bernardo),Centro de Salud Familiar (CESFAM),Municipal,Normal,203,263,130,91,54,596,1337,580.0,1212.0,753.0,544.0,315.0,1791.0,5195.0,35.0,21.699669966996698,17.264276228419657,16.727941176470587,17.142857142857142,33.27749860413177,25.73628488931665
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113332,Centro de Salud Familiar Juan Pablo II ( San Bernardo),Centro de Salud Familiar (CESFAM),Municipal,Obesidad,151,425,298,183,96,491,1644,580.0,1212.0,753.0,544.0,315.0,1791.0,5195.0,26.03448275862069,35.06600660066007,39.57503320053121,33.63970588235294,30.476190476190478,27.41485203796762,31.64581328200192
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113332,Centro de Salud Familiar Juan Pablo II ( San Bernardo),Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,212,520,323,268,161,580,2064,580.0,1212.0,753.0,544.0,315.0,1791.0,5195.0,36.55172413793103,42.9042904290429,42.89508632138114,49.26470588235294,51.11111111111111,32.384142936906755,39.73051010587103
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113394,Centro de Salud Familiar El Manzano,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,0,2,2,4,0,94,102,220.0,674.0,563.0,435.0,289.0,881.0,3062.0,0.0,0.2967359050445104,0.3552397868561279,0.9195402298850575,0.0,10.669693530079455,3.3311561071195297
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113394,Centro de Salud Familiar El Manzano,Centro de Salud Familiar (CESFAM),Municipal,Normal,57,138,104,96,54,249,698,220.0,674.0,563.0,435.0,289.0,881.0,3062.0,25.90909090909091,20.474777448071215,18.47246891651865,22.06896551724138,18.685121107266436,28.263337116912602,22.79555845852384
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113394,Centro de Salud Familiar El Manzano,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,90,294,265,180,128,301,1258,220.0,674.0,563.0,435.0,289.0,881.0,3062.0,40.909090909090914,43.62017804154303,47.06927175843694,41.37931034482759,44.29065743944637,34.165720771850175,41.0842586544742
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113394,Centro de Salud Familiar El Manzano,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,73,240,192,155,107,237,1004,220.0,674.0,563.0,435.0,289.0,881.0,3062.0,33.18181818181819,35.60830860534125,34.10301953818828,35.63218390804598,37.0242214532872,26.901248581157777,32.78902677988243
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113713,Centro Comunitario de Salud Familiar Ribera del Maipo,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Bajo peso,1,1,0,0,0,13,15,50.0,77.0,93.0,50.0,11.0,106.0,387.0,2.0,1.2987012987012987,0.0,0.0,0.0,12.264150943396226,3.875968992248062
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113713,Centro Comunitario de Salud Familiar Ribera del Maipo,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Normal,22,18,19,8,1,43,111,50.0,77.0,93.0,50.0,11.0,106.0,387.0,44.0,23.376623376623375,20.43010752688172,16.0,9.090909090909092,40.56603773584906,28.68217054263566
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113713,Centro Comunitario de Salud Familiar Ribera del Maipo,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Obesidad,13,34,38,24,4,27,140,50.0,77.0,93.0,50.0,11.0,106.0,387.0,26.0,44.15584415584416,40.86021505376344,48.0,36.36363636363637,25.471698113207548,36.17571059431525
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113713,Centro Comunitario de Salud Familiar Ribera del Maipo,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Sobrepeso,14,24,36,18,6,23,121,50.0,77.0,93.0,50.0,11.0,106.0,387.0,28.000000000000004,31.16883116883117,38.70967741935484,36.0,54.54545454545454,21.69811320754717,31.266149870801037
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113716,Centro Comunitario de Salud Familiar Rapa Nui,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Bajo peso,1,0,1,0,1,34,37,96.0,159.0,128.0,93.0,61.0,299.0,836.0,1.0416666666666665,0.0,0.78125,0.0,1.639344262295082,11.37123745819398,4.425837320574163
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113716,Centro Comunitario de Salud Familiar Rapa Nui,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Normal,30,42,23,16,14,127,252,96.0,159.0,128.0,93.0,61.0,299.0,836.0,31.25,26.41509433962264,17.96875,17.20430107526882,22.950819672131146,42.474916387959865,30.14354066985646
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113716,Centro Comunitario de Salud Familiar Rapa Nui,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Obesidad,39,59,58,41,19,73,289,96.0,159.0,128.0,93.0,61.0,299.0,836.0,40.625,37.10691823899371,45.3125,44.086021505376344,31.147540983606557,24.414715719063544,34.569377990430624
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113716,Centro Comunitario de Salud Familiar Rapa Nui,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Sobrepeso,26,58,46,36,27,65,258,96.0,159.0,128.0,93.0,61.0,299.0,836.0,27.083333333333332,36.477987421383645,35.9375,38.70967741935484,44.26229508196721,21.73913043478261,30.861244019138756
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113728,Centro Comunitario de Salud Familiar Lo Herrera,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Bajo peso,1,0,2,1,1,28,33,84.0,103.0,95.0,51.0,49.0,370.0,752.0,1.1904761904761905,0.0,2.1052631578947367,1.9607843137254901,2.0408163265306123,7.567567567567568,4.388297872340425
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113728,Centro Comunitario de Salud Familiar Lo Herrera,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Normal,22,12,10,9,11,130,194,84.0,103.0,95.0,51.0,49.0,370.0,752.0,26.190476190476193,11.650485436893204,10.526315789473683,17.647058823529413,22.448979591836736,35.13513513513514,25.79787234042553
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113728,Centro Comunitario de Salud Familiar Lo Herrera,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Obesidad,39,54,49,21,21,111,295,84.0,103.0,95.0,51.0,49.0,370.0,752.0,46.42857142857143,52.42718446601942,51.578947368421055,41.17647058823529,42.857142857142854,30.0,39.22872340425532
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113728,Centro Comunitario de Salud Familiar Lo Herrera,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Sobrepeso,22,37,34,20,16,101,230,84.0,103.0,95.0,51.0,49.0,370.0,752.0,26.190476190476193,35.92233009708738,35.78947368421053,39.21568627450981,32.6530612244898,27.297297297297295,30.585106382978722
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,200377,Centro Comunitario de Salud Familiar Las Hortensias,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Bajo peso,0,2,0,0,0,21,23,69.0,142.0,85.0,85.0,28.0,111.0,520.0,0.0,1.4084507042253522,0.0,0.0,0.0,18.91891891891892,4.423076923076923
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,200377,Centro Comunitario de Salud Familiar Las Hortensias,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Normal,26,27,19,19,3,35,129,69.0,142.0,85.0,85.0,28.0,111.0,520.0,37.68115942028986,19.014084507042252,22.35294117647059,22.35294117647059,10.714285714285714,31.53153153153153,24.807692307692307
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,200377,Centro Comunitario de Salud Familiar Las Hortensias,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Obesidad,22,57,35,29,14,27,184,69.0,142.0,85.0,85.0,28.0,111.0,520.0,31.88405797101449,40.140845070422536,41.17647058823529,34.11764705882353,50.0,24.324324324324326,35.38461538461539
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,200377,Centro Comunitario de Salud Familiar Las Hortensias,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Sobrepeso,21,56,31,37,11,28,184,69.0,142.0,85.0,85.0,28.0,111.0,520.0,30.434782608695656,39.436619718309856,36.470588235294116,43.529411764705884,39.285714285714285,25.225225225225223,35.38461538461539
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113320,Centro de Salud Familiar Maipo,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,5,5,4,2,2,97,115,192.0,548.0,554.0,405.0,276.0,910.0,2885.0,2.604166666666667,0.9124087591240875,0.7220216606498195,0.49382716049382713,0.7246376811594203,10.659340659340659,3.9861351819757362
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113320,Centro de Salud Familiar Maipo,Centro de Salud Familiar (CESFAM),Municipal,Normal,76,112,88,77,59,297,709,192.0,548.0,554.0,405.0,276.0,910.0,2885.0,39.58333333333333,20.437956204379564,15.884476534296029,19.012345679012345,21.3768115942029,32.637362637362635,24.575389948006933
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113320,Centro de Salud Familiar Maipo,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,59,228,251,151,100,231,1020,192.0,548.0,554.0,405.0,276.0,910.0,2885.0,30.729166666666668,41.605839416058394,45.30685920577617,37.28395061728395,36.231884057971016,25.384615384615383,35.35528596187175
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113320,Centro de Salud Familiar Maipo,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,52,203,211,175,115,285,1041,192.0,548.0,554.0,405.0,276.0,910.0,2885.0,27.083333333333332,37.04379562043796,38.08664259927797,43.20987654320987,41.66666666666667,31.318681318681318,36.08318890814558
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113333,Centro de Salud Familiar Alto Jahuel,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,5,2,0,1,3,71,82,190.0,397.0,322.0,227.0,160.0,777.0,2073.0,2.631578947368421,0.5037783375314862,0.0,0.4405286343612335,1.875,9.137709137709138,3.9556198745779065
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113333,Centro de Salud Familiar Alto Jahuel,Centro de Salud Familiar (CESFAM),Municipal,Normal,64,88,63,44,31,272,562,190.0,397.0,322.0,227.0,160.0,777.0,2073.0,33.68421052631579,22.16624685138539,19.565217391304348,19.383259911894275,19.375,35.006435006435005,27.110467920887604
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113333,Centro de Salud Familiar Alto Jahuel,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,63,159,139,92,43,189,685,190.0,397.0,322.0,227.0,160.0,777.0,2073.0,33.1578947368421,40.050377833753146,43.16770186335403,40.52863436123348,26.875,24.324324324324326,33.04389773275446
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113333,Centro de Salud Familiar Alto Jahuel,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,58,148,120,90,83,245,744,190.0,397.0,322.0,227.0,160.0,777.0,2073.0,30.526315789473685,37.27959697732997,37.267080745341616,39.647577092511014,51.87500000000001,31.53153153153153,35.89001447178003
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113390,Centro de Salud Familiar Dr. Héctor García,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,5,5,6,5,4,244,269,350.0,1020.0,1050.0,645.0,418.0,2473.0,5956.0,1.4285714285714286,0.49019607843137253,0.5714285714285714,0.7751937984496124,0.9569377990430622,9.866558835422563,4.51645399597045
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113390,Centro de Salud Familiar Dr. Héctor García,Centro de Salud Familiar (CESFAM),Municipal,Normal,131,232,197,122,87,884,1653,350.0,1020.0,1050.0,645.0,418.0,2473.0,5956.0,37.42857142857143,22.745098039215687,18.761904761904763,18.91472868217054,20.813397129186605,35.74605742013748,27.75352585627938
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113390,Centro de Salud Familiar Dr. Héctor García,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,105,369,447,256,143,619,1939,350.0,1020.0,1050.0,645.0,418.0,2473.0,5956.0,30.0,36.17647058823529,42.57142857142857,39.689922480620154,34.21052631578947,25.030327537403963,32.55540631296172
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113390,Centro de Salud Familiar Dr. Héctor García,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,109,414,400,262,184,726,2095,350.0,1020.0,1050.0,645.0,418.0,2473.0,5956.0,31.142857142857146,40.588235294117645,38.095238095238095,40.62015503875969,44.01913875598086,29.357056207035985,35.174613834788445
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113402,Centro Comunitario de Salud Familiar Dr. Ramón Galindo,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Bajo peso,1,3,0,0,1,52,57,100.0,251.0,260.0,144.0,93.0,466.0,1314.0,1.0,1.1952191235059761,0.0,0.0,1.0752688172043012,11.158798283261802,4.337899543378995
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113402,Centro Comunitario de Salud Familiar Dr. Ramón Galindo,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Normal,35,58,45,28,20,180,366,100.0,251.0,260.0,144.0,93.0,466.0,1314.0,35.0,23.107569721115535,17.307692307692307,19.444444444444446,21.50537634408602,38.62660944206009,27.85388127853881
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113402,Centro Comunitario de Salud Familiar Dr. Ramón Galindo,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Obesidad,26,92,96,62,24,95,395,100.0,251.0,260.0,144.0,93.0,466.0,1314.0,26.0,36.65338645418327,36.92307692307693,43.05555555555556,25.806451612903224,20.386266094420602,30.06088280060883
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113402,Centro Comunitario de Salud Familiar Dr. Ramón Galindo,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Sobrepeso,38,98,119,54,48,139,496,100.0,251.0,260.0,144.0,93.0,466.0,1314.0,38.0,39.04382470119522,45.76923076923077,37.5,51.61290322580645,29.82832618025751,37.74733637747336
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113404,Posta de Salud Rural Valdivia de Paine,Posta de Salud Rural (PSR),Municipal,Bajo peso,0,1,0,0,0,43,44,51.0,94.0,122.0,71.0,67.0,323.0,728.0,0.0,1.0638297872340425,0.0,0.0,0.0,13.312693498452013,6.043956043956044
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113404,Posta de Salud Rural Valdivia de Paine,Posta de Salud Rural (PSR),Municipal,Normal,11,16,23,11,13,105,179,51.0,94.0,122.0,71.0,67.0,323.0,728.0,21.568627450980394,17.02127659574468,18.852459016393443,15.492957746478872,19.402985074626866,32.50773993808049,24.587912087912088
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113404,Posta de Salud Rural Valdivia de Paine,Posta de Salud Rural (PSR),Municipal,Obesidad,23,38,62,27,29,88,267,51.0,94.0,122.0,71.0,67.0,323.0,728.0,45.09803921568628,40.42553191489361,50.81967213114754,38.028169014084504,43.28358208955223,27.24458204334365,36.675824175824175
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113404,Posta de Salud Rural Valdivia de Paine,Posta de Salud Rural (PSR),Municipal,Sobrepeso,17,39,37,33,25,87,238,51.0,94.0,122.0,71.0,67.0,323.0,728.0,33.33333333333333,41.48936170212766,30.327868852459016,46.478873239436616,37.3134328358209,26.93498452012384,32.69230769230769
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113405,Posta de Salud Rural Viluco,Posta de Salud Rural (PSR),Municipal,Bajo peso,1,3,3,1,1,40,49,99.0,210.0,159.0,113.0,96.0,332.0,1009.0,1.0101010101010102,1.4285714285714286,1.8867924528301887,0.8849557522123894,1.0416666666666665,12.048192771084338,4.856293359762141
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113405,Posta de Salud Rural Viluco,Posta de Salud Rural (PSR),Municipal,Normal,36,48,29,25,20,105,263,99.0,210.0,159.0,113.0,96.0,332.0,1009.0,36.36363636363637,22.857142857142858,18.238993710691823,22.123893805309734,20.833333333333336,31.626506024096386,26.065411298315162
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113405,Posta de Salud Rural Viluco,Posta de Salud Rural (PSR),Municipal,Obesidad,25,80,69,46,40,99,359,99.0,210.0,159.0,113.0,96.0,332.0,1009.0,25.252525252525253,38.095238095238095,43.39622641509434,40.707964601769916,41.66666666666667,29.819277108433734,35.579781962338956
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113405,Posta de Salud Rural Viluco,Posta de Salud Rural (PSR),Municipal,Sobrepeso,37,79,58,41,35,88,338,99.0,210.0,159.0,113.0,96.0,332.0,1009.0,37.37373737373738,37.61904761904762,36.477987421383645,36.283185840707965,36.45833333333333,26.506024096385545,33.49851337958374
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113406,Posta de Salud Rural El Recurso,Posta de Salud Rural (PSR),Municipal,Bajo peso,0,0,0,0,0,14,14,21.0,60.0,52.0,39.0,20.0,100.0,292.0,0.0,0.0,0.0,0.0,0.0,14.000000000000002,4.794520547945205
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113406,Posta de Salud Rural El Recurso,Posta de Salud Rural (PSR),Municipal,Normal,7,15,1,6,3,35,67,21.0,60.0,52.0,39.0,20.0,100.0,292.0,33.33333333333333,25.0,1.9230769230769231,15.384615384615385,15.0,35.0,22.945205479452056
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113406,Posta de Salud Rural El Recurso,Posta de Salud Rural (PSR),Municipal,Obesidad,6,20,28,20,7,25,106,21.0,60.0,52.0,39.0,20.0,100.0,292.0,28.57142857142857,33.33333333333333,53.84615384615385,51.28205128205128,35.0,25.0,36.3013698630137
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113406,Posta de Salud Rural El Recurso,Posta de Salud Rural (PSR),Municipal,Sobrepeso,8,25,23,13,10,26,105,21.0,60.0,52.0,39.0,20.0,100.0,292.0,38.095238095238095,41.66666666666667,44.230769230769226,33.33333333333333,50.0,26.0,35.95890410958904
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113407,Posta de Salud Rural Los Morros,Posta de Salud Rural (PSR),Municipal,Bajo peso,0,2,0,1,3,23,29,43.0,104.0,103.0,91.0,46.0,192.0,579.0,0.0,1.9230769230769231,0.0,1.098901098901099,6.521739130434782,11.979166666666668,5.008635578583765
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113407,Posta de Salud Rural Los Morros,Posta de Salud Rural (PSR),Municipal,Normal,13,20,13,11,13,75,145,43.0,104.0,103.0,91.0,46.0,192.0,579.0,30.23255813953488,19.230769230769234,12.62135922330097,12.087912087912088,28.26086956521739,39.0625,25.043177892918827
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113407,Posta de Salud Rural Los Morros,Posta de Salud Rural (PSR),Municipal,Obesidad,18,37,59,37,16,42,209,43.0,104.0,103.0,91.0,46.0,192.0,579.0,41.86046511627907,35.57692307692308,57.28155339805825,40.65934065934066,34.78260869565217,21.875,36.096718480138165
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113407,Posta de Salud Rural Los Morros,Posta de Salud Rural (PSR),Municipal,Sobrepeso,12,45,31,42,14,52,196,43.0,104.0,103.0,91.0,46.0,192.0,579.0,27.906976744186046,43.269230769230774,30.097087378640776,46.15384615384615,30.434782608695656,27.083333333333332,33.85146804835924
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113790,Centro Comunitario de Salud Familiar Dr. Héctor García,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Bajo peso,1,0,0,0,0,25,26,61.0,152.0,93.0,78.0,54.0,238.0,676.0,1.639344262295082,0.0,0.0,0.0,0.0,10.504201680672269,3.8461538461538463
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113790,Centro Comunitario de Salud Familiar Dr. Héctor García,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Normal,18,34,17,13,8,82,172,61.0,152.0,93.0,78.0,54.0,238.0,676.0,29.508196721311474,22.36842105263158,18.27956989247312,16.666666666666664,14.814814814814813,34.45378151260504,25.443786982248522
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113790,Centro Comunitario de Salud Familiar Dr. Héctor García,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Obesidad,28,69,40,34,16,65,252,61.0,152.0,93.0,78.0,54.0,238.0,676.0,45.90163934426229,45.39473684210527,43.01075268817204,43.58974358974359,29.629629629629626,27.310924369747898,37.278106508875744
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113790,Centro Comunitario de Salud Familiar Dr. Héctor García,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Sobrepeso,14,49,36,31,30,66,226,61.0,152.0,93.0,78.0,54.0,238.0,676.0,22.950819672131146,32.23684210526316,38.70967741935484,39.743589743589745,55.55555555555556,27.73109243697479,33.43195266272189
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13403,Calera de Tango,113321,Centro de Salud Familiar Calera de Tango,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,2,0,2,2,0,30,36,101.0,252.0,239.0,228.0,228.0,384.0,1432.0,1.9801980198019802,0.0,0.8368200836820083,0.8771929824561403,0.0,7.8125,2.5139664804469275
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13403,Calera de Tango,113321,Centro de Salud Familiar Calera de Tango,Centro de Salud Familiar (CESFAM),Municipal,Normal,36,57,37,33,35,132,330,101.0,252.0,239.0,228.0,228.0,384.0,1432.0,35.64356435643564,22.61904761904762,15.481171548117153,14.473684210526317,15.350877192982457,34.375,23.044692737430168
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13403,Calera de Tango,113321,Centro de Salud Familiar Calera de Tango,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,31,110,105,113,88,99,546,101.0,252.0,239.0,228.0,228.0,384.0,1432.0,30.693069306930692,43.65079365079365,43.93305439330544,49.56140350877193,38.59649122807017,25.78125,38.12849162011173
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13403,Calera de Tango,113321,Centro de Salud Familiar Calera de Tango,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,32,85,95,80,105,123,520,101.0,252.0,239.0,228.0,228.0,384.0,1432.0,31.683168316831683,33.730158730158735,39.74895397489539,35.08771929824561,46.05263157894737,32.03125,36.312849162011176
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13403,Calera de Tango,113334,Centro de Salud Familiar Los Bajos de San Agustín,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,1,1,0,0,1,75,78,138.0,332.0,325.0,309.0,277.0,655.0,2036.0,0.7246376811594203,0.30120481927710846,0.0,0.0,0.36101083032490977,11.450381679389313,3.831041257367387
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13403,Calera de Tango,113334,Centro de Salud Familiar Los Bajos de San Agustín,Centro de Salud Familiar (CESFAM),Municipal,Normal,39,72,52,50,54,236,503,138.0,332.0,325.0,309.0,277.0,655.0,2036.0,28.26086956521739,21.686746987951807,16.0,16.181229773462782,19.494584837545126,36.030534351145036,24.705304518664047
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13403,Calera de Tango,113334,Centro de Salud Familiar Los Bajos de San Agustín,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,57,164,163,136,124,157,801,138.0,332.0,325.0,309.0,277.0,655.0,2036.0,41.30434782608695,49.39759036144578,50.153846153846146,44.01294498381877,44.765342960288805,23.969465648854964,39.34184675834971
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13403,Calera de Tango,113334,Centro de Salud Familiar Los Bajos de San Agustín,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,41,95,110,123,98,187,654,138.0,332.0,325.0,309.0,277.0,655.0,2036.0,29.71014492753623,28.614457831325304,33.84615384615385,39.80582524271845,35.37906137184115,28.549618320610687,32.121807465618865
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13404,Paine,113318,Centro de Salud Familiar Dr. Miguel Ángel Solar (ex CESFAM Paine),Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,13,15,7,3,4,153,195,689.0,1423.0,1335.0,1014.0,758.0,1813.0,7032.0,1.8867924528301887,1.0541110330288124,0.5243445692883896,0.2958579881656805,0.5277044854881267,8.439051296194153,2.773037542662116
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13404,Paine,113318,Centro de Salud Familiar Dr. Miguel Ángel Solar (ex CESFAM Paine),Centro de Salud Familiar (CESFAM),Municipal,Normal,248,345,219,186,148,605,1751,689.0,1423.0,1335.0,1014.0,758.0,1813.0,7032.0,35.99419448476052,24.244553759662686,16.40449438202247,18.34319526627219,19.525065963060687,33.37010479867622,24.900455062571105
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13404,Paine,113318,Centro de Salud Familiar Dr. Miguel Ángel Solar (ex CESFAM Paine),Centro de Salud Familiar (CESFAM),Municipal,Obesidad,224,579,623,418,281,502,2627,689.0,1423.0,1335.0,1014.0,758.0,1813.0,7032.0,32.51088534107402,40.68868587491215,46.666666666666664,41.222879684418146,37.071240105540895,27.688913403199116,37.35779294653015
