Ano,nivel_geografico,IdServicio_master,servicio_salud_master,IdComuna_master,comuna_master,IdEstablecimiento,establecimiento_master,tipo_establecimiento_master,dependencia_master,factor_riesgo,total_15_mas,15_19,20_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_mas,total_15_mas_numerador,15_19_numerador,20_24_numerador,25_29_numerador,30_34_numerador,35_39_numerador,40_44_numerador,45_49_numerador,50_54_numerador,55_59_numerador,60_64_numerador,65_mas_numerador,sexo,15_19_prevalencia_pct,20_24_prevalencia_pct,25_29_prevalencia_pct,30_34_prevalencia_pct,35_39_prevalencia_pct,40_44_prevalencia_pct,45_49_prevalencia_pct,50_54_prevalencia_pct,55_59_prevalencia_pct,60_64_prevalencia_pct,65_mas_prevalencia_pct,total_15_mas_prevalencia_pct
2025,establecimiento,11,Servicio de Salud Metropolitano Central,13101,Santiago,111372,Centro de Salud Familiar Arauco,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,163,0,2,1,4,8,9,11,7,10,7,104,1894.0,175.0,89.0,103.0,135.0,121.0,138.0,126.0,117.0,92.0,114.0,684.0,Hombre,0.0,2.247191011235955,0.9708737864077669,2.9629629629629632,6.6115702479338845,6.521739130434782,8.73015873015873,5.982905982905983,10.869565217391305,6.140350877192982,15.204678362573098,8.606124604012672
2025,establecimiento,11,Servicio de Salud Metropolitano Central,13101,Santiago,111372,Centro de Salud Familiar Arauco,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,183,1,0,5,7,12,15,16,14,9,16,88,1894.0,175.0,89.0,103.0,135.0,121.0,138.0,126.0,117.0,92.0,114.0,684.0,Hombre,0.5714285714285714,0.0,4.854368932038835,5.185185185185185,9.917355371900827,10.869565217391305,12.698412698412698,11.965811965811966,9.782608695652174,14.035087719298245,12.865497076023392,9.66209081309398
2025,establecimiento,11,Servicio de Salud Metropolitano Central,13101,Santiago,111372,Centro de Salud Familiar Arauco,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,420,13,22,26,42,37,46,37,38,22,31,106,1894.0,175.0,89.0,103.0,135.0,121.0,138.0,126.0,117.0,92.0,114.0,684.0,Hombre,7.428571428571429,24.719101123595504,25.24271844660194,31.11111111111111,30.57851239669421,33.33333333333333,29.365079365079367,32.47863247863248,23.91304347826087,27.192982456140353,15.497076023391813,22.1752903907075
2025,establecimiento,11,Servicio de Salud Metropolitano Central,13101,Santiago,111376,Centro de Salud Familiar Matta Sur,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,301,1,7,12,25,27,27,19,20,23,25,115,2665.0,214.0,137.0,147.0,216.0,198.0,192.0,169.0,138.0,128.0,169.0,957.0,Hombre,0.46728971962616817,5.109489051094891,8.16326530612245,11.574074074074074,13.636363636363635,14.0625,11.242603550295858,14.492753623188406,17.96875,14.792899408284024,12.016718913270637,11.294559099437148
2025,establecimiento,11,Servicio de Salud Metropolitano Central,13101,Santiago,111376,Centro de Salud Familiar Matta Sur,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,353,0,3,1,8,13,16,13,20,19,48,212,2665.0,214.0,137.0,147.0,216.0,198.0,192.0,169.0,138.0,128.0,169.0,957.0,Hombre,0.0,2.18978102189781,0.6802721088435374,3.7037037037037033,6.565656565656567,8.333333333333332,7.6923076923076925,14.492753623188406,14.84375,28.402366863905325,22.152560083594565,13.24577861163227
2025,establecimiento,11,Servicio de Salud Metropolitano Central,13101,Santiago,111376,Centro de Salud Familiar Matta Sur,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,169,0,2,5,8,9,20,19,15,12,16,63,2665.0,214.0,137.0,147.0,216.0,198.0,192.0,169.0,138.0,128.0,169.0,957.0,Hombre,0.0,1.4598540145985401,3.4013605442176873,3.7037037037037033,4.545454545454546,10.416666666666668,11.242603550295858,10.869565217391305,9.375,9.467455621301776,6.583072100313479,6.341463414634147
2025,establecimiento,11,Servicio de Salud Metropolitano Central,13101,Santiago,111376,Centro de Salud Familiar Matta Sur,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,616,27,39,35,55,47,42,40,43,34,46,208,2665.0,214.0,137.0,147.0,216.0,198.0,192.0,169.0,138.0,128.0,169.0,957.0,Hombre,12.616822429906541,28.467153284671532,23.809523809523807,25.462962962962965,23.737373737373737,21.875,23.668639053254438,31.15942028985507,26.5625,27.218934911242602,21.73458725182863,23.114446529080677
2025,establecimiento,11,Servicio de Salud Metropolitano Central,13101,Santiago,111381,Centro de Salud Familiar Ignacio Domeyko,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,319,0,3,8,27,28,29,36,23,36,20,109,3573.0,361.0,127.0,155.0,227.0,270.0,238.0,213.0,204.0,172.0,187.0,1419.0,Hombre,0.0,2.3622047244094486,5.161290322580645,11.894273127753303,10.37037037037037,12.184873949579831,16.901408450704224,11.27450980392157,20.930232558139537,10.695187165775401,7.681465821000705,8.92807164847467
2025,establecimiento,11,Servicio de Salud Metropolitano Central,13101,Santiago,111381,Centro de Salud Familiar Ignacio Domeyko,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,282,3,1,1,7,11,12,17,19,29,15,167,3573.0,361.0,127.0,155.0,227.0,270.0,238.0,213.0,204.0,172.0,187.0,1419.0,Hombre,0.8310249307479225,0.7874015748031495,0.6451612903225806,3.0837004405286343,4.074074074074074,5.042016806722689,7.981220657276995,9.313725490196079,16.86046511627907,8.02139037433155,11.768851303735024,7.892527287993283
2025,establecimiento,11,Servicio de Salud Metropolitano Central,13101,Santiago,111381,Centro de Salud Familiar Ignacio Domeyko,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,445,1,4,2,14,19,28,36,37,44,41,219,3573.0,361.0,127.0,155.0,227.0,270.0,238.0,213.0,204.0,172.0,187.0,1419.0,Hombre,0.2770083102493075,3.149606299212598,1.2903225806451613,6.167400881057269,7.037037037037037,11.76470588235294,16.901408450704224,18.137254901960784,25.581395348837212,21.92513368983957,15.433403805496829,12.454520011195074
2025,establecimiento,11,Servicio de Salud Metropolitano Central,13101,Santiago,111381,Centro de Salud Familiar Ignacio Domeyko,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,751,24,24,31,48,57,73,55,66,46,45,282,3573.0,361.0,127.0,155.0,227.0,270.0,238.0,213.0,204.0,172.0,187.0,1419.0,Hombre,6.64819944598338,18.89763779527559,20.0,21.145374449339208,21.11111111111111,30.672268907563026,25.821596244131456,32.35294117647059,26.744186046511626,24.06417112299465,19.873150105708245,21.01875174923034
2025,establecimiento,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,111305,Centro de Salud Familiar Dr. Norman Voulliéme,Centro de Salud Familiar (CESFAM),Servicio de Salud,Colesterol elevado,395,0,5,4,14,17,28,31,40,53,63,140,2468.0,54.0,37.0,52.0,77.0,95.0,153.0,136.0,231.0,282.0,398.0,953.0,Hombre,0.0,13.513513513513514,7.6923076923076925,18.181818181818183,17.894736842105264,18.30065359477124,22.794117647058822,17.316017316017316,18.79432624113475,15.829145728643216,14.690451206715634,16.00486223662885
2025,establecimiento,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,111305,Centro de Salud Familiar Dr. Norman Voulliéme,Centro de Salud Familiar (CESFAM),Servicio de Salud,Glicemia alterada,867,3,10,21,28,44,52,59,96,115,151,288,2468.0,54.0,37.0,52.0,77.0,95.0,153.0,136.0,231.0,282.0,398.0,953.0,Hombre,5.555555555555555,27.027027027027028,40.38461538461539,36.36363636363637,46.31578947368421,33.98692810457516,43.38235294117647,41.55844155844156,40.78014184397163,37.93969849246231,30.220356768100736,35.12965964343598
2025,establecimiento,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,111305,Centro de Salud Familiar Dr. Norman Voulliéme,Centro de Salud Familiar (CESFAM),Servicio de Salud,Presion arterial elevada,740,0,4,6,10,17,46,34,70,87,130,336,2468.0,54.0,37.0,52.0,77.0,95.0,153.0,136.0,231.0,282.0,398.0,953.0,Hombre,0.0,10.81081081081081,11.538461538461538,12.987012987012985,17.894736842105264,30.065359477124183,25.0,30.303030303030305,30.851063829787233,32.663316582914575,35.257082896117524,29.983792544570502
2025,establecimiento,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,111305,Centro de Salud Familiar Dr. Norman Voulliéme,Centro de Salud Familiar (CESFAM),Servicio de Salud,Tabaquismo,338,1,4,9,11,10,20,24,31,43,65,120,2468.0,54.0,37.0,52.0,77.0,95.0,153.0,136.0,231.0,282.0,398.0,953.0,Hombre,1.8518518518518516,10.81081081081081,17.307692307692307,14.285714285714285,10.526315789473683,13.071895424836603,17.647058823529413,13.41991341991342,15.24822695035461,16.331658291457288,12.591815320041972,13.695299837925445
2025,establecimiento,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,111307,Centro de Salud Familiar Enfermera Sofía Pincheira,Centro de Salud Familiar (CESFAM),Servicio de Salud,Colesterol elevado,277,0,7,8,19,21,17,22,37,36,40,70,1928.0,0.0,99.0,91.0,104.0,138.0,108.0,127.0,162.0,183.0,259.0,657.0,Hombre,,7.07070707070707,8.791208791208792,18.269230769230766,15.217391304347828,15.74074074074074,17.322834645669293,22.839506172839506,19.672131147540984,15.444015444015443,10.6544901065449,14.367219917012447
2025,establecimiento,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,111307,Centro de Salud Familiar Enfermera Sofía Pincheira,Centro de Salud Familiar (CESFAM),Servicio de Salud,Glicemia alterada,414,0,6,4,8,12,12,21,26,38,53,234,1928.0,0.0,99.0,91.0,104.0,138.0,108.0,127.0,162.0,183.0,259.0,657.0,Hombre,,6.0606060606060606,4.395604395604396,7.6923076923076925,8.695652173913043,11.11111111111111,16.535433070866144,16.049382716049383,20.76502732240437,20.463320463320464,35.61643835616438,21.473029045643152
2025,establecimiento,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,111307,Centro de Salud Familiar Enfermera Sofía Pincheira,Centro de Salud Familiar (CESFAM),Servicio de Salud,Presion arterial elevada,479,0,8,12,12,25,26,33,46,53,77,187,1928.0,0.0,99.0,91.0,104.0,138.0,108.0,127.0,162.0,183.0,259.0,657.0,Hombre,,8.080808080808081,13.186813186813188,11.538461538461538,18.115942028985508,24.074074074074073,25.984251968503933,28.39506172839506,28.96174863387978,29.72972972972973,28.462709284627092,24.844398340248965
2025,establecimiento,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,111307,Centro de Salud Familiar Enfermera Sofía Pincheira,Centro de Salud Familiar (CESFAM),Servicio de Salud,Tabaquismo,509,0,31,29,28,37,33,43,48,52,74,134,1928.0,0.0,99.0,91.0,104.0,138.0,108.0,127.0,162.0,183.0,259.0,657.0,Hombre,,31.313131313131315,31.868131868131865,26.923076923076923,26.811594202898554,30.555555555555557,33.85826771653544,29.629629629629626,28.415300546448087,28.57142857142857,20.395738203957382,26.400414937759336
2025,establecimiento,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,200346,Centro Comunitario de Salud Familiar Buzeta,Centro Comunitario de Salud Familiar (CECOSF),Servicio de Salud,Colesterol elevado,46,1,1,1,1,3,4,1,7,10,11,6,291.0,6.0,16.0,17.0,7.0,15.0,32.0,21.0,25.0,45.0,49.0,58.0,Hombre,16.666666666666664,6.25,5.88235294117647,14.285714285714285,20.0,12.5,4.761904761904762,28.000000000000004,22.22222222222222,22.448979591836736,10.344827586206897,15.807560137457044
2025,establecimiento,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,200346,Centro Comunitario de Salud Familiar Buzeta,Centro Comunitario de Salud Familiar (CECOSF),Servicio de Salud,Glicemia alterada,82,1,0,2,2,7,8,2,12,11,17,20,291.0,6.0,16.0,17.0,7.0,15.0,32.0,21.0,25.0,45.0,49.0,58.0,Hombre,16.666666666666664,0.0,11.76470588235294,28.57142857142857,46.666666666666664,25.0,9.523809523809524,48.0,24.444444444444443,34.69387755102041,34.48275862068966,28.1786941580756
2025,establecimiento,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,200346,Centro Comunitario de Salud Familiar Buzeta,Centro Comunitario de Salud Familiar (CECOSF),Servicio de Salud,Presion arterial elevada,121,0,4,3,1,5,12,11,10,20,23,32,291.0,6.0,16.0,17.0,7.0,15.0,32.0,21.0,25.0,45.0,49.0,58.0,Hombre,0.0,25.0,17.647058823529413,14.285714285714285,33.33333333333333,37.5,52.38095238095239,40.0,44.44444444444444,46.93877551020408,55.172413793103445,41.580756013745706
2025,establecimiento,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,200346,Centro Comunitario de Salud Familiar Buzeta,Centro Comunitario de Salud Familiar (CECOSF),Servicio de Salud,Tabaquismo,70,1,2,4,6,2,9,9,4,11,13,9,291.0,6.0,16.0,17.0,7.0,15.0,32.0,21.0,25.0,45.0,49.0,58.0,Hombre,16.666666666666664,12.5,23.52941176470588,85.71428571428571,13.333333333333334,28.125,42.857142857142854,16.0,24.444444444444443,26.53061224489796,15.517241379310345,24.054982817869416
2025,establecimiento,11,Servicio de Salud Metropolitano Central,13106,Estación Central,111302,Centro de Salud Familiar Padre Vicente Irarrázabal,Centro de Salud Familiar (CESFAM),Servicio de Salud,Colesterol elevado,173,0,7,6,10,15,19,27,16,17,22,34,1703.0,4.0,160.0,89.0,133.0,121.0,121.0,123.0,111.0,111.0,153.0,577.0,Hombre,0.0,4.375,6.741573033707865,7.518796992481203,12.396694214876034,15.702479338842975,21.951219512195124,14.414414414414415,15.315315315315313,14.37908496732026,5.892547660311958,10.158543746330007
2025,establecimiento,11,Servicio de Salud Metropolitano Central,13106,Estación Central,111302,Centro de Salud Familiar Padre Vicente Irarrázabal,Centro de Salud Familiar (CESFAM),Servicio de Salud,Glicemia alterada,368,99,8,8,10,22,26,26,24,27,34,84,1703.0,4.0,160.0,89.0,133.0,121.0,121.0,123.0,111.0,111.0,153.0,577.0,Hombre,2475.0,5.0,8.98876404494382,7.518796992481203,18.181818181818183,21.487603305785125,21.138211382113823,21.62162162162162,24.324324324324326,22.22222222222222,14.558058925476603,21.60892542571932
2025,establecimiento,11,Servicio de Salud Metropolitano Central,13106,Estación Central,111302,Centro de Salud Familiar Padre Vicente Irarrázabal,Centro de Salud Familiar (CESFAM),Servicio de Salud,Presion arterial elevada,542,0,21,18,20,26,29,42,36,40,46,264,1703.0,4.0,160.0,89.0,133.0,121.0,121.0,123.0,111.0,111.0,153.0,577.0,Hombre,0.0,13.125,20.224719101123593,15.037593984962406,21.487603305785125,23.96694214876033,34.146341463414636,32.432432432432435,36.03603603603604,30.065359477124183,45.75389948006933,31.826189078097478
2025,establecimiento,11,Servicio de Salud Metropolitano Central,13106,Estación Central,111302,Centro de Salud Familiar Padre Vicente Irarrázabal,Centro de Salud Familiar (CESFAM),Servicio de Salud,Tabaquismo,340,1,45,18,31,28,18,29,29,29,35,77,1703.0,4.0,160.0,89.0,133.0,121.0,121.0,123.0,111.0,111.0,153.0,577.0,Hombre,25.0,28.125,20.224719101123593,23.308270676691727,23.140495867768596,14.87603305785124,23.577235772357724,26.126126126126124,26.126126126126124,22.875816993464053,13.344887348353554,19.96476805637111
2025,establecimiento,11,Servicio de Salud Metropolitano Central,13106,Estación Central,111306,Centro de Salud Familiar San José de Chuchunco,Centro de Salud Familiar (CESFAM),Servicio de Salud,Colesterol elevado,212,0,0,7,15,15,17,11,25,23,36,63,1515.0,0.0,43.0,47.0,57.0,63.0,62.0,49.0,88.0,122.0,146.0,838.0,Hombre,,0.0,14.893617021276595,26.31578947368421,23.809523809523807,27.419354838709676,22.448979591836736,28.40909090909091,18.852459016393443,24.65753424657534,7.517899761336516,13.993399339933992
2025,establecimiento,11,Servicio de Salud Metropolitano Central,13106,Estación Central,111306,Centro de Salud Familiar San José de Chuchunco,Centro de Salud Familiar (CESFAM),Servicio de Salud,Glicemia alterada,432,0,1,8,8,7,15,8,28,45,43,269,1515.0,0.0,43.0,47.0,57.0,63.0,62.0,49.0,88.0,122.0,146.0,838.0,Hombre,,2.3255813953488373,17.02127659574468,14.035087719298245,11.11111111111111,24.193548387096776,16.3265306122449,31.818181818181817,36.885245901639344,29.45205479452055,32.10023866348449,28.51485148514851
2025,establecimiento,11,Servicio de Salud Metropolitano Central,13106,Estación Central,111306,Centro de Salud Familiar San José de Chuchunco,Centro de Salud Familiar (CESFAM),Servicio de Salud,Presion arterial elevada,371,0,2,7,10,12,16,9,34,41,52,188,1515.0,0.0,43.0,47.0,57.0,63.0,62.0,49.0,88.0,122.0,146.0,838.0,Hombre,,4.651162790697675,14.893617021276595,17.543859649122805,19.047619047619047,25.806451612903224,18.367346938775512,38.63636363636363,33.60655737704918,35.61643835616438,22.434367541766107,24.488448844884488
2025,establecimiento,11,Servicio de Salud Metropolitano Central,13106,Estación Central,111306,Centro de Salud Familiar San José de Chuchunco,Centro de Salud Familiar (CESFAM),Servicio de Salud,Tabaquismo,310,0,7,15,16,22,20,17,33,41,44,95,1515.0,0.0,43.0,47.0,57.0,63.0,62.0,49.0,88.0,122.0,146.0,838.0,Hombre,,16.27906976744186,31.914893617021278,28.07017543859649,34.92063492063492,32.25806451612903,34.69387755102041,37.5,33.60655737704918,30.136986301369863,11.336515513126491,20.462046204620464
2025,establecimiento,11,Servicio de Salud Metropolitano Central,13106,Estación Central,111310,Centro de Salud Familiar Las Mercedes,Centro de Salud Familiar (CESFAM),Servicio de Salud,Presion arterial elevada,489,0,11,8,29,40,35,46,49,44,61,166,1869.0,168.0,66.0,105.0,147.0,187.0,150.0,125.0,131.0,110.0,148.0,532.0,Hombre,0.0,16.666666666666664,7.6190476190476195,19.727891156462583,21.390374331550802,23.333333333333332,36.8,37.404580152671755,40.0,41.21621621621622,31.203007518796994,26.163723916532906
2025,establecimiento,11,Servicio de Salud Metropolitano Central,13106,Estación Central,111310,Centro de Salud Familiar Las Mercedes,Centro de Salud Familiar (CESFAM),Servicio de Salud,Tabaquismo,315,0,18,21,25,39,28,26,24,18,36,80,1869.0,168.0,66.0,105.0,147.0,187.0,150.0,125.0,131.0,110.0,148.0,532.0,Hombre,0.0,27.27272727272727,20.0,17.006802721088434,20.855614973262032,18.666666666666668,20.8,18.3206106870229,16.363636363636363,24.324324324324326,15.037593984962406,16.853932584269664
2025,establecimiento,11,Servicio de Salud Metropolitano Central,13106,Estación Central,111781,Centro Comunitario de Salud Familiar Villa Francia,Centro Comunitario de Salud Familiar (CECOSF),Servicio de Salud,Colesterol elevado,42,0,0,1,2,7,1,3,10,4,4,10,301.0,0.0,14.0,11.0,13.0,26.0,8.0,14.0,23.0,37.0,32.0,123.0,Hombre,,0.0,9.090909090909092,15.384615384615385,26.923076923076923,12.5,21.428571428571427,43.47826086956522,10.81081081081081,12.5,8.130081300813007,13.953488372093023
2025,establecimiento,11,Servicio de Salud Metropolitano Central,13106,Estación Central,111781,Centro Comunitario de Salud Familiar Villa Francia,Centro Comunitario de Salud Familiar (CECOSF),Servicio de Salud,Glicemia alterada,78,0,0,0,1,3,1,1,5,11,6,50,301.0,0.0,14.0,11.0,13.0,26.0,8.0,14.0,23.0,37.0,32.0,123.0,Hombre,,0.0,0.0,7.6923076923076925,11.538461538461538,12.5,7.142857142857142,21.73913043478261,29.72972972972973,18.75,40.65040650406504,25.91362126245847
2025,establecimiento,11,Servicio de Salud Metropolitano Central,13106,Estación Central,111781,Centro Comunitario de Salud Familiar Villa Francia,Centro Comunitario de Salud Familiar (CECOSF),Servicio de Salud,Presion arterial elevada,85,0,0,0,2,3,2,6,5,14,12,41,301.0,0.0,14.0,11.0,13.0,26.0,8.0,14.0,23.0,37.0,32.0,123.0,Hombre,,0.0,0.0,15.384615384615385,11.538461538461538,25.0,42.857142857142854,21.73913043478261,37.83783783783784,37.5,33.33333333333333,28.23920265780731
2025,establecimiento,11,Servicio de Salud Metropolitano Central,13106,Estación Central,111781,Centro Comunitario de Salud Familiar Villa Francia,Centro Comunitario de Salud Familiar (CECOSF),Servicio de Salud,Tabaquismo,93,0,8,4,6,10,2,4,8,17,12,22,301.0,0.0,14.0,11.0,13.0,26.0,8.0,14.0,23.0,37.0,32.0,123.0,Hombre,,57.14285714285714,36.36363636363637,46.15384615384615,38.46153846153847,25.0,28.57142857142857,34.78260869565217,45.94594594594595,37.5,17.88617886178862,30.89700996677741
2025,establecimiento,11,Servicio de Salud Metropolitano Central,13119,Maipú,111304,Centro de Salud Familiar Maipú,Centro de Salud Familiar (CESFAM),Servicio de Salud,Colesterol elevado,649,0,22,23,63,60,50,60,92,82,74,123,4062.0,0.0,171.0,205.0,269.0,243.0,236.0,261.0,306.0,334.0,419.0,1618.0,Hombre,,12.865497076023392,11.219512195121952,23.42007434944238,24.691358024691358,21.1864406779661,22.988505747126435,30.065359477124183,24.550898203592812,17.66109785202864,7.601977750309024,15.977351058591827
2025,establecimiento,11,Servicio de Salud Metropolitano Central,13119,Maipú,111304,Centro de Salud Familiar Maipú,Centro de Salud Familiar (CESFAM),Servicio de Salud,Glicemia alterada,2523,0,77,103,151,141,136,160,186,224,287,1058,4062.0,0.0,171.0,205.0,269.0,243.0,236.0,261.0,306.0,334.0,419.0,1618.0,Hombre,,45.02923976608187,50.24390243902439,56.13382899628253,58.0246913580247,57.6271186440678,61.30268199233716,60.78431372549019,67.06586826347305,68.4964200477327,65.389369592089,62.112259970457906
2025,establecimiento,11,Servicio de Salud Metropolitano Central,13119,Maipú,111304,Centro de Salud Familiar Maipú,Centro de Salud Familiar (CESFAM),Servicio de Salud,Presion arterial elevada,1195,0,24,20,45,59,65,84,94,126,157,521,4062.0,0.0,171.0,205.0,269.0,243.0,236.0,261.0,306.0,334.0,419.0,1618.0,Hombre,,14.035087719298245,9.75609756097561,16.728624535315987,24.279835390946502,27.54237288135593,32.18390804597701,30.718954248366014,37.72455089820359,37.47016706443914,32.20024721878863,29.41900541605121
2025,establecimiento,11,Servicio de Salud Metropolitano Central,13119,Maipú,111304,Centro de Salud Familiar Maipú,Centro de Salud Familiar (CESFAM),Servicio de Salud,Tabaquismo,797,0,39,65,81,67,68,80,81,89,92,135,4062.0,0.0,171.0,205.0,269.0,243.0,236.0,261.0,306.0,334.0,419.0,1618.0,Hombre,,22.807017543859647,31.70731707317073,30.111524163568777,27.572016460905353,28.8135593220339,30.65134099616858,26.47058823529412,26.646706586826348,21.957040572792362,8.34363411619283,19.62087641555884
2025,establecimiento,11,Servicio de Salud Metropolitano Central,13119,Maipú,111308,Centro de Salud Familiar Dr. José Eduardo Ahués Salame,Centro de Salud Familiar (CESFAM),Servicio de Salud,Colesterol elevado,94,0,3,3,7,6,7,8,10,13,13,24,1540.0,6.0,52.0,55.0,56.0,66.0,57.0,76.0,102.0,102.0,136.0,832.0,Hombre,0.0,5.769230769230769,5.454545454545454,12.5,9.090909090909092,12.280701754385964,10.526315789473683,9.803921568627452,12.745098039215685,9.558823529411764,2.8846153846153846,6.103896103896104
2025,establecimiento,11,Servicio de Salud Metropolitano Central,13119,Maipú,111308,Centro de Salud Familiar Dr. José Eduardo Ahués Salame,Centro de Salud Familiar (CESFAM),Servicio de Salud,Glicemia alterada,744,0,11,19,27,28,33,38,62,73,87,366,1540.0,6.0,52.0,55.0,56.0,66.0,57.0,76.0,102.0,102.0,136.0,832.0,Hombre,0.0,21.153846153846153,34.54545454545455,48.214285714285715,42.42424242424242,57.89473684210527,50.0,60.78431372549019,71.56862745098039,63.970588235294116,43.99038461538461,48.311688311688314
2025,establecimiento,11,Servicio de Salud Metropolitano Central,13119,Maipú,111308,Centro de Salud Familiar Dr. José Eduardo Ahués Salame,Centro de Salud Familiar (CESFAM),Servicio de Salud,Presion arterial elevada,572,1,7,10,6,26,27,35,28,41,71,320,1540.0,6.0,52.0,55.0,56.0,66.0,57.0,76.0,102.0,102.0,136.0,832.0,Hombre,16.666666666666664,13.461538461538462,18.181818181818183,10.714285714285714,39.39393939393939,47.368421052631575,46.05263157894737,27.450980392156865,40.19607843137255,52.20588235294118,38.46153846153847,37.142857142857146
2025,establecimiento,11,Servicio de Salud Metropolitano Central,13119,Maipú,111308,Centro de Salud Familiar Dr. José Eduardo Ahués Salame,Centro de Salud Familiar (CESFAM),Servicio de Salud,Tabaquismo,294,2,17,19,19,27,21,25,25,23,33,83,1540.0,6.0,52.0,55.0,56.0,66.0,57.0,76.0,102.0,102.0,136.0,832.0,Hombre,33.33333333333333,32.69230769230769,34.54545454545455,33.92857142857143,40.909090909090914,36.84210526315789,32.89473684210527,24.509803921568626,22.54901960784314,24.264705882352942,9.975961538461538,19.090909090909093
2025,establecimiento,11,Servicio de Salud Metropolitano Central,13119,Maipú,111309,Centro de Salud Familiar Dra. Ana María Juricic,Centro de Salud Familiar (CESFAM),Servicio de Salud,Colesterol elevado,309,1,9,11,14,29,20,30,24,24,38,109,1972.0,34.0,193.0,108.0,123.0,148.0,98.0,134.0,123.0,142.0,209.0,660.0,Hombre,2.941176470588235,4.66321243523316,10.185185185185185,11.38211382113821,19.594594594594593,20.408163265306122,22.388059701492537,19.51219512195122,16.901408450704224,18.181818181818183,16.515151515151516,15.669371196754565
2025,establecimiento,11,Servicio de Salud Metropolitano Central,13119,Maipú,111309,Centro de Salud Familiar Dra. Ana María Juricic,Centro de Salud Familiar (CESFAM),Servicio de Salud,Glicemia alterada,1147,9,58,40,62,65,48,86,70,97,143,469,1972.0,34.0,193.0,108.0,123.0,148.0,98.0,134.0,123.0,142.0,209.0,660.0,Hombre,26.47058823529412,30.05181347150259,37.03703703703704,50.40650406504065,43.91891891891892,48.97959183673469,64.17910447761194,56.91056910569105,68.30985915492957,68.42105263157895,71.06060606060606,58.164300202839755
2025,establecimiento,11,Servicio de Salud Metropolitano Central,13119,Maipú,111309,Centro de Salud Familiar Dra. Ana María Juricic,Centro de Salud Familiar (CESFAM),Servicio de Salud,Presion arterial elevada,563,1,11,14,16,29,31,44,36,52,80,249,1972.0,34.0,193.0,108.0,123.0,148.0,98.0,134.0,123.0,142.0,209.0,660.0,Hombre,2.941176470588235,5.699481865284974,12.962962962962962,13.008130081300814,19.594594594594593,31.63265306122449,32.83582089552239,29.268292682926827,36.61971830985916,38.27751196172249,37.72727272727273,28.54969574036511
2025,establecimiento,11,Servicio de Salud Metropolitano Central,13119,Maipú,111309,Centro de Salud Familiar Dra. Ana María Juricic,Centro de Salud Familiar (CESFAM),Servicio de Salud,Tabaquismo,488,1,54,35,41,49,27,39,28,34,59,121,1972.0,34.0,193.0,108.0,123.0,148.0,98.0,134.0,123.0,142.0,209.0,660.0,Hombre,2.941176470588235,27.979274611398964,32.407407407407405,33.33333333333333,33.108108108108105,27.55102040816326,29.1044776119403,22.76422764227642,23.943661971830984,28.22966507177033,18.333333333333332,24.746450304259636
2025,establecimiento,11,Servicio de Salud Metropolitano Central,13119,Maipú,111378,Centro de Salud Familiar Dr. Iván Insunza,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,145,0,0,2,6,6,9,10,9,18,27,58,2296.0,0.0,155.0,122.0,132.0,128.0,114.0,128.0,185.0,229.0,323.0,780.0,Hombre,,0.0,1.639344262295082,4.545454545454546,4.6875,7.894736842105263,7.8125,4.864864864864865,7.860262008733625,8.359133126934983,7.435897435897436,6.315331010452961
2025,establecimiento,11,Servicio de Salud Metropolitano Central,13119,Maipú,111378,Centro de Salud Familiar Dr. Iván Insunza,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,384,0,21,20,22,28,18,21,45,52,64,93,2296.0,0.0,155.0,122.0,132.0,128.0,114.0,128.0,185.0,229.0,323.0,780.0,Hombre,,13.548387096774196,16.39344262295082,16.666666666666664,21.875,15.789473684210526,16.40625,24.324324324324326,22.707423580786028,19.814241486068113,11.923076923076923,16.72473867595819
