Ano,nivel_geografico_x,IdServicio_master,servicio_salud_master,IdComuna_master,comuna_master,total_15_mas_numerador,15_19_numerador,20_24_numerador,25_29_numerador,30_34_numerador,35_39_numerador,40_44_numerador,45_49_numerador,50_54_numerador,55_59_numerador,60_64_numerador,65_mas_numerador,nivel_geografico_y,nivel_geografico,sexo,15_19_denominador,15_19_cobertura_pct,20_24_denominador,20_24_cobertura_pct,25_29_denominador,25_29_cobertura_pct,30_34_denominador,30_34_cobertura_pct,35_39_denominador,35_39_cobertura_pct,40_44_denominador,40_44_cobertura_pct,45_49_denominador,45_49_cobertura_pct,50_54_denominador,50_54_cobertura_pct,55_59_denominador,55_59_cobertura_pct,60_64_denominador,60_64_cobertura_pct,65_mas_denominador,65_mas_cobertura_pct,total_15_mas_denominador,total_15_mas_cobertura_pct
2023,comuna,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,3636.0,0.0,199.0,271.0,279.0,241.0,230.0,170.0,166.0,142.0,135.0,1803.0,comuna,comuna,Hombre,1888.0,0.0,2019.0,9.856364536899456,2326.0,11.650902837489252,2346.0,11.892583120204604,2080.0,11.586538461538462,1843.0,12.479652740097666,1669.0,10.18573996405033,1683.0,9.863339275103982,1707.0,8.318687756297598,1723.0,7.83517121300058,4948.0,36.43896523848019,24232.0,15.00495212941565
2023,comuna,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,3010.0,1.0,201.0,245.0,253.0,215.0,151.0,153.0,171.0,189.0,209.0,1222.0,comuna,comuna,Hombre,2983.0,0.03352329869259135,3356.0,5.98927294398093,3806.0,6.437204414083027,3975.0,6.364779874213837,3263.0,6.589028501379099,2854.0,5.290819901892081,2577.0,5.9371362048894065,2735.0,6.2522851919561235,3117.0,6.063522617901828,3214.0,6.502800248911014,5500.0,22.21818181818182,37380.0,8.05243445692884
2023,comuna,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,6269.0,369.0,373.0,373.0,400.0,378.0,360.0,317.0,262.0,301.0,331.0,2805.0,comuna,comuna,Hombre,3215.0,11.477449455676517,3724.0,10.01611170784103,4191.0,8.900023860653782,4350.0,9.195402298850574,3682.0,10.26615969581749,3359.0,10.717475439118786,3145.0,10.079491255961843,3069.0,8.536982730531118,3734.0,8.061060524906265,3724.0,8.88829215896885,7309.0,38.37734300177863,43502.0,14.4108316858995
2023,comuna,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,4722.0,58.0,269.0,317.0,348.0,281.0,288.0,238.0,242.0,207.0,200.0,2274.0,comuna,comuna,Hombre,2521.0,2.300674335581119,3267.0,8.233853688399142,3687.0,8.597775969623,3585.0,9.707112970711297,3024.0,9.292328042328043,2824.0,10.198300283286118,2450.0,9.714285714285714,2684.0,9.01639344262295,2906.0,7.123193392980041,2704.0,7.396449704142012,5993.0,37.94426831303187,35645.0,13.247299761537382
2023,comuna,13,Servicio de Salud Metropolitano Sur,13130,San Miguel,4586.0,1.0,290.0,314.0,364.0,298.0,308.0,239.0,228.0,179.0,220.0,2145.0,comuna,comuna,Hombre,2159.0,0.04631773969430292,2302.0,12.59774109470026,2867.0,10.952214858737356,3236.0,11.248454882571075,2827.0,10.541209762999646,2510.0,12.270916334661354,2172.0,11.003683241252302,1984.0,11.491935483870968,2246.0,7.969723953695458,2282.0,9.640666082383873,5605.0,38.26940231935772,30190.0,15.190460417356741
2023,comuna,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,9459.0,27.0,626.0,750.0,766.0,751.0,647.0,578.0,497.0,431.0,330.0,4056.0,comuna,comuna,Hombre,8641.0,0.31246383520425874,9323.0,6.714576852944331,8954.0,8.376144739781104,8465.0,9.049025398700532,7185.0,10.452331245650662,6975.0,9.275985663082437,6899.0,8.378025800840701,7130.0,6.9705469845722305,6893.0,6.252720150877702,6165.0,5.35279805352798,12368.0,32.79430789133247,88998.0,10.628328726488236
2023,comuna,13,Servicio de Salud Metropolitano Sur,13402,Buin,4322.0,7.0,318.0,353.0,381.0,318.0,296.0,237.0,225.0,169.0,128.0,1890.0,comuna,comuna,Hombre,3157.0,0.22172949002217296,3360.0,9.464285714285714,3415.0,10.336749633967788,3583.0,10.633547306726207,3038.0,10.467412771560237,2914.0,10.157858613589568,2747.0,8.627593738623954,2800.0,8.035714285714286,2648.0,6.382175226586102,2348.0,5.45144804088586,4599.0,41.0958904109589,34609.0,12.488081134964894
2023,comuna,13,Servicio de Salud Metropolitano Sur,13403,Calera de Tango,1050.0,2.0,66.0,77.0,77.0,75.0,76.0,59.0,58.0,47.0,56.0,457.0,comuna,comuna,Hombre,659.0,0.30349013657056145,669.0,9.865470852017937,695.0,11.07913669064748,702.0,10.968660968660968,589.0,12.73344651952462,589.0,12.903225806451612,543.0,10.865561694290976,573.0,10.12216404886562,575.0,8.17391304347826,502.0,11.155378486055776,1160.0,39.39655172413793,7256.0,14.470782800441015
2023,comuna,13,Servicio de Salud Metropolitano Sur,13404,Paine,3689.0,6.0,265.0,302.0,310.0,297.0,244.0,223.0,182.0,217.0,156.0,1487.0,comuna,comuna,Hombre,2288.0,0.26223776223776224,2461.0,10.767980495733442,2523.0,11.969877130400317,2603.0,11.909335382251248,2355.0,12.611464968152866,2338.0,10.436270316509837,2142.0,10.410830999066294,2177.0,8.360128617363344,2191.0,9.904153354632587,1867.0,8.355650776647028,3861.0,38.51333851333851,26806.0,13.761844363202268
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,10074.0,60.0,409.0,440.0,497.0,427.0,404.0,334.0,287.0,247.0,315.0,6654.0,comuna,comuna,Hombre,9753.0,0.6151953245155337,11101.0,3.6843527610125215,11925.0,3.6897274633123693,11959.0,4.155865875073167,10278.0,4.154504767464487,9619.0,4.20002079218214,8957.0,3.728927096125935,8901.0,3.2243568138411414,8868.0,2.7852954442940914,8703.0,3.6194415718717683,22368.0,29.747854077253216,122432.0,8.22824098274961
