Ano,IdEstablecimiento,IdComuna_den,comuna_denominador,establecimiento_denominador,servicio_salud_denominador,dependencia_denominador,15_19_Hombre,15_19_Mujer,20_24_Hombre,20_24_Mujer,20_54_Hombre,20_54_Mujer,20_64_Hombre,20_64_Mujer,25_29_Hombre,25_29_Mujer,30_34_Hombre,30_34_Mujer,35_39_Hombre,35_39_Mujer,40_44_Hombre,40_44_Mujer,45_49_Hombre,45_49_Mujer,50_54_Hombre,50_54_Mujer,55_59_Hombre,55_59_Mujer,60_64_Hombre,60_64_Mujer,65_mas_Hombre,65_mas_Mujer,total_15_mas_Hombre,total_15_mas_Mujer,EstablecimientoCodigoAntiguo,EstablecimientoCodigo_master,codigo_madre_master,RegionCodigo,IdServicio_master,servicio_salud_master,tipo_establecimiento_master,establecimiento_master,dependencia_master,nivel_atencion_master,IdComuna_master,comuna_master,estado_funcionamiento_master,es_aps,sin_match_master
2025,111383,<NA>,Maipú,Centro De Salud Familiar Dr. Luis Ferrada,Metropolitano Central,Municipal,831.0,803.0,1027.0,1012.0,5643.0,7649.0,7757.0,10676.0,1214.0,1474.0,1012.0,1463.0,769.0,1204.0,566.0,807.0,467.0,713.0,588.0,976.0,994.0,1463.0,1120.0,1564.0,1946.0,2970.0,10534.0,14449.0,11-383,111383,,13,11,Servicio de Salud Metropolitano Central,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Luis Ferrada,Municipal,Primario,13119,Maipú,Vigente en Operación Habitual,True,False
2025,111400,<NA>,Maipú,Posta De Salud Rural Rinconada De Maipú,Metropolitano Central,Servicio de Salud,1.0,0.0,1.0,2.0,8.0,10.0,9.0,11.0,0.0,0.0,3.0,4.0,1.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,12.0,14.0,11-400,111400,,13,11,Servicio de Salud Metropolitano Central,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Rinconada de Maipú,Servicio de Salud,Primario,13119,Maipú,Vigente en Operación Habitual,True,False
2025,111704,<NA>,Maipú,CECOSF Futramapu,Metropolitano Central,Servicio de Salud,3.0,4.0,5.0,5.0,61.0,67.0,69.0,78.0,14.0,15.0,13.0,18.0,8.0,8.0,10.0,8.0,4.0,9.0,7.0,4.0,4.0,7.0,4.0,4.0,10.0,8.0,82.0,90.0,11-704,111704,111304,13,11,Servicio de Salud Metropolitano Central,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Futramapu,Servicio de Salud,Primario,13119,Maipú,Vigente en Operación Habitual,True,False
2025,111780,<NA>,Maipú,CECOSF Europa,Metropolitano Central,Servicio de Salud,5.0,8.0,2.0,7.0,19.0,59.0,27.0,73.0,4.0,9.0,4.0,7.0,1.0,14.0,2.0,9.0,4.0,6.0,2.0,7.0,5.0,9.0,3.0,5.0,6.0,17.0,38.0,98.0,11-780,111780,111304,13,11,Servicio de Salud Metropolitano Central,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Europa,Servicio de Salud,Primario,13119,Maipú,Vigente en Operación Habitual,True,False
2025,111781,<NA>,Estación Central,CECOSF Villa Francia,Metropolitano Central,Servicio de Salud,3.0,0.0,0.0,5.0,11.0,27.0,14.0,30.0,3.0,6.0,1.0,4.0,6.0,2.0,1.0,5.0,0.0,3.0,0.0,2.0,2.0,3.0,1.0,0.0,1.0,4.0,18.0,34.0,11-781,111781,111306,13,11,Servicio de Salud Metropolitano Central,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Villa Francia,Servicio de Salud,Primario,13106,Estación Central,Vigente en Operación Habitual,True,False
2025,111782,<NA>,Maipú,Centro Comunitario De Salud Familiar El Abrazo,Metropolitano Central,Municipal,13.0,22.0,23.0,32.0,111.0,230.0,138.0,290.0,17.0,46.0,17.0,48.0,20.0,26.0,12.0,29.0,7.0,20.0,15.0,29.0,13.0,29.0,14.0,31.0,64.0,130.0,215.0,442.0,11-782,111782,111379,13,11,Servicio de Salud Metropolitano Central,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar El Abrazo,Municipal,Primario,13119,Maipú,Cerrado,True,False
2025,111783,<NA>,Maipú,Centro Comunitario De Salud Familiar Lo Errázuriz,Metropolitano Central,Municipal,48.0,56.0,28.0,93.0,295.0,585.0,399.0,791.0,54.0,85.0,50.0,95.0,49.0,110.0,53.0,84.0,34.0,71.0,27.0,47.0,35.0,75.0,69.0,131.0,346.0,545.0,793.0,1392.0,11-783,111783,111379,13,11,Servicio de Salud Metropolitano Central,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Lo Errázuriz,Municipal,Primario,13119,Maipú,Vigente en Operación Habitual,True,False
2025,111784,<NA>,Maipú,Centro Comunitario De Salud Familiar Bueras,Metropolitano Central,Municipal,39.0,70.0,26.0,54.0,203.0,374.0,274.0,475.0,22.0,57.0,21.0,62.0,32.0,62.0,28.0,46.0,28.0,60.0,46.0,33.0,34.0,45.0,37.0,56.0,98.0,185.0,411.0,730.0,11-784,111784,111378,13,11,Servicio de Salud Metropolitano Central,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Bueras,Municipal,Primario,13119,Maipú,Vigente en Operación Habitual,True,False
2025,112300,<NA>,Peñalolén,Centro De Referencia De Salud Cordillera Oriente,Metropolitano Oriente,Servicio de Salud,0.0,3.0,0.0,0.0,5.0,4.0,7.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,12-300,112300,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Referencia de Salud (CRS),Centro de Referencia de Salud Cordillera Oriente,Servicio de Salud,Secundario,13122,Peñalolén,Vigente en Operación Habitual,False,False
2025,112301,<NA>,Providencia,Centro De Salud Familiar Dr. Hernán Alessandri,Metropolitano Oriente,Municipal,569.0,560.0,678.0,759.0,6371.0,8742.0,7906.0,11215.0,863.0,1144.0,1007.0,1455.0,1060.0,1519.0,1008.0,1402.0,865.0,1263.0,890.0,1200.0,722.0,1227.0,813.0,1246.0,2408.0,4578.0,10883.0,16353.0,12-301,112301,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Hernán Alessandri,Municipal,Primario,13123,Providencia,Vigente en Operación Habitual,True,False
2025,112302,<NA>,Providencia,Centro De Salud Familiar Dr. Alfonso Leng,Metropolitano Oriente,Municipal,387.0,368.0,424.0,589.0,3434.0,5843.0,4253.0,7366.0,583.0,841.0,592.0,1090.0,600.0,965.0,464.0,845.0,396.0,721.0,375.0,792.0,385.0,730.0,434.0,793.0,1181.0,2447.0,5821.0,10181.0,12-302,112302,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Alfonso Leng,Municipal,Primario,13123,Providencia,Vigente en Operación Habitual,True,False
2025,112303,<NA>,Providencia,Centro De Salud Familiar Aguilucho,Metropolitano Oriente,Municipal,394.0,366.0,385.0,502.0,3855.0,6245.0,5011.0,8452.0,512.0,734.0,603.0,977.0,652.0,1059.0,620.0,1091.0,539.0,919.0,544.0,963.0,568.0,991.0,588.0,1216.0,2470.0,5357.0,7875.0,14175.0,12-303,112303,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Aguilucho,Municipal,Primario,13123,Providencia,Vigente en Operación Habitual,True,False
2025,112304,<NA>,Las Condes,Centro De Salud Familiar Apoquindo,Metropolitano Oriente,Municipal,439.0,483.0,552.0,668.0,4240.0,8036.0,5628.0,11706.0,651.0,895.0,719.0,1085.0,645.0,1190.0,540.0,1205.0,515.0,1351.0,618.0,1642.0,672.0,1708.0,716.0,1962.0,3123.0,7194.0,9190.0,19383.0,12-304,112304,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Apoquindo,Municipal,Primario,13114,Las Condes,Vigente en Operación Habitual,True,False
2025,112306,<NA>,Las Condes,Centro De Salud Familiar Aníbal Ariztía,Metropolitano Oriente,Municipal,1272.0,1230.0,1311.0,1393.0,9114.0,13435.0,12041.0,18533.0,1398.0,1691.0,1489.0,1968.0,1386.0,2046.0,1171.0,1868.0,1107.0,2097.0,1252.0,2372.0,1396.0,2484.0,1531.0,2614.0,4316.0,8559.0,17629.0,28322.0,12-306,112306,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Aníbal Ariztía,Municipal,Primario,13114,Las Condes,Vigente en Operación Habitual,True,False
2025,112307,<NA>,Lo Barnechea,Centro De Salud Familiar Lo Barnechea,Metropolitano Oriente,Municipal,1196.0,1282.0,1199.0,1321.0,8143.0,13015.0,10460.0,17802.0,1347.0,1506.0,1382.0,1802.0,1180.0,1857.0,1076.0,1993.0,951.0,2151.0,1008.0,2385.0,1156.0,2560.0,1161.0,2227.0,2140.0,4096.0,13796.0,23180.0,12-307,112307,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Lo Barnechea,Municipal,Primario,13115,Lo Barnechea,Vigente en Operación Habitual,True,False
2025,112309,<NA>,Vitacura,Centro De Salud Familiar Vitacura,Metropolitano Oriente,Municipal,415.0,394.0,300.0,328.0,2301.0,5806.0,3147.0,8884.0,327.0,472.0,383.0,656.0,307.0,697.0,324.0,927.0,308.0,1209.0,352.0,1517.0,401.0,1588.0,445.0,1490.0,1442.0,3968.0,5004.0,13246.0,12-309,112309,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Vitacura,Municipal,Primario,13132,Vitacura,Vigente en Operación Habitual,True,False
2025,112310,<NA>,Ñuñoa,Centro De Salud Familiar Rosita Renard,Metropolitano Oriente,Municipal,977.0,998.0,965.0,1114.0,8228.0,11913.0,10625.0,15350.0,1181.0,1698.0,1442.0,2185.0,1362.0,2078.0,1212.0,1809.0,1076.0,1593.0,990.0,1436.0,1110.0,1511.0,1287.0,1926.0,3825.0,6939.0,15427.0,23287.0,12-310,112310,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Rosita Renard,Municipal,Primario,13120,Ñuñoa,Vigente en Operación Habitual,True,False
2025,112311,<NA>,Ñuñoa,Centro De Salud Familiar Salvador Bustos,Metropolitano Oriente,Municipal,1121.0,1115.0,1146.0,1407.0,8915.0,12809.0,11389.0,16942.0,1410.0,1780.0,1489.0,2104.0,1349.0,2085.0,1211.0,1877.0,1177.0,1732.0,1133.0,1824.0,1128.0,1899.0,1346.0,2234.0,4336.0,8710.0,16846.0,26767.0,12-311,112311,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Salvador Bustos,Municipal,Primario,13120,Ñuñoa,Vigente en Operación Habitual,True,False
2025,112312,<NA>,Macul,Centro De Salud Familiar Félix De Amesti,Metropolitano Oriente,Municipal,1320.0,1325.0,1531.0,1422.0,11026.0,12451.0,13390.0,15503.0,1744.0,1828.0,1949.0,2143.0,1565.0,1879.0,1507.0,1748.0,1414.0,1762.0,1316.0,1669.0,1224.0,1544.0,1140.0,1508.0,3130.0,5103.0,17840.0,21931.0,12-312,112312,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Félix de Amesti,Municipal,Primario,13118,Macul,Vigente en Operación Habitual,True,False
2025,112313,<NA>,Macul,Centro De Salud Familiar Santa Julia,Metropolitano Oriente,Municipal,1372.0,1335.0,1571.0,1550.0,11830.0,12300.0,14831.0,15649.0,1984.0,1874.0,2124.0,2188.0,1884.0,1879.0,1573.0,1688.0,1393.0,1568.0,1301.0,1553.0,1541.0,1679.0,1460.0,1670.0,2658.0,4263.0,18861.0,21247.0,12-313,112313,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Santa Julia,Municipal,Primario,13118,Macul,Vigente en Operación Habitual,True,False
2025,112314,<NA>,Peñalolén,Centro De Salud Familiar La Faena,Metropolitano Oriente,Municipal,1137.0,1185.0,1236.0,1227.0,9392.0,9674.0,11949.0,12347.0,1437.0,1568.0,1658.0,1688.0,1425.0,1439.0,1220.0,1183.0,1113.0,1189.0,1303.0,1380.0,1457.0,1468.0,1100.0,1205.0,2166.0,3059.0,15252.0,16591.0,12-314,112314,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar La Faena,Municipal,Primario,13122,Peñalolén,Vigente en Operación Habitual,True,False
2025,112315,<NA>,Peñalolén,Centro De Salud Familiar San Luis,Metropolitano Oriente,Municipal,796.0,797.0,871.0,801.0,5852.0,6276.0,7112.0,7711.0,998.0,925.0,939.0,1060.0,837.0,896.0,757.0,883.0,718.0,835.0,732.0,876.0,660.0,752.0,600.0,683.0,1402.0,1908.0,9310.0,10416.0,12-315,112315,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar San Luis,Municipal,Primario,13122,Peñalolén,Vigente en Operación Habitual,True,False
2025,112316,<NA>,Peñalolén,Centro De Salud Familiar Carol Urzúa Ibáñez De Peñalolén,Metropolitano Oriente,Municipal,1367.0,1359.0,1511.0,1524.0,10804.0,11844.0,13509.0,15068.0,1722.0,1848.0,1810.0,1889.0,1556.0,1636.0,1340.0,1506.0,1357.0,1600.0,1508.0,1841.0,1453.0,1748.0,1252.0,1476.0,2634.0,4170.0,17510.0,20597.0,12-316,112316,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Carol Urzúa Ibáñez,Municipal,Primario,13122,Peñalolén,Vigente en Operación Habitual,True,False
2025,112317,<NA>,La Reina,Centro De Salud Familiar La Reina,Metropolitano Oriente,Municipal,203.0,226.0,254.0,316.0,2168.0,3243.0,2771.0,4283.0,339.0,435.0,347.0,546.0,354.0,469.0,312.0,437.0,285.0,504.0,277.0,536.0,299.0,506.0,304.0,534.0,971.0,1626.0,3945.0,6135.0,12-317,112317,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Ossandon,Municipal,Primario,13113,La Reina,Vigente en Operación Habitual,True,False
2025,112318,<NA>,Peñalolén,Centro De Salud Familiar Lo Hermida,Metropolitano Oriente,Municipal,1000.0,962.0,1003.0,1111.0,7201.0,7749.0,8681.0,9559.0,1135.0,1208.0,1216.0,1322.0,1108.0,1222.0,978.0,1069.0,833.0,874.0,928.0,943.0,775.0,944.0,705.0,866.0,1549.0,2226.0,11230.0,12747.0,12-318,112318,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Lo Hermida,Municipal,Primario,13122,Peñalolén,Vigente en Operación Habitual,True,False
2025,112319,<NA>,Macul,Centro De Salud Familiar Padre Alberto Hurtado,Metropolitano Oriente,Municipal,1044.0,1064.0,1196.0,1191.0,9192.0,10431.0,11160.0,12962.0,1564.0,1679.0,1752.0,1852.0,1470.0,1684.0,1185.0,1472.0,986.0,1300.0,1039.0,1253.0,1017.0,1204.0,951.0,1327.0,2483.0,4214.0,14687.0,18240.0,12-319,112319,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Alberto Hurtado,Municipal,Primario,13118,Macul,Vigente en Operación Habitual,True,False
2025,112320,<NA>,La Reina,Centro De Salud Familiar Juan Pablo Ii,Metropolitano Oriente,Municipal,619.0,593.0,748.0,799.0,4093.0,5053.0,5158.0,6376.0,669.0,747.0,667.0,812.0,594.0,777.0,438.0,662.0,446.0,623.0,531.0,633.0,542.0,732.0,523.0,591.0,992.0,1534.0,6769.0,8503.0,12-320,112320,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Juan Pablo II ( La Reina),Municipal,Primario,13113,La Reina,Vigente en Operación Habitual,True,False
2025,112321,<NA>,Peñalolén,Centro De Salud Familiar Cardenal Silva Henríquez,Metropolitano Oriente,Municipal,769.0,763.0,813.0,824.0,5683.0,6289.0,7004.0,7789.0,989.0,1027.0,1001.0,1167.0,849.0,891.0,684.0,768.0,626.0,776.0,721.0,836.0,717.0,793.0,604.0,707.0,1198.0,1640.0,8971.0,10192.0,12-321,112321,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Cardenal Silva Henríquez,Municipal,Primario,13122,Peñalolén,Vigente en Operación Habitual,True,False
2025,112322,<NA>,Peñalolén,Centro De Salud Familiar Padre Gerardo Whelan,Metropolitano Oriente,Municipal,885.0,860.0,834.0,891.0,5974.0,6652.0,7094.0,7916.0,921.0,1037.0,1013.0,1117.0,826.0,969.0,727.0,852.0,776.0,870.0,877.0,916.0,633.0,681.0,487.0,583.0,1261.0,1789.0,9240.0,10565.0,12-322,112322,,13,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Gerardo Whelan,Municipal,Primario,13122,Peñalolén,Vigente en Operación Habitual,True,False
2025,112323,<NA>,Macul,Centro Odontológico Macul,Metropolitano Oriente,Municipal,0.0,0.0,0.0,1.0,14.0,11.0,16.0,11.0,5.0,2.0,2.0,0.0,3.0,3.0,3.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,16.0,12.0,12-323,112323,,13,12,Servicio de Salud Metropolitano Oriente,Clínica Dental,Centro Odontológico Macul,Municipal,Primario,13118,Macul,Vigente en Operación Habitual,True,False
2025,112407,<NA>,Lo Barnechea,Posta De Farellones,Metropolitano Oriente,Municipal,0.0,3.0,1.0,0.0,2.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,7.0,12-407,112407,,13,12,Servicio de Salud Metropolitano Oriente,Posta de Salud Rural (PSR),Posta de Salud Rural de Farellones,Municipal,Primario,13115,Lo Barnechea,Vigente en Operación Habitual,True,False
2025,112707,<NA>,Lo Barnechea,Centro Comunitario De Salud Familiar Lo Barnechea,Metropolitano Oriente,Municipal,25.0,26.0,22.0,37.0,322.0,509.0,367.0,673.0,30.0,48.0,81.0,75.0,70.0,81.0,45.0,86.0,46.0,92.0,28.0,90.0,24.0,104.0,21.0,60.0,56.0,126.0,448.0,825.0,12-707,112707,112307,13,12,Servicio de Salud Metropolitano Oriente,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Cerro 18,Municipal,Primario,13115,Lo Barnechea,Vigente en Operación Habitual,True,False
2025,112716,<NA>,Peñalolén,Centro Comunitario De Salud Familiar General Carol Urzúa Ibáñez,Metropolitano Oriente,Municipal,7.0,8.0,8.0,6.0,55.0,78.0,65.0,100.0,10.0,14.0,10.0,18.0,8.0,12.0,9.0,10.0,7.0,5.0,3.0,13.0,4.0,11.0,6.0,11.0,11.0,22.0,83.0,130.0,12-716,112716,112316,13,12,Servicio de Salud Metropolitano Oriente,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Esperanza Andina,Municipal,Primario,13122,Peñalolén,Vigente en Operación Habitual,True,False
2025,112717,<NA>,La Reina,Centro Comunitario De Salud Familiar Dragones De La Reina,Metropolitano Oriente,Municipal,282.0,254.0,346.0,324.0,2147.0,3055.0,2809.0,4300.0,375.0,359.0,358.0,447.0,261.0,419.0,239.0,437.0,277.0,470.0,291.0,599.0,312.0,583.0,350.0,662.0,1396.0,2993.0,4487.0,7547.0,12-717,112717,112317,13,12,Servicio de Salud Metropolitano Oriente,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dragones de La Reina,Municipal,Primario,13113,La Reina,Vigente en Operación Habitual,True,False
2025,112799,<NA>,Lo Barnechea,Centro Comunitario De Salud Familiar Bicentenario,Metropolitano Oriente,Municipal,0.0,0.0,0.0,1.0,6.0,3.0,6.0,4.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,4.0,12-799,112799,112307,13,12,Servicio de Salud Metropolitano Oriente,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Bicentenario,Municipal,Primario,13115,Lo Barnechea,Vigente en Operación Habitual,True,False
2025,113181,<NA>,San Bernardo,Centro De Referencia De Salud El Pino,Metropolitano Sur,Servicio de Salud,2.0,1.0,0.0,3.0,10.0,7.0,11.0,9.0,0.0,1.0,2.0,0.0,2.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,14.0,10.0,13-181,113181,113180,13,13,Servicio de Salud Metropolitano Sur,Centro de Referencia de Salud (CRS),Centro de Referencia de Salud El Pino,Servicio de Salud,Secundario,13401,San Bernardo,Cerrado,False,False
2025,113300,<NA>,San Miguel,Centro De Salud Familiar Barros Luco,Metropolitano Sur,Municipal,1305.0,1379.0,1177.0,1597.0,10460.0,15460.0,12834.0,19274.0,1580.0,2462.0,1955.0,3072.0,1890.0,2779.0,1533.0,2217.0,1259.0,1731.0,1066.0,1602.0,1083.0,1784.0,1291.0,2030.0,3186.0,5779.0,17325.0,26432.0,13-300,113300,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Barros Luco,Municipal,Primario,13130,San Miguel,Vigente en Operación Habitual,True,False
2025,113301,<NA>,San Joaquín,Centro De Salud Familiar San Joaquín,Metropolitano Sur,Municipal,559.0,552.0,611.0,657.0,4858.0,5549.0,6043.0,6980.0,730.0,890.0,955.0,1085.0,845.0,873.0,631.0,761.0,544.0,614.0,542.0,669.0,583.0,685.0,602.0,746.0,1328.0,1979.0,7930.0,9511.0,13-301,113301,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar San Joaquín,Municipal,Primario,13129,San Joaquín,Vigente en Operación Habitual,True,False
2025,113302,<NA>,San Miguel,Centro De Salud Familiar Recreo,Metropolitano Sur,Municipal,1157.0,1182.0,1216.0,1424.0,9739.0,11952.0,11794.0,14595.0,1473.0,1907.0,1795.0,2228.0,1609.0,2011.0,1403.0,1617.0,1166.0,1440.0,1077.0,1325.0,1015.0,1308.0,1040.0,1335.0,2408.0,3772.0,15359.0,19549.0,13-302,113302,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Recreo,Municipal,Primario,13130,San Miguel,Vigente en Operación Habitual,True,False
2025,113303,<NA>,Pedro Aguirre Cerda,Centro De Salud Familiar Amador Neghme,Metropolitano Sur,Municipal,1034.0,988.0,1131.0,1083.0,8911.0,8540.0,11187.0,10973.0,1484.0,1359.0,1547.0,1497.0,1377.0,1295.0,1228.0,1202.0,1071.0,985.0,1073.0,1119.0,1061.0,1097.0,1215.0,1336.0,2508.0,3462.0,14729.0,15423.0,13-303,113303,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Amador Neghme,Municipal,Primario,13121,Pedro Aguirre Cerda,Vigente en Operación Habitual,True,False
2025,113304,<NA>,Pedro Aguirre Cerda,Consultorio Villa Sur,Metropolitano Sur,Municipal,25.0,15.0,47.0,34.0,259.0,212.0,301.0,244.0,41.0,47.0,58.0,31.0,35.0,34.0,27.0,24.0,19.0,23.0,32.0,19.0,22.0,9.0,20.0,23.0,36.0,36.0,362.0,295.0,13-304,113304,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Villa Sur,Municipal,Primario,13121,Pedro Aguirre Cerda,Vigente en Operación Habitual,True,False
2025,113305,<NA>,San Joaquín,Centro De Salud Familiar Arturo Baeza Goñi,Metropolitano Sur,Municipal,599.0,600.0,625.0,580.0,4470.0,4505.0,5488.0,5551.0,703.0,708.0,752.0,779.0,720.0,714.0,640.0,644.0,530.0,532.0,500.0,548.0,514.0,534.0,504.0,512.0,1083.0,1318.0,7170.0,7469.0,13-305,113305,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Arturo Baeza Goñi,Municipal,Primario,13129,San Joaquín,Vigente en Operación Habitual,True,False
2025,113306,<NA>,Pedro Aguirre Cerda,Centro De Salud Familiar Padre Pierre Dubois,Metropolitano Sur,Municipal,762.0,668.0,795.0,799.0,6514.0,6743.0,8458.0,8690.0,908.0,1034.0,1101.0,1233.0,1060.0,1079.0,971.0,977.0,835.0,794.0,844.0,827.0,884.0,923.0,1060.0,1024.0,1713.0,2196.0,10933.0,11554.0,13-306,113306,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Pierre Dubois (Ex La Feria),Municipal,Primario,13121,Pedro Aguirre Cerda,Vigente en Operación Habitual,True,False
2025,113307,<NA>,La Granja,Centro De Salud Familiar Padre Esteban Gumucio,Metropolitano Sur,Municipal,925.0,844.0,1061.0,927.0,7721.0,6858.0,9712.0,8855.0,1278.0,1071.0,1285.0,1197.0,1147.0,972.0,1057.0,927.0,919.0,833.0,974.0,931.0,978.0,911.0,1013.0,1086.0,2003.0,2700.0,12640.0,12399.0,13-307,113307,,13,14,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Esteban Gumucio Vives,Municipal,Primario,13111,La Granja,Vigente en Operación Habitual,True,False
2025,113308,<NA>,Lo Espejo,Centro De Salud Familiar Clara Estrella,Metropolitano Sur,Municipal,788.0,744.0,808.0,864.0,6204.0,6490.0,7980.0,8416.0,1108.0,1200.0,1196.0,1291.0,986.0,1009.0,846.0,804.0,610.0,611.0,650.0,711.0,777.0,877.0,999.0,1049.0,1604.0,2245.0,10372.0,11405.0,13-308,113308,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Clara Estrella,Municipal,Primario,13116,Lo Espejo,Vigente en Operación Habitual,True,False
2025,113309,<NA>,Lo Espejo,Centro De Salud Familiar Julio Acuña Pinzón,Metropolitano Sur,Municipal,880.0,822.0,887.0,924.0,6413.0,7052.0,8115.0,8832.0,973.0,1121.0,1070.0,1266.0,961.0,1067.0,860.0,909.0,754.0,787.0,908.0,978.0,834.0,920.0,868.0,860.0,1650.0,2262.0,10645.0,11916.0,13-309,113309,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Julio Acuña Pinzón,Municipal,Primario,13116,Lo Espejo,Vigente en Operación Habitual,True,False
2025,113310,<NA>,Lo Espejo,Centro De Salud Familiar Mariela Salgado,Metropolitano Sur,Municipal,841.0,791.0,880.0,893.0,6120.0,6439.0,7794.0,8337.0,915.0,1035.0,1101.0,1137.0,1054.0,1094.0,853.0,973.0,662.0,647.0,655.0,660.0,730.0,810.0,944.0,1088.0,1820.0,2306.0,10455.0,11434.0,13-310,113310,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dra. Mariela Salgado Zepeda,Municipal,Primario,13116,Lo Espejo,Vigente en Operación Habitual,True,False
