Ano,nivel_geografico,IdServicio_master,servicio_salud_master,IdComuna_master,comuna_master,categoria_estado_nutricional,15_24,25_34,35_44,45_54,55_64,65_mas,total_15_mas,15_24_numerador,25_34_numerador,35_44_numerador,45_54_numerador,55_64_numerador,65_mas_numerador,total_15_mas_numerador,15_24_distribucion_pct,25_34_distribucion_pct,35_44_distribucion_pct,45_54_distribucion_pct,55_64_distribucion_pct,65_mas_distribucion_pct,total_15_mas_distribucion_pct
2023,comuna,9,Servicio de Salud Metropolitano Norte,13303,Tiltil,Bajo peso,1,3,0,4,0,52,60,88,184,154,130,82,349,987,1.1363636363636365,1.6304347826086956,0.0,3.076923076923077,0.0,14.899713467048711,6.079027355623101
2023,comuna,9,Servicio de Salud Metropolitano Norte,13303,Tiltil,Normal,32,54,39,27,18,85,255,88,184,154,130,82,349,987,36.36363636363637,29.347826086956523,25.324675324675322,20.76923076923077,21.951219512195124,24.355300859598856,25.835866261398177
2023,comuna,9,Servicio de Salud Metropolitano Norte,13303,Tiltil,Obesidad,26,73,63,48,31,69,310,88,184,154,130,82,349,987,29.545454545454547,39.67391304347826,40.909090909090914,36.92307692307693,37.80487804878049,19.770773638968482,31.40830800405269
2023,comuna,9,Servicio de Salud Metropolitano Norte,13303,Tiltil,Sobrepeso,29,54,52,51,33,143,362,88,184,154,130,82,349,987,32.95454545454545,29.347826086956523,33.76623376623377,39.23076923076923,40.243902439024396,40.97421203438395,36.67679837892604
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,Bajo peso,60,45,20,18,24,581,748,1037,2061,1506,1264,884,5373,12125,5.785920925747348,2.1834061135371177,1.3280212483399734,1.4240506329113924,2.7149321266968327,10.813325888702773,6.169072164948454
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,Normal,343,512,255,246,208,1849,3413,1037,2061,1506,1264,884,5373,12125,33.076181292189005,24.842309558466763,16.93227091633466,19.462025316455698,23.52941176470588,34.41280476456356,28.14845360824742
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,Obesidad,337,805,687,538,295,1415,4077,1037,2061,1506,1264,884,5373,12125,32.497589199614275,39.05870936438622,45.61752988047809,42.563291139240505,33.3710407239819,26.33538060673739,33.62474226804124
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,Sobrepeso,297,699,544,462,357,1528,3887,1037,2061,1506,1264,884,5373,12125,28.640308582449375,33.9155749636099,36.12217795484728,36.550632911392405,40.38461538461539,28.438488739996277,32.057731958762886
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,Bajo peso,47,29,13,15,8,601,713,1678,3277,2670,2274,1559,7108,18566,2.800953516090584,0.8849557522123894,0.48689138576779023,0.6596306068601583,0.5131494547787042,8.45526167698368,3.8403533340514917
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,Normal,586,814,491,399,360,2743,5393,1678,3277,2670,2274,1559,7108,18566,34.92252681764005,24.839792493133963,18.389513108614235,17.54617414248021,23.091725465041694,38.59032076533484,29.047721641710655
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,Obesidad,522,1269,1172,939,556,1734,6192,1678,3277,2670,2274,1559,7108,18566,31.108462455303933,38.72444308819042,43.89513108614232,41.29287598944591,35.66388710711995,24.395047833427125,33.35128729936443
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,Sobrepeso,523,1165,994,921,635,2030,6268,1678,3277,2670,2274,1559,7108,18566,31.168057210965433,35.550808666463226,37.22846441947566,40.50131926121372,40.731237973059656,28.559369724254363,33.760637724873426
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,Bajo peso,95,50,23,15,28,823,1034,2650,4651,3957,3464,3247,10434,28403,3.5849056603773586,1.075037626316921,0.5812484205205964,0.4330254041570438,0.8623344625808438,7.887674908951505,3.6404605147343587
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,Normal,1049,1204,689,578,674,3750,7944,2650,4651,3957,3464,3247,10434,28403,39.58490566037736,25.88690604171146,17.412180945160475,16.68591224018476,20.757622420696027,35.9401955146636,27.968876527127417
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,Obesidad,766,1858,1777,1506,1146,2759,9812,2650,4651,3957,3464,3247,10434,28403,28.905660377358487,39.94839819393679,44.907758402830424,43.47575057736721,35.294117647058826,26.442399846655167,34.54564658662817
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,Sobrepeso,740,1539,1468,1365,1399,3102,9613,2650,4651,3957,3464,3247,10434,28403,27.92452830188679,33.089658138034835,37.0988122314885,39.405311778290994,43.0859254696643,29.72972972972973,33.84501637151005
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,Bajo peso,58,41,11,9,9,731,859,1120,1853,1300,1035,806,7280,13394,5.178571428571429,2.212628170534269,0.8461538461538461,0.8695652173913043,1.1166253101736971,10.041208791208792,6.413319396744812
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,Normal,480,538,283,196,208,3024,4729,1120,1853,1300,1035,806,7280,13394,42.857142857142854,29.033998920669184,21.76923076923077,18.937198067632853,25.806451612903224,41.53846153846154,35.30685381514111
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,Obesidad,261,603,527,400,249,1618,3658,1120,1853,1300,1035,806,7280,13394,23.30357142857143,32.54182406907717,40.53846153846154,38.64734299516908,30.893300248138956,22.225274725274723,27.310736150515158
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,Sobrepeso,321,671,479,430,340,1907,4148,1120,1853,1300,1035,806,7280,13394,28.660714285714285,36.21154883971938,36.84615384615385,41.54589371980676,42.18362282878412,26.195054945054945,30.969090637598924
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13128,Renca,Bajo peso,71,25,12,11,25,663,807,1810,2782,2341,1900,1438,6523,16794,3.9226519337016574,0.8986340762041696,0.5126014523707817,0.5789473684210527,1.7385257301808066,10.164034953242373,4.805287602715255
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13128,Renca,Normal,656,658,457,333,348,2397,4849,1810,2782,2341,1900,1438,6523,16794,36.24309392265193,23.65204888569375,19.521571977787268,17.526315789473685,24.200278164116828,36.74689560018397,28.873407169227107
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13128,Renca,Obesidad,576,1129,1039,802,490,1612,5648,1810,2782,2341,1900,1438,6523,16794,31.8232044198895,40.5823148813803,44.38274241777018,42.21052631578948,34.07510431154381,24.7125555725893,33.63105871144456
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13128,Renca,Sobrepeso,507,970,833,754,575,1851,5490,1810,2782,2341,1900,1438,6523,16794,28.011049723756905,34.86700215672178,35.58308415207176,39.68421052631579,39.986091794158554,28.37651387398436,32.69024651661307
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13501,Melipilla,Bajo peso,15,16,4,3,9,409,456,953,2205,1765,1150,686,4389,11148,1.5739769150052465,0.7256235827664399,0.22662889518413595,0.26086956521739135,1.3119533527696794,9.318751424014582,4.090419806243272
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13501,Melipilla,Normal,311,494,313,168,136,1682,3104,953,2205,1765,1150,686,4389,11148,32.633788037775446,22.403628117913833,17.73371104815864,14.608695652173914,19.825072886297377,38.32308042834359,27.84355938284894
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13501,Melipilla,Obesidad,313,887,778,490,224,999,3691,953,2205,1765,1150,686,4389,11148,32.84365162644281,40.22675736961451,44.079320113314445,42.608695652173914,32.6530612244898,22.761449077238552,33.10907786149982
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13501,Melipilla,Sobrepeso,314,808,670,489,317,1299,3897,953,2205,1765,1150,686,4389,11148,32.948583420776494,36.64399092970522,37.960339943342774,42.52173913043478,46.20991253644315,29.59671907040328,34.95694294940797
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13502,Alhué,Bajo peso,2,4,2,1,0,45,54,95,274,177,105,59,561,1271,2.1052631578947367,1.4598540145985401,1.1299435028248588,0.9523809523809524,0.0,8.02139037433155,4.248623131392605
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13502,Alhué,Normal,40,99,35,22,9,211,416,95,274,177,105,59,561,1271,42.10526315789473,36.13138686131387,19.774011299435028,20.952380952380953,15.254237288135593,37.61140819964349,32.73013375295044
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13502,Alhué,Obesidad,29,64,63,42,21,145,364,95,274,177,105,59,561,1271,30.526315789473685,23.357664233576642,35.59322033898305,40.0,35.59322033898305,25.846702317290553,28.638867033831627
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13502,Alhué,Sobrepeso,24,107,77,40,29,160,437,95,274,177,105,59,561,1271,25.263157894736842,39.05109489051095,43.50282485875706,38.095238095238095,49.152542372881356,28.520499108734406,34.382376081825335
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13503,Curacaví,Bajo peso,0,3,0,0,0,47,50,45,106,114,81,74,604,1024,0.0,2.8301886792452833,0.0,0.0,0.0,7.781456953642383,4.8828125
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13503,Curacaví,Normal,10,19,22,9,11,243,314,45,106,114,81,74,604,1024,22.22222222222222,17.92452830188679,19.298245614035086,11.11111111111111,14.864864864864865,40.2317880794702,30.6640625
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13503,Curacaví,Obesidad,18,48,53,39,30,149,337,45,106,114,81,74,604,1024,40.0,45.28301886792453,46.49122807017544,48.148148148148145,40.54054054054054,24.668874172185433,32.91015625
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13503,Curacaví,Sobrepeso,17,36,39,33,33,165,323,45,106,114,81,74,604,1024,37.77777777777778,33.9622641509434,34.21052631578947,40.74074074074074,44.5945945945946,27.31788079470199,31.54296875
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13504,Maria Pinto,Bajo peso,2,0,0,0,3,66,71,139,258,240,196,163,1074,2070,1.4388489208633095,0.0,0.0,0.0,1.8404907975460123,6.145251396648044,3.429951690821256
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13504,Maria Pinto,Normal,33,56,29,31,40,465,654,139,258,240,196,163,1074,2070,23.741007194244602,21.705426356589147,12.083333333333334,15.816326530612246,24.539877300613497,43.296089385474865,31.594202898550726
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13504,Maria Pinto,Obesidad,59,108,115,81,59,273,695,139,258,240,196,163,1074,2070,42.44604316546763,41.86046511627907,47.91666666666667,41.3265306122449,36.19631901840491,25.41899441340782,33.57487922705314
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13504,Maria Pinto,Sobrepeso,45,94,96,84,61,270,650,139,258,240,196,163,1074,2070,32.37410071942446,36.434108527131784,40.0,42.857142857142854,37.423312883435585,25.139664804469277,31.40096618357488
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13505,San Pedro,Bajo peso,1,6,3,2,2,13,27,69,177,220,150,95,392,1103,1.4492753623188406,3.389830508474576,1.3636363636363635,1.3333333333333335,2.1052631578947367,3.316326530612245,2.447869446962829
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13505,San Pedro,Normal,22,45,34,19,12,136,268,69,177,220,150,95,392,1103,31.88405797101449,25.423728813559322,15.454545454545453,12.666666666666668,12.631578947368421,34.69387755102041,24.2973708068903
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13505,San Pedro,Obesidad,26,75,105,66,43,118,433,69,177,220,150,95,392,1103,37.68115942028986,42.3728813559322,47.72727272727273,44.0,45.26315789473684,30.102040816326532,39.25657298277425
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13505,San Pedro,Sobrepeso,20,51,78,63,38,125,375,69,177,220,150,95,392,1103,28.985507246376812,28.8135593220339,35.45454545454545,42.0,40.0,31.887755102040817,33.998186763372615
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13601,Talagante,Bajo peso,8,5,3,1,2,191,210,394,1143,1011,738,516,2623,6425,2.030456852791878,0.4374453193350831,0.2967359050445104,0.13550135501355012,0.3875968992248062,7.281738467403737,3.268482490272374
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13601,Talagante,Normal,161,280,192,165,133,1037,1968,394,1143,1011,738,516,2623,6425,40.86294416243655,24.496937882764655,18.991097922848667,22.35772357723577,25.775193798449614,39.53488372093023,30.63035019455253
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13601,Talagante,Obesidad,117,454,421,290,174,674,2130,394,1143,1011,738,516,2623,6425,29.695431472081218,39.72003499562555,41.64193867457963,39.295392953929536,33.72093023255814,25.69576820434617,33.15175097276264
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13601,Talagante,Sobrepeso,108,404,395,282,207,721,2117,394,1143,1011,738,516,2623,6425,27.411167512690355,35.345581802274715,39.0702274975272,38.21138211382114,40.116279069767444,27.48760960731986,32.949416342412455
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13602,El Monte,Bajo peso,3,2,2,5,2,145,159,288,574,521,432,305,1370,3490,1.0416666666666665,0.34843205574912894,0.3838771593090211,1.1574074074074074,0.6557377049180327,10.583941605839415,4.555873925501433
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13602,El Monte,Normal,100,122,92,79,71,462,926,288,574,521,432,305,1370,3490,34.72222222222222,21.254355400696863,17.65834932821497,18.287037037037038,23.278688524590162,33.72262773722628,26.532951289398284
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13602,El Monte,Obesidad,101,231,218,176,108,346,1180,288,574,521,432,305,1370,3490,35.06944444444444,40.243902439024396,41.8426103646833,40.74074074074074,35.40983606557377,25.255474452554743,33.810888252149
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13602,El Monte,Sobrepeso,84,219,209,172,124,417,1225,288,574,521,432,305,1370,3490,29.166666666666668,38.153310104529616,40.11516314779271,39.81481481481482,40.65573770491803,30.437956204379564,35.100286532951294
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13603,Isla de Maipo,Bajo peso,6,5,2,3,3,189,208,240,526,517,370,270,1664,3587,2.5,0.9505703422053232,0.3868471953578337,0.8108108108108109,1.1111111111111112,11.358173076923077,5.798717591301924
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13603,Isla de Maipo,Normal,81,96,80,48,58,551,914,240,526,517,370,270,1664,3587,33.75,18.250950570342205,15.473887814313347,12.972972972972974,21.48148148148148,33.112980769230774,25.480903261778643
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13603,Isla de Maipo,Obesidad,87,249,251,168,92,452,1299,240,526,517,370,270,1664,3587,36.25,47.338403041825096,48.54932301740813,45.40540540540541,34.074074074074076,27.163461538461537,36.21410649567884
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13603,Isla de Maipo,Sobrepeso,66,176,184,151,117,472,1166,240,526,517,370,270,1664,3587,27.500000000000004,33.460076045627375,35.5899419729207,40.81081081081081,43.333333333333336,28.365384615384613,32.50627265124059
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13604,Padre Hurtado,Bajo peso,11,9,6,3,11,261,301,622,1084,940,701,476,2759,6582,1.7684887459807075,0.8302583025830259,0.6382978723404255,0.42796005706134094,2.3109243697478994,9.459949256977165,4.573078091765421
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13604,Padre Hurtado,Normal,215,215,165,133,88,907,1723,622,1084,940,701,476,2759,6582,34.565916398713824,19.833948339483396,17.5531914893617,18.972895863052784,18.487394957983195,32.87422979340341,26.177453661501065
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13604,Padre Hurtado,Obesidad,210,478,420,300,179,707,2294,622,1084,940,701,476,2759,6582,33.762057877813504,44.095940959409596,44.680851063829785,42.796005706134096,37.60504201680672,25.62522653135194,34.852628380431476
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13604,Padre Hurtado,Sobrepeso,186,382,349,265,198,884,2264,622,1084,940,701,476,2759,6582,29.903536977491964,35.239852398523986,37.12765957446808,37.803138373751786,41.596638655462186,32.04059441826749,34.39683986630204
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13605,Peñaflor,Bajo peso,29,41,39,28,35,359,531,633,1436,1302,1154,849,4068,9442,4.581358609794629,2.8551532033426184,2.995391705069124,2.4263431542461005,4.122497055359246,8.824975417895772,5.623808515145097
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13605,Peñaflor,Normal,220,326,217,204,177,1435,2579,633,1436,1302,1154,849,4068,9442,34.75513428120063,22.701949860724234,16.666666666666664,17.677642980935875,20.848056537102476,35.27531956735497,27.31412836263504
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13605,Peñaflor,Obesidad,187,541,550,441,278,1010,3007,633,1436,1302,1154,849,4068,9442,29.541864139020536,37.67409470752089,42.242703533026116,38.21490467937608,32.744405182567725,24.82792527040315,31.847066299512818
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13605,Peñaflor,Sobrepeso,197,528,496,481,359,1264,3325,633,1436,1302,1154,849,4068,9442,31.121642969984205,36.768802228412255,38.095238095238095,41.68110918544194,42.285041224970556,31.071779744346117,35.21499682270705
2023,comuna,11,Servicio de Salud Metropolitano Central,13101,Santiago,Bajo peso,51,64,36,32,46,1455,1684,1489,4244,3973,3399,3066,11628,27799,3.4251175285426463,1.5080113100848256,0.9061162849232317,0.9414533686378346,1.5003261578604044,12.512899896800825,6.057771862297205
2023,comuna,11,Servicio de Salud Metropolitano Central,13101,Santiago,Normal,691,1377,1044,781,846,4754,9493,1489,4244,3973,3399,3066,11628,27799,46.40698455339154,32.44580584354383,26.277372262773724,22.97734627831715,27.59295499021526,40.88407292741658,34.14871038526566
2023,comuna,11,Servicio de Salud Metropolitano Central,13101,Santiago,Obesidad,334,1331,1354,1172,964,2235,7390,1489,4244,3973,3399,3066,11628,27799,22.431161853593014,31.36192271442036,34.08004027183488,34.4807296263607,31.441617742987603,19.220846233230134,26.58369006079355
2023,comuna,11,Servicio de Salud Metropolitano Central,13101,Santiago,Sobrepeso,413,1472,1539,1414,1210,3184,9232,1489,4244,3973,3399,3066,11628,27799,27.7367360644728,34.68426013195099,38.736471180468165,41.60047072668432,39.46510110893672,27.38218094255246,33.20982769164358
2023,comuna,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,Bajo peso,32,29,19,8,11,222,321,608,660,573,523,461,2669,5494,5.263157894736842,4.393939393939394,3.315881326352531,1.5296367112810707,2.386117136659436,8.317721993255901,5.84273753185293
2023,comuna,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,Normal,232,175,111,103,122,1018,1761,608,660,573,523,461,2669,5494,38.15789473684211,26.515151515151516,19.3717277486911,19.694072657743785,26.46420824295011,38.141626077182465,32.05314888969785
2023,comuna,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,Obesidad,171,227,231,180,150,589,1548,608,660,573,523,461,2669,5494,28.125,34.39393939393939,40.31413612565445,34.41682600382409,32.53796095444685,22.068190333458222,28.176192209683293
2023,comuna,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,Sobrepeso,173,229,212,232,178,840,1864,608,660,573,523,461,2669,5494,28.45394736842105,34.696969696969695,36.99825479930192,44.35946462715105,38.611713665943604,31.472461596103408,33.92792136876593
2023,comuna,11,Servicio de Salud Metropolitano Central,13106,Estación Central,Bajo peso,18,21,10,8,16,316,389,587,1743,1358,1144,1085,3939,9856,3.0664395229982966,1.2048192771084338,0.7363770250368188,0.6993006993006993,1.4746543778801844,8.022340695608023,3.9468344155844153
2023,comuna,11,Servicio de Salud Metropolitano Central,13106,Estación Central,Normal,228,400,274,196,232,1502,2832,587,1743,1358,1144,1085,3939,9856,38.841567291311755,22.948938611589213,20.176730486008836,17.132867132867133,21.382488479262673,38.13150545823813,28.733766233766232
2023,comuna,11,Servicio de Salud Metropolitano Central,13106,Estación Central,Obesidad,156,669,561,510,365,977,3238,587,1743,1358,1144,1085,3939,9856,26.575809199318567,38.38209982788296,41.31075110456553,44.58041958041958,33.6405529953917,24.803249555724804,32.85308441558442
2023,comuna,11,Servicio de Salud Metropolitano Central,13106,Estación Central,Sobrepeso,185,653,513,430,472,1144,3397,587,1743,1358,1144,1085,3939,9856,31.51618398637138,37.46414228341939,37.77614138438881,37.58741258741259,43.50230414746544,29.042904290429046,34.466314935064936
2023,comuna,11,Servicio de Salud Metropolitano Central,13119,Maipú,Bajo peso,94,99,44,40,60,1813,2150,3175,6031,5176,4458,4702,19181,42723,2.9606299212598426,1.64151881943293,0.8500772797527048,0.8972633467922835,1.2760527435133986,9.452061936291122,5.032418135430564
2023,comuna,11,Servicio de Salud Metropolitano Central,13119,Maipú,Normal,1265,1643,1111,847,1123,7268,13257,3175,6031,5176,4458,4702,19181,42723,39.84251968503937,27.242580003316196,21.464451313755795,18.999551368326603,23.883453849425777,37.8916636254627,31.030124289024645
2023,comuna,11,Servicio de Salud Metropolitano Central,13119,Maipú,Obesidad,874,2219,2139,1767,1553,4445,12997,3175,6031,5176,4458,4702,19181,42723,27.52755905511811,36.79323495274415,41.32534775888717,39.636608344549124,33.0284985112718,23.173974245346958,30.421552793577227
2023,comuna,11,Servicio de Salud Metropolitano Central,13119,Maipú,Sobrepeso,942,2070,1882,1804,1966,5655,14319,3175,6031,5176,4458,4702,19181,42723,29.669291338582678,34.32266622450671,36.360123647604325,40.46657694033199,41.81199489578903,29.482300192899224,33.515904781967556
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13113,La Reina,Bajo peso,6,3,5,7,4,504,529,310,575,529,637,555,3861,6467,1.935483870967742,0.5217391304347827,0.945179584120983,1.098901098901099,0.7207207207207207,13.053613053613052,8.179990722127725
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13113,La Reina,Normal,119,161,112,140,153,1557,2242,310,575,529,637,555,3861,6467,38.387096774193544,28.000000000000004,21.17202268431002,21.978021978021978,27.56756756756757,40.32634032634033,34.66831606618215
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13113,La Reina,Obesidad,98,212,198,250,164,803,1725,310,575,529,637,555,3861,6467,31.61290322580645,36.869565217391305,37.42911153119093,39.24646781789639,29.549549549549546,20.7977207977208,26.673882789546933
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13113,La Reina,Sobrepeso,87,199,214,240,234,997,1971,310,575,529,637,555,3861,6467,28.064516129032256,34.608695652173914,40.45368620037807,37.67660910518054,42.16216216216216,25.82232582232582,30.477810422143186
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13114,Las Condes,Bajo peso,41,32,13,19,39,1255,1399,771,1152,1072,1275,1262,8371,13903,5.317769130998703,2.7777777777777777,1.212686567164179,1.4901960784313726,3.0903328050713155,14.992235097359933,10.062576422354889
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13114,Las Condes,Normal,387,397,341,346,385,3720,5576,771,1152,1072,1275,1262,8371,13903,50.19455252918288,34.46180555555556,31.80970149253731,27.137254901960784,30.507131537242472,44.43913510930594,40.10645184492556
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13114,Las Condes,Obesidad,146,311,301,352,332,1262,2704,771,1152,1072,1275,1262,8371,13903,18.93644617380026,26.99652777777778,28.078358208955223,27.6078431372549,26.30744849445325,15.075857125791423,19.449039775588002
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13114,Las Condes,Sobrepeso,197,412,417,558,506,2134,4224,771,1152,1072,1275,1262,8371,13903,25.551232166018156,35.76388888888889,38.899253731343286,43.76470588235294,40.09508716323296,25.492772667542706,30.381931957131552
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13115,Lo Barnechea,Bajo peso,12,10,6,5,6,201,240,268,571,568,554,360,2441,4762,4.477611940298507,1.7513134851138354,1.056338028169014,0.9025270758122743,1.6666666666666667,8.23433019254404,5.03989920201596
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13115,Lo Barnechea,Normal,104,146,129,105,83,870,1437,268,571,568,554,360,2441,4762,38.80597014925373,25.569176882662,22.711267605633804,18.95306859205776,23.055555555555557,35.64113068414584,30.17639647207056
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13115,Lo Barnechea,Obesidad,88,220,220,193,107,604,1432,268,571,568,554,360,2441,4762,32.83582089552239,38.528896672504374,38.732394366197184,34.83754512635379,29.72222222222222,24.743957394510446,30.071398572028556
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13115,Lo Barnechea,Sobrepeso,64,195,213,251,164,766,1653,268,571,568,554,360,2441,4762,23.88059701492537,34.15061295971979,37.5,45.30685920577617,45.55555555555556,31.380581728799672,34.71230575388492
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13118,Macul,Bajo peso,52,38,28,18,24,840,1000,1414,2963,2395,2110,1949,8709,19540,3.6775106082036775,1.282483968950388,1.1691022964509394,0.8530805687203791,1.2314007183170856,9.645194626248708,5.117707267144319
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13118,Macul,Normal,563,915,659,486,543,3849,7015,1414,2963,2395,2110,1949,8709,19540,39.816124469589816,30.880863989200137,27.515657620041758,23.033175355450236,27.860441251924062,44.195659662418194,35.900716479017404
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13118,Macul,Obesidad,362,1014,847,731,544,1765,5263,1414,2963,2395,2110,1949,8709,19540,25.601131541725604,34.2220722240972,35.36534446764092,34.644549763033176,27.911749615187276,20.266391089677345,26.934493346980553
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13118,Macul,Sobrepeso,437,996,861,875,838,2255,6262,1414,2963,2395,2110,1949,8709,19540,30.905233380480908,33.61457981775228,35.94989561586639,41.46919431279621,42.996408414571576,25.892754621655754,32.047082906857725
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,Bajo peso,36,39,15,16,23,1016,1145,836,1980,1669,1223,1293,7737,14738,4.30622009569378,1.9696969696969695,0.8987417615338525,1.3082583810302535,1.7788089713843775,13.131704795140237,7.769032433165965
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,Normal,374,752,562,331,392,3422,5833,836,1980,1669,1223,1293,7737,14738,44.73684210526316,37.97979797979798,33.672857998801675,27.06459525756337,30.317092034029393,44.22902933953729,39.577961731578235
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,Obesidad,182,539,492,376,345,1282,3216,836,1980,1669,1223,1293,7737,14738,21.770334928229666,27.22222222222222,29.478729778310363,30.744071954210956,26.68213457076566,16.569729869458445,21.821142624508074
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,Sobrepeso,244,650,600,500,533,2017,4544,836,1980,1669,1223,1293,7737,14738,29.1866028708134,32.82828282828283,35.9496704613541,40.883074407195416,41.22196442382057,26.06953599586403,30.831863210747727
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,Bajo peso,145,73,35,37,43,1617,1950,2871,4333,3534,3401,2440,14132,30711,5.05050505050505,1.6847449803831065,0.9903791737408036,1.0879153190238164,1.762295081967213,11.44211718086612,6.349516459900362
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,Normal,1007,974,612,581,529,4680,8383,2871,4333,3534,3401,2440,14132,30711,35.07488679902473,22.47865220401569,17.31748726655348,17.083210820346956,21.68032786885246,33.11633172940843,27.296408452997294
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,Obesidad,903,1872,1595,1410,821,3739,10340,2871,4333,3534,3401,2440,14132,30711,31.452455590386624,43.20332333256404,45.13299377475948,41.45839458982652,33.647540983606554,26.457684687234647,33.66871804890756
