Ano,IdEstablecimiento,IdComuna_den,comuna_denominador,establecimiento_denominador,servicio_salud_denominador,dependencia_denominador,15_19,20_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_mas,total_15_mas,20_64,20_54,EstablecimientoCodigoAntiguo,EstablecimientoCodigo_master,codigo_madre_master,RegionCodigo,IdServicio_master,servicio_salud_master,tipo_establecimiento_master,establecimiento_master,dependencia_master,nivel_atencion_master,IdComuna_master,comuna_master,estado_funcionamiento_master,es_aps,sin_match_master
2024,109410,13303,Tiltil,Posta De Salud Rural La Capilla De Caleu,Metropolitano Norte,Municipal,29,22,30,22,30,18,22,30,32,36,104,375,242,174,09-410,109410,,13,09,Servicio de Salud Metropolitano Norte,Posta de Salud Rural (PSR),Posta de Salud Rural La Capilla de Caleu,Municipal,Primario,13303,Tiltil,Vigente en Operación Habitual,True,False
2024,109412,13303,Tiltil,Posta De Salud Rural Montenegro,Metropolitano Norte,Municipal,37,31,30,52,38,30,31,24,23,30,76,402,289,236,09-412,109412,,13,09,Servicio de Salud Metropolitano Norte,Posta de Salud Rural (PSR),Posta de Salud Rural Montenegro,Municipal,Primario,13303,Tiltil,Vigente en Operación Habitual,True,False
2024,109413,13303,Tiltil,Posta De Salud Rural Rungue,Metropolitano Norte,Municipal,28,38,35,41,31,26,27,23,39,32,69,389,292,221,09-413,109413,,13,09,Servicio de Salud Metropolitano Norte,Posta de Salud Rural (PSR),Posta de Salud Rural Rungue,Municipal,Primario,13303,Tiltil,Vigente en Operación Habitual,True,False
2024,109414,13303,Tiltil,Posta De Salud Rural Polpaico,Metropolitano Norte,Municipal,124,158,124,139,119,117,75,91,104,76,177,1304,1003,823,09-414,109414,,13,09,Servicio de Salud Metropolitano Norte,Posta de Salud Rural (PSR),Posta de Salud Rural Polpaico,Municipal,Primario,13303,Tiltil,Vigente en Operación Habitual,True,False
2024,109416,13301,Colina,Posta De Salud Rural Colorado,Metropolitano Norte,Municipal,0,1,4,3,5,1,1,4,2,1,0,22,22,19,09-416,109416,,13,09,Servicio de Salud Metropolitano Norte,Posta de Salud Rural (PSR),Posta de Salud Rural Colorado,Municipal,Primario,13301,Colina,Vigente en Operación Habitual,True,False
2024,109417,13301,Colina,Posta De Salud Rural Los Ingleses,Metropolitano Norte,Municipal,3,3,9,7,6,5,3,4,2,3,5,50,42,37,09-417,109417,,13,09,Servicio de Salud Metropolitano Norte,Posta de Salud Rural (PSR),Posta de Salud Rural Los Ingleses,Municipal,Primario,13301,Colina,Vigente en Operación Habitual,True,False
2024,109418,13301,Colina,Posta De Salud Rural Las Canteras,Metropolitano Norte,Municipal,4,5,8,5,8,6,5,7,6,4,4,62,54,44,09-418,109418,,13,09,Servicio de Salud Metropolitano Norte,Posta de Salud Rural (PSR),Posta de Salud Rural Las Canteras,Municipal,Primario,13301,Colina,Vigente en Operación Habitual,True,False
2024,109419,13301,Colina,Posta De Salud Rural Santa Marta De Liray,Metropolitano Norte,Municipal,4,7,4,7,6,6,8,3,2,3,8,58,46,41,09-419,109419,,13,09,Servicio de Salud Metropolitano Norte,Posta de Salud Rural (PSR),Posta de Salud Rural Santa Marta de Liray,Municipal,Primario,13301,Colina,Vigente en Operación Habitual,True,False
2024,109420,13301,Colina,Posta De Salud Rural Chacabuco (Colina),Metropolitano Norte,Municipal,4,1,4,6,3,6,3,4,1,2,5,39,30,27,09-420,109420,,13,09,Servicio de Salud Metropolitano Norte,Posta de Salud Rural (PSR),Posta de Salud Rural Chacabuco (Colina),Municipal,Primario,13301,Colina,Vigente en Operación Habitual,True,False
2024,109709,13104,Conchalí,Centro Comunitario De Salud Familiar Dr. José Symón Ojeda,Metropolitano Norte,Municipal,126,162,178,215,214,149,133,119,131,104,231,1762,1405,1170,09-709,109709,109309,13,09,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dr. José Symón Ojeda,Municipal,Primario,13104,Conchalí,Vigente en Operación Habitual,True,False
2024,109711,13302,Lampa,Centro Comunitario De Salud Familiar Sol De Septiembre,Metropolitano Norte,Municipal,402,397,431,420,366,316,277,290,286,227,476,3888,3010,2497,09-711,109711,109311,13,09,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Sol de Septiembre,Municipal,Primario,13302,Lampa,Vigente en Operación Habitual,True,False
2024,109712,13302,Lampa,Centro Comunitario De Salud Familiar Batuco,Metropolitano Norte,Municipal,487,563,589,650,511,432,327,319,353,313,517,5061,4057,3391,09-712,109712,109312,13,09,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Batuco,Municipal,Primario,13302,Lampa,Vigente en Operación Habitual,True,False
2024,109713,13125,Quilicura,Centro Comunitario De Salud Familiar La Foresta,Metropolitano Norte,Municipal,177,222,172,175,109,97,149,235,216,147,175,1874,1522,1159,09-713,109713,109324,13,09,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar La Foresta,Municipal,Primario,13125,Quilicura,Vigente en Operación Habitual,True,False
2024,109715,13125,Quilicura,Centro Comunitario De Salud Familiar Pucara De Lasana,Metropolitano Norte,Municipal,199,169,245,378,324,259,184,161,134,152,311,2516,2006,1720,09-715,109715,109315,13,09,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Pucara de Lasana,Municipal,Primario,13125,Quilicura,Vigente en Operación Habitual,True,False
2024,109716,13301,Colina,Centro Comunitario De Salud Familiar Esmeralda,Metropolitano Norte,Municipal,87,84,92,121,81,109,71,49,47,35,51,827,689,607,09-716,109716,109316,13,09,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Esmeralda,Municipal,Primario,13301,Colina,Vigente en Operación Habitual,True,False
2024,109718,13107,Huechuraba,Centro Comunitario De Salud Familiar Los Libertadores,Metropolitano Norte,Municipal,489,537,665,694,662,554,446,430,564,616,1256,6913,5168,3988,09-718,109718,109305,13,09,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Los Libertadores,Municipal,Primario,13107,Huechuraba,Vigente en Operación Habitual,True,False
2024,110160,13503,Curacaví,Hospital De Curacaví,Metropolitano Occidente,Servicio de Salud,1481,1550,1592,1521,1322,1147,1170,1193,1421,1304,3167,16868,12220,9495,10-160,110160,,13,10,Servicio de Salud Metropolitano Occidente,Hospital,Hospital de Curacaví,Servicio de Salud,,13503,Curacaví,Vigente en Operación Habitual,False,False
2024,110300,13124,Pudahuel,Centro De Referencia De Salud Salvador Allende,Metropolitano Occidente,Servicio de Salud,0,0,0,0,1,0,0,0,1,1,1,4,3,1,10-300,110300,,13,10,Servicio de Salud Metropolitano Occidente,Centro de Referencia de Salud (CRS),Centro de Referencia de Salud Salvador Allende,Servicio de Salud,Secundario,13124,Pudahuel,Vigente en Operación Habitual,False,False
2024,110308,13605,Peñaflor,Centro De Salud Familiar Peñaflor,Metropolitano Occidente,Municipal,2914,2904,3242,3008,2547,2335,2473,2634,2532,2383,5931,32903,24058,19143,10-308,110308,,13,10,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Peñaflor,Municipal,Primario,13605,Peñaflor,Vigente en Operación Habitual,True,False
2024,110310,13126,Quinta Normal,Centro De Salud Familiar Andes,Metropolitano Occidente,Servicio de Salud,1419,1561,1975,2164,1957,1889,1699,1436,1360,1442,3889,20791,15483,12681,10-310,110310,,13,10,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Andes,Servicio de Salud,Primario,13126,Quinta Normal,Vigente en Operación Habitual,True,False
2024,110315,13117,Lo Prado,Centro De Salud Familiar Santa Anita,Metropolitano Occidente,Municipal,2054,2400,3034,3243,2803,2644,2535,2432,2336,2247,5203,30931,23674,19091,10-315,110315,,13,10,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Santa Anita,Municipal,Primario,13117,Lo Prado,Vigente en Operación Habitual,True,False
2024,110316,13117,Lo Prado,Centro De Salud Familiar Pablo Neruda,Metropolitano Occidente,Municipal,1939,2087,2292,2399,2018,1809,1825,1988,1872,1498,4914,24641,17788,14418,10-316,110316,,13,10,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Pablo Neruda,Municipal,Primario,13117,Lo Prado,Vigente en Operación Habitual,True,False
2024,110320,13126,Quinta Normal,Centro De Salud Familiar Lo Franco,Metropolitano Occidente,Municipal,2312,2697,3424,3704,3041,2576,2268,2280,2308,2282,5796,32688,24580,19990,10-320,110320,,13,10,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Lo Franco,Municipal,Primario,13126,Quinta Normal,Vigente en Operación Habitual,True,False
2024,110325,13126,Quinta Normal,Centro De Salud Familiar Garín,Metropolitano Occidente,Municipal,1964,2269,2710,2733,2453,2072,2103,2069,2079,1975,5152,27579,20463,16409,10-325,110325,,13,10,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Garín,Municipal,Primario,13126,Quinta Normal,Vigente en Operación Habitual,True,False
2024,110330,13103,Cerro Navia,Centro De Salud Familiar Dr. Adalberto Steeger,Metropolitano Occidente,Municipal,2538,2831,3313,3181,2745,2442,2395,2863,2736,2098,4975,32117,24604,19770,10-330,110330,,13,10,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Adalberto Steeger,Municipal,Primario,13103,Cerro Navia,Vigente en Operación Habitual,True,False
2024,110331,13103,Cerro Navia,Centro De Salud Familiar Lo Amor,Metropolitano Occidente,Municipal,1380,1549,2059,2114,1703,1428,1260,1392,1397,1157,2701,18140,14059,11505,10-331,110331,,13,10,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Lo Amor,Municipal,Primario,13103,Cerro Navia,Vigente en Operación Habitual,True,False
2024,110335,13103,Cerro Navia,Centro De Salud Familiar Cerro Navia,Metropolitano Occidente,Municipal,2127,2403,2667,2684,2253,2186,2211,2337,1934,1564,4501,26867,20239,16741,10-335,110335,,13,10,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Cerro Navia,Municipal,Primario,13103,Cerro Navia,Vigente en Operación Habitual,True,False
2024,110340,13117,Lo Prado,Centro De Salud Familiar Dr. Raúl Yazigi,Metropolitano Occidente,Municipal,2299,2547,2874,3001,2448,2255,2382,2878,2577,2040,6138,31439,23002,18385,10-340,110340,,13,10,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Raúl Yazigi,Municipal,Primario,13117,Lo Prado,Vigente en Operación Habitual,True,False
2024,110345,13117,Lo Prado,Centro De Salud Familiar Dr. Avendaño,Metropolitano Occidente,Municipal,1635,2014,2272,2417,1941,1864,1768,1897,1989,1940,4239,23976,18102,14173,10-345,110345,,13,10,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Carlos Avendaño,Municipal,Primario,13117,Lo Prado,Vigente en Operación Habitual,True,False
2024,110350,13124,Pudahuel,Centro De Salud Familiar Pudahuel Estrella,Metropolitano Occidente,Municipal,3660,4158,4944,5158,4233,3762,3684,4211,4330,3617,8324,50081,38097,30150,10-350,110350,,13,10,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Pudahuel Estrella,Municipal,Primario,13124,Pudahuel,Vigente en Operación Habitual,True,False
2024,110351,13124,Pudahuel,Consultorio Pudahuel Poniente,Metropolitano Occidente,Municipal,2574,2721,3063,3142,2756,2973,2707,2534,2182,2090,5481,32223,24168,19896,10-351,110351,,13,10,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Pudahuel Poniente,Municipal,Primario,13124,Pudahuel,Vigente en Operación Habitual,True,False
2024,110352,13124,Pudahuel,Centro De Salud Familiar Dr. Gustavo Molina,Metropolitano Occidente,Municipal,2511,2684,3035,3279,2856,2471,2091,2101,2778,2715,3997,30518,24010,18517,10-352,110352,,13,10,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Gustavo Molina,Municipal,Primario,13124,Pudahuel,Vigente en Operación Habitual,True,False
2024,110353,13124,Pudahuel,Centro De Salud Familiar Cardenal Raúl Silva Henríquez De Pudahuel,Metropolitano Occidente,Municipal,1972,1960,2039,2080,1714,1639,1838,1792,1473,1172,2693,20372,15707,13062,10-353,110353,,13,10,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Cardenal Raúl Silva Henríquez,Municipal,Primario,13124,Pudahuel,Vigente en Operación Habitual,True,False
2024,110354,13124,Pudahuel,Centro De Salud Familiar Violeta Parra,Metropolitano Occidente,Municipal,3170,3424,4228,4182,3550,2863,2516,2769,3775,3859,6680,41016,31166,23532,10-354,110354,,13,10,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Violeta Parra,Municipal,Primario,13124,Pudahuel,Vigente en Operación Habitual,True,False
2024,110355,13103,Cerro Navia,Centro De Salud Familiar Dr. Arturo Albertz,Metropolitano Occidente,Municipal,2013,2369,2823,3110,2474,2337,2120,2233,2225,2232,4710,28646,21923,17466,10-355,110355,,13,10,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Arturo Albertz,Municipal,Primario,13103,Cerro Navia,Vigente en Operación Habitual,True,False
2024,110360,13128,Renca,Centro De Salud Familiar Renca,Metropolitano Occidente,Municipal,3618,4140,4643,4566,3944,3791,3677,3826,3779,3450,9286,48720,35816,28587,10-360,110360,,13,10,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Renca,Municipal,Primario,13128,Renca,Vigente en Operación Habitual,True,False
