Ano,nivel_geografico,IdServicio_master,servicio_salud_master,IdComuna_master,comuna_master,IdEstablecimiento,establecimiento_master,tipo_establecimiento_master,dependencia_master,factor_riesgo,15_19,20_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_mas,total_15_mas,15_19_numerador,20_24_numerador,25_29_numerador,30_34_numerador,35_39_numerador,40_44_numerador,45_49_numerador,50_54_numerador,55_59_numerador,60_64_numerador,65_mas_numerador,total_15_mas_numerador,15_19_prevalencia_pct,20_24_prevalencia_pct,25_29_prevalencia_pct,30_34_prevalencia_pct,35_39_prevalencia_pct,40_44_prevalencia_pct,45_49_prevalencia_pct,50_54_prevalencia_pct,55_59_prevalencia_pct,60_64_prevalencia_pct,65_mas_prevalencia_pct,total_15_mas_prevalencia_pct
2025,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113328,Centro de Salud Familiar Padre Joan Alsina,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,2,15,26,41,42,68,58,108,113,122,236,831,7.0,441.0,528.0,598.0,567.0,548.0,482.0,524.0,574.0,615.0,2367.0,7251.0,28.57142857142857,3.4013605442176873,4.924242424242424,6.856187290969899,7.4074074074074066,12.408759124087592,12.033195020746888,20.610687022900763,19.686411149825783,19.83739837398374,9.970426700464722,11.460488208522962
2025,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113328,Centro de Salud Familiar Padre Joan Alsina,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,0,14,29,33,47,62,65,97,143,153,386,1029,7.0,441.0,528.0,598.0,567.0,548.0,482.0,524.0,574.0,615.0,2367.0,7251.0,0.0,3.1746031746031744,5.492424242424242,5.518394648829431,8.289241622574956,11.313868613138686,13.485477178423237,18.51145038167939,24.912891986062718,24.878048780487806,16.30756231516688,14.191146048820851
2025,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113328,Centro de Salud Familiar Padre Joan Alsina,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,0,21,30,53,60,85,115,139,205,200,820,1728,7.0,441.0,528.0,598.0,567.0,548.0,482.0,524.0,574.0,615.0,2367.0,7251.0,0.0,4.761904761904762,5.681818181818182,8.862876254180602,10.582010582010582,15.51094890510949,23.858921161825727,26.52671755725191,35.714285714285715,32.52032520325203,34.64300802703845,23.831195697145223
2025,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113328,Centro de Salud Familiar Padre Joan Alsina,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,1,87,148,171,150,163,134,135,118,143,285,1535,7.0,441.0,528.0,598.0,567.0,548.0,482.0,524.0,574.0,615.0,2367.0,7251.0,14.285714285714285,19.727891156462583,28.030303030303028,28.595317725752505,26.455026455026452,29.744525547445257,27.800829875518673,25.763358778625957,20.557491289198605,23.2520325203252,12.040557667934094,21.16949386291546
2025,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113330,Centro de Salud Familiar Raúl Brañes F.,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,0,17,15,21,28,51,74,89,99,91,180,665,0.0,471.0,463.0,512.0,508.0,416.0,390.0,492.0,491.0,427.0,1330.0,5500.0,,3.6093418259023355,3.2397408207343417,4.1015625,5.511811023622047,12.259615384615383,18.974358974358974,18.089430894308943,20.162932790224033,21.311475409836063,13.533834586466165,12.090909090909092
2025,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113330,Centro de Salud Familiar Raúl Brañes F.,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,0,186,189,237,235,196,186,263,242,239,341,2314,0.0,471.0,463.0,512.0,508.0,416.0,390.0,492.0,491.0,427.0,1330.0,5500.0,,39.490445859872615,40.8207343412527,46.2890625,46.25984251968504,47.11538461538461,47.69230769230769,53.45528455284553,49.287169042769854,55.97189695550351,25.6390977443609,42.07272727272727
2025,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113330,Centro de Salud Familiar Raúl Brañes F.,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,0,31,44,62,97,80,108,156,159,148,454,1339,0.0,471.0,463.0,512.0,508.0,416.0,390.0,492.0,491.0,427.0,1330.0,5500.0,,6.581740976645436,9.503239740820735,12.109375,19.094488188976378,19.230769230769234,27.692307692307693,31.70731707317073,32.382892057026474,34.66042154566745,34.13533834586466,24.345454545454544
2025,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113330,Centro de Salud Familiar Raúl Brañes F.,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,0,87,114,146,158,138,119,144,133,115,205,1359,0.0,471.0,463.0,512.0,508.0,416.0,390.0,492.0,491.0,427.0,1330.0,5500.0,,18.471337579617835,24.622030237580994,28.515625,31.10236220472441,33.17307692307692,30.512820512820515,29.268292682926827,27.08757637474542,26.93208430913349,15.413533834586465,24.709090909090907
2025,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113332,Centro de Salud Familiar Juan Pablo II ( San Bernardo),Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,0,0,0,0,0,0,0,0,0,0,6,6,5.0,440.0,502.0,478.0,439.0,441.0,408.0,614.0,582.0,542.0,1990.0,6441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3015075376884422,0.09315323707498836
2025,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113332,Centro de Salud Familiar Juan Pablo II ( San Bernardo),Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,0,0,0,0,0,0,0,0,0,0,16,16,5.0,440.0,502.0,478.0,439.0,441.0,408.0,614.0,582.0,542.0,1990.0,6441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8040201005025126,0.24840863219996895
2025,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113332,Centro de Salud Familiar Juan Pablo II ( San Bernardo),Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,0,27,36,54,76,87,102,180,182,218,64,1026,5.0,440.0,502.0,478.0,439.0,441.0,408.0,614.0,582.0,542.0,1990.0,6441.0,0.0,6.136363636363637,7.171314741035857,11.297071129707113,17.312072892938495,19.727891156462583,25.0,29.31596091205212,31.27147766323024,40.22140221402214,3.2160804020100504,15.929203539823009
2025,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113332,Centro de Salud Familiar Juan Pablo II ( San Bernardo),Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,0,6,10,10,11,11,6,20,16,13,126,229,5.0,440.0,502.0,478.0,439.0,441.0,408.0,614.0,582.0,542.0,1990.0,6441.0,0.0,1.3636363636363635,1.9920318725099602,2.092050209205021,2.5056947608200453,2.494331065759637,1.4705882352941175,3.257328990228013,2.7491408934707904,2.3985239852398523,6.331658291457286,3.5553485483620557
2025,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113394,Centro de Salud Familiar El Manzano,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,0,0,0,0,1,0,1,2,2,2,43,51,20.0,247.0,403.0,373.0,403.0,305.0,320.0,363.0,363.0,302.0,1042.0,4141.0,0.0,0.0,0.0,0.0,0.24813895781637718,0.0,0.3125,0.5509641873278237,0.5509641873278237,0.6622516556291391,4.126679462571977,1.2315865732914755
2025,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113394,Centro de Salud Familiar El Manzano,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,9,130,220,204,231,186,185,205,225,188,79,1862,20.0,247.0,403.0,373.0,403.0,305.0,320.0,363.0,363.0,302.0,1042.0,4141.0,45.0,52.63157894736842,54.59057071960298,54.6916890080429,57.32009925558312,60.983606557377044,57.8125,56.473829201101935,61.98347107438017,62.251655629139066,7.5815738963531665,44.964984303308384
2025,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113394,Centro de Salud Familiar El Manzano,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,1,5,32,43,55,65,77,91,107,89,348,913,20.0,247.0,403.0,373.0,403.0,305.0,320.0,363.0,363.0,302.0,1042.0,4141.0,5.0,2.0242914979757085,7.94044665012407,11.528150134048257,13.647642679900745,21.311475409836063,24.0625,25.068870523415974,29.476584022038566,29.47019867549669,33.397312859884835,22.047814537551318
2025,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113394,Centro de Salud Familiar El Manzano,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,9,78,123,105,137,92,98,107,85,73,143,1050,20.0,247.0,403.0,373.0,403.0,305.0,320.0,363.0,363.0,302.0,1042.0,4141.0,45.0,31.57894736842105,30.52109181141439,28.150134048257375,33.99503722084367,30.16393442622951,30.625000000000004,29.476584022038566,23.415977961432507,24.17218543046358,13.723608445297506,25.356194156000967
2025,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113713,Centro Comunitario de Salud Familiar Ribera del Maipo,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Colesterol elevado,0,8,7,8,14,18,16,19,22,19,23,154,0.0,72.0,43.0,43.0,59.0,63.0,51.0,57.0,60.0,59.0,161.0,668.0,,11.11111111111111,16.27906976744186,18.6046511627907,23.728813559322035,28.57142857142857,31.372549019607842,33.33333333333333,36.666666666666664,32.20338983050847,14.285714285714285,23.053892215568865
2025,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113713,Centro Comunitario de Salud Familiar Ribera del Maipo,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Glicemia alterada,0,3,2,2,9,9,13,16,22,25,62,163,0.0,72.0,43.0,43.0,59.0,63.0,51.0,57.0,60.0,59.0,161.0,668.0,,4.166666666666666,4.651162790697675,4.651162790697675,15.254237288135593,14.285714285714285,25.49019607843137,28.07017543859649,36.666666666666664,42.3728813559322,38.50931677018634,24.40119760479042
2025,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113713,Centro Comunitario de Salud Familiar Ribera del Maipo,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Presion arterial elevada,0,1,1,2,4,15,5,14,20,20,24,106,0.0,72.0,43.0,43.0,59.0,63.0,51.0,57.0,60.0,59.0,161.0,668.0,,1.3888888888888888,2.3255813953488373,4.651162790697675,6.779661016949152,23.809523809523807,9.803921568627452,24.561403508771928,33.33333333333333,33.89830508474576,14.906832298136646,15.868263473053892
2025,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113713,Centro Comunitario de Salud Familiar Ribera del Maipo,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Tabaquismo,0,10,13,13,28,14,18,19,17,14,18,164,0.0,72.0,43.0,43.0,59.0,63.0,51.0,57.0,60.0,59.0,161.0,668.0,,13.88888888888889,30.23255813953488,30.23255813953488,47.45762711864407,22.22222222222222,35.294117647058826,33.33333333333333,28.333333333333332,23.728813559322035,11.180124223602485,24.550898203592812
2025,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113716,Centro Comunitario de Salud Familiar Rapa Nui,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Colesterol elevado,0,6,9,14,8,14,26,28,22,31,73,231,11.0,98.0,97.0,84.0,56.0,73.0,84.0,76.0,78.0,86.0,405.0,1148.0,0.0,6.122448979591836,9.278350515463918,16.666666666666664,14.285714285714285,19.17808219178082,30.952380952380953,36.84210526315789,28.205128205128204,36.04651162790697,18.02469135802469,20.121951219512198
2025,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113716,Centro Comunitario de Salud Familiar Rapa Nui,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Glicemia alterada,0,2,2,6,7,6,17,16,32,28,107,223,11.0,98.0,97.0,84.0,56.0,73.0,84.0,76.0,78.0,86.0,405.0,1148.0,0.0,2.0408163265306123,2.0618556701030926,7.142857142857142,12.5,8.21917808219178,20.238095238095237,21.052631578947366,41.02564102564102,32.55813953488372,26.41975308641975,19.425087108013937
2025,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113716,Centro Comunitario de Salud Familiar Rapa Nui,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Presion arterial elevada,0,2,1,3,2,9,8,13,20,31,92,181,11.0,98.0,97.0,84.0,56.0,73.0,84.0,76.0,78.0,86.0,405.0,1148.0,0.0,2.0408163265306123,1.0309278350515463,3.571428571428571,3.571428571428571,12.32876712328767,9.523809523809524,17.105263157894736,25.64102564102564,36.04651162790697,22.71604938271605,15.766550522648085
2025,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113716,Centro Comunitario de Salud Familiar Rapa Nui,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Tabaquismo,0,20,21,29,17,19,25,17,18,19,61,246,11.0,98.0,97.0,84.0,56.0,73.0,84.0,76.0,78.0,86.0,405.0,1148.0,0.0,20.408163265306122,21.649484536082475,34.523809523809526,30.357142857142854,26.027397260273972,29.761904761904763,22.36842105263158,23.076923076923077,22.093023255813954,15.06172839506173,21.428571428571427
2025,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113728,Centro Comunitario de Salud Familiar Lo Herrera,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Colesterol elevado,0,4,5,6,9,10,11,17,7,19,54,142,10.0,102.0,96.0,91.0,87.0,83.0,75.0,98.0,113.0,116.0,451.0,1322.0,0.0,3.9215686274509802,5.208333333333334,6.593406593406594,10.344827586206897,12.048192771084338,14.666666666666666,17.346938775510203,6.1946902654867255,16.379310344827587,11.973392461197339,10.741301059001513
2025,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113728,Centro Comunitario de Salud Familiar Lo Herrera,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Glicemia alterada,0,2,5,5,7,12,14,17,20,38,112,232,10.0,102.0,96.0,91.0,87.0,83.0,75.0,98.0,113.0,116.0,451.0,1322.0,0.0,1.9607843137254901,5.208333333333334,5.4945054945054945,8.045977011494253,14.457831325301203,18.666666666666668,17.346938775510203,17.699115044247787,32.758620689655174,24.833702882483372,17.549167927382754
2025,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113728,Centro Comunitario de Salud Familiar Lo Herrera,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Presion arterial elevada,1,8,1,16,12,15,17,20,31,23,79,223,10.0,102.0,96.0,91.0,87.0,83.0,75.0,98.0,113.0,116.0,451.0,1322.0,10.0,7.8431372549019605,1.0416666666666665,17.582417582417584,13.793103448275861,18.072289156626507,22.666666666666664,20.408163265306122,27.43362831858407,19.82758620689655,17.516629711751662,16.86838124054463
2025,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113728,Centro Comunitario de Salud Familiar Lo Herrera,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Tabaquismo,0,23,19,21,19,15,17,27,26,23,42,232,10.0,102.0,96.0,91.0,87.0,83.0,75.0,98.0,113.0,116.0,451.0,1322.0,0.0,22.54901960784314,19.791666666666664,23.076923076923077,21.839080459770116,18.072289156626507,22.666666666666664,27.55102040816326,23.008849557522122,19.82758620689655,9.312638580931264,17.549167927382754
2025,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,200377,Centro Comunitario de Salud Familiar Las Hortensias,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Colesterol elevado,0,0,1,1,0,3,7,7,6,3,1,29,4.0,68.0,71.0,70.0,68.0,51.0,64.0,74.0,68.0,53.0,113.0,704.0,0.0,0.0,1.4084507042253522,1.4285714285714286,0.0,5.88235294117647,10.9375,9.45945945945946,8.823529411764707,5.660377358490567,0.8849557522123894,4.119318181818182
2025,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,200377,Centro Comunitario de Salud Familiar Las Hortensias,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Glicemia alterada,3,29,27,35,43,21,38,40,32,25,5,298,4.0,68.0,71.0,70.0,68.0,51.0,64.0,74.0,68.0,53.0,113.0,704.0,75.0,42.64705882352941,38.028169014084504,50.0,63.23529411764706,41.17647058823529,59.375,54.054054054054056,47.05882352941176,47.16981132075472,4.424778761061947,42.32954545454545
2025,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,200377,Centro Comunitario de Salud Familiar Las Hortensias,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Presion arterial elevada,0,3,3,1,4,6,7,12,4,12,0,52,4.0,68.0,71.0,70.0,68.0,51.0,64.0,74.0,68.0,53.0,113.0,704.0,0.0,4.411764705882353,4.225352112676056,1.4285714285714286,5.88235294117647,11.76470588235294,10.9375,16.216216216216218,5.88235294117647,22.641509433962266,0.0,7.386363636363637
2025,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,200377,Centro Comunitario de Salud Familiar Las Hortensias,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Tabaquismo,1,7,10,12,9,8,13,8,11,6,1,86,4.0,68.0,71.0,70.0,68.0,51.0,64.0,74.0,68.0,53.0,113.0,704.0,25.0,10.294117647058822,14.084507042253522,17.142857142857142,13.23529411764706,15.686274509803921,20.3125,10.81081081081081,16.176470588235293,11.320754716981133,0.8849557522123894,12.215909090909092
2025,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113320,Centro de Salud Familiar Maipo,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,0,0,0,0,0,1,1,2,1,1,48,54,1.0,300.0,291.0,372.0,377.0,333.0,252.0,249.0,221.0,168.0,795.0,3359.0,0.0,0.0,0.0,0.0,0.0,0.3003003003003003,0.3968253968253968,0.8032128514056224,0.4524886877828055,0.5952380952380952,6.037735849056604,1.6076213158678176
2025,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113320,Centro de Salud Familiar Maipo,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,0,34,27,60,82,51,46,50,49,35,79,513,1.0,300.0,291.0,372.0,377.0,333.0,252.0,249.0,221.0,168.0,795.0,3359.0,0.0,11.333333333333332,9.278350515463918,16.129032258064516,21.750663129973475,15.315315315315313,18.253968253968253,20.080321285140563,22.171945701357465,20.833333333333336,9.937106918238994,15.27240250074427
2025,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113320,Centro de Salud Familiar Maipo,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,0,4,17,25,33,33,40,51,46,38,221,508,1.0,300.0,291.0,372.0,377.0,333.0,252.0,249.0,221.0,168.0,795.0,3359.0,0.0,1.3333333333333335,5.841924398625429,6.720430107526881,8.753315649867375,9.90990990990991,15.873015873015872,20.481927710843372,20.81447963800905,22.61904761904762,27.79874213836478,15.123548675200954
2025,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113320,Centro de Salud Familiar Maipo,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,0,69,66,98,78,78,72,50,49,32,94,686,1.0,300.0,291.0,372.0,377.0,333.0,252.0,249.0,221.0,168.0,795.0,3359.0,0.0,23.0,22.68041237113402,26.344086021505376,20.689655172413794,23.423423423423422,28.57142857142857,20.080321285140563,22.171945701357465,19.047619047619047,11.823899371069183,20.42274486454302
2025,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113333,Centro de Salud Familiar Alto Jahuel,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,0,2,1,3,13,13,35,37,48,59,95,306,0.0,185.0,208.0,228.0,258.0,216.0,250.0,244.0,286.0,288.0,631.0,2794.0,,1.0810810810810811,0.4807692307692308,1.3157894736842104,5.038759689922481,6.018518518518518,14.000000000000002,15.163934426229508,16.783216783216783,20.48611111111111,15.055467511885896,10.952040085898354
2025,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113333,Centro de Salud Familiar Alto Jahuel,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,0,9,19,26,34,38,60,60,77,86,120,529,0.0,185.0,208.0,228.0,258.0,216.0,250.0,244.0,286.0,288.0,631.0,2794.0,,4.864864864864865,9.134615384615383,11.403508771929824,13.178294573643413,17.59259259259259,24.0,24.59016393442623,26.923076923076923,29.86111111111111,19.01743264659271,18.93342877594846
2025,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113333,Centro de Salud Familiar Alto Jahuel,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,0,11,26,23,36,41,60,68,66,69,182,582,0.0,185.0,208.0,228.0,258.0,216.0,250.0,244.0,286.0,288.0,631.0,2794.0,,5.9459459459459465,12.5,10.087719298245613,13.953488372093023,18.98148148148148,24.0,27.86885245901639,23.076923076923077,23.958333333333336,28.84310618066561,20.830350751610595
2025,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113333,Centro de Salud Familiar Alto Jahuel,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,0,48,61,58,75,74,82,68,68,85,87,706,0.0,185.0,208.0,228.0,258.0,216.0,250.0,244.0,286.0,288.0,631.0,2794.0,,25.945945945945947,29.326923076923077,25.438596491228072,29.069767441860467,34.25925925925926,32.800000000000004,27.86885245901639,23.776223776223777,29.51388888888889,13.787638668779714,25.268432355046528
2025,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113390,Centro de Salud Familiar Dr. Héctor García,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,0,3,4,13,15,20,25,40,60,78,101,359,0.0,402.0,421.0,499.0,551.0,500.0,423.0,431.0,454.0,471.0,2310.0,6462.0,,0.7462686567164178,0.9501187648456058,2.6052104208416833,2.722323049001815,4.0,5.91016548463357,9.280742459396752,13.215859030837004,16.560509554140125,4.372294372294372,5.555555555555555
2025,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113390,Centro de Salud Familiar Dr. Héctor García,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,0,9,11,31,35,32,50,68,91,110,152,589,0.0,402.0,421.0,499.0,551.0,500.0,423.0,431.0,454.0,471.0,2310.0,6462.0,,2.2388059701492535,2.6128266033254155,6.212424849699398,6.352087114337568,6.4,11.82033096926714,15.777262180974477,20.044052863436125,23.35456475583864,6.58008658008658,9.114825131538224
2025,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113390,Centro de Salud Familiar Dr. Héctor García,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,0,23,32,43,63,73,76,87,103,102,447,1049,0.0,402.0,421.0,499.0,551.0,500.0,423.0,431.0,454.0,471.0,2310.0,6462.0,,5.721393034825871,7.600950118764846,8.617234468937877,11.433756805807622,14.6,17.96690307328605,20.185614849187935,22.687224669603523,21.656050955414013,19.350649350649352,16.23336428350356
2025,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113390,Centro de Salud Familiar Dr. Héctor García,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,0,86,109,130,173,155,130,129,105,102,255,1374,0.0,402.0,421.0,499.0,551.0,500.0,423.0,431.0,454.0,471.0,2310.0,6462.0,,21.393034825870647,25.890736342042754,26.052104208416832,31.397459165154263,31.0,30.73286052009456,29.930394431554525,23.127753303964756,21.656050955414013,11.03896103896104,21.262766945218196
2025,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113402,Centro Comunitario de Salud Familiar Dr. Ramón Galindo,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Colesterol elevado,0,1,0,3,5,7,6,10,12,16,92,152,0.0,119.0,138.0,152.0,166.0,157.0,121.0,120.0,120.0,102.0,536.0,1731.0,,0.8403361344537815,0.0,1.9736842105263157,3.0120481927710845,4.45859872611465,4.958677685950414,8.333333333333332,10.0,15.686274509803921,17.16417910447761,8.781051415366841
2025,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113402,Centro Comunitario de Salud Familiar Dr. Ramón Galindo,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Glicemia alterada,0,6,4,6,13,19,15,24,29,26,120,262,0.0,119.0,138.0,152.0,166.0,157.0,121.0,120.0,120.0,102.0,536.0,1731.0,,5.042016806722689,2.898550724637681,3.9473684210526314,7.83132530120482,12.101910828025478,12.396694214876034,20.0,24.166666666666668,25.49019607843137,22.388059701492537,15.135759676487579
2025,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113402,Centro Comunitario de Salud Familiar Dr. Ramón Galindo,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Presion arterial elevada,0,3,4,9,32,13,17,19,16,21,130,264,0.0,119.0,138.0,152.0,166.0,157.0,121.0,120.0,120.0,102.0,536.0,1731.0,,2.5210084033613445,2.898550724637681,5.921052631578947,19.27710843373494,8.280254777070063,14.049586776859504,15.833333333333332,13.333333333333334,20.588235294117645,24.253731343283583,15.251299826689774
2025,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113402,Centro Comunitario de Salud Familiar Dr. Ramón Galindo,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Tabaquismo,0,27,41,43,59,59,38,38,36,26,75,442,0.0,119.0,138.0,152.0,166.0,157.0,121.0,120.0,120.0,102.0,536.0,1731.0,,22.689075630252102,29.71014492753623,28.289473684210524,35.54216867469879,37.57961783439491,31.40495867768595,31.666666666666664,30.0,25.49019607843137,13.992537313432834,25.534373194685152
2025,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113404,Posta de Salud Rural Valdivia de Paine,Posta de Salud Rural (PSR),Municipal,Colesterol elevado,0,0,0,0,0,0,3,2,6,4,9,24,3.0,96.0,69.0,85.0,81.0,80.0,65.0,65.0,54.0,76.0,326.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.615384615384616,3.076923076923077,11.11111111111111,5.263157894736842,2.7607361963190185,2.4
2025,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113404,Posta de Salud Rural Valdivia de Paine,Posta de Salud Rural (PSR),Municipal,Glicemia alterada,0,13,9,11,11,16,15,16,13,18,24,146,3.0,96.0,69.0,85.0,81.0,80.0,65.0,65.0,54.0,76.0,326.0,1000.0,0.0,13.541666666666666,13.043478260869565,12.941176470588237,13.580246913580247,20.0,23.076923076923077,24.615384615384617,24.074074074074073,23.684210526315788,7.361963190184049,14.6
2025,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113404,Posta de Salud Rural Valdivia de Paine,Posta de Salud Rural (PSR),Municipal,Presion arterial elevada,0,9,2,7,5,11,8,9,10,20,93,174,3.0,96.0,69.0,85.0,81.0,80.0,65.0,65.0,54.0,76.0,326.0,1000.0,0.0,9.375,2.898550724637681,8.235294117647058,6.172839506172839,13.750000000000002,12.307692307692308,13.846153846153847,18.51851851851852,26.31578947368421,28.52760736196319,17.4
2025,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113404,Posta de Salud Rural Valdivia de Paine,Posta de Salud Rural (PSR),Municipal,Tabaquismo,0,19,25,21,28,29,25,18,10,16,32,223,3.0,96.0,69.0,85.0,81.0,80.0,65.0,65.0,54.0,76.0,326.0,1000.0,0.0,19.791666666666664,36.231884057971016,24.705882352941178,34.5679012345679,36.25,38.46153846153847,27.692307692307693,18.51851851851852,21.052631578947366,9.815950920245399,22.3
