Ano,nivel_geografico,IdServicio_master,servicio_salud_master,IdComuna_master,comuna_master,categoria_estado_nutricional,15_24_numerador,25_34_numerador,35_44_numerador,45_54_numerador,55_64_numerador,65_mas_numerador,total_15_mas_numerador,sexo,15_24,15_24_distribucion_pct,25_34,25_34_distribucion_pct,35_44,35_44_distribucion_pct,45_54,45_54_distribucion_pct,55_64,55_64_distribucion_pct,65_mas,65_mas_distribucion_pct,total_15_mas,total_15_mas_distribucion_pct
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,Obesidad,0,0,0,0,0,0,9921,Hombre,0,,0,,0,,0,,0,,0,,2698,27.19483922991634
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,Sobrepeso,0,0,0,0,0,0,9921,Hombre,0,,0,,0,,0,,0,,0,,3416,34.432012901925205
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,Bajo peso,0,0,0,0,0,0,4141,Hombre,0,,0,,0,,0,,0,,0,,319,7.703453272156484
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,Normal,0,0,0,0,0,0,4141,Hombre,0,,0,,0,,0,,0,,0,,1882,45.447959430089355
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,Obesidad,0,0,0,0,0,0,4141,Hombre,0,,0,,0,,0,,0,,0,,692,16.71093938662159
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,Sobrepeso,0,0,0,0,0,0,4141,Hombre,0,,0,,0,,0,,0,,0,,1248,30.137647911132575
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13132,Vitacura,Bajo peso,0,0,0,0,0,0,1039,Hombre,0,,0,,0,,0,,0,,0,,95,9.143407122232915
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13132,Vitacura,Normal,0,0,0,0,0,0,1039,Hombre,0,,0,,0,,0,,0,,0,,418,40.23099133782483
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13132,Vitacura,Obesidad,0,0,0,0,0,0,1039,Hombre,0,,0,,0,,0,,0,,0,,179,17.22810394610202
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13132,Vitacura,Sobrepeso,0,0,0,0,0,0,1039,Hombre,0,,0,,0,,0,,0,,0,,347,33.39749759384023
