Ano,nivel_geografico,IdServicio_master,servicio_salud_master,IdComuna_master,comuna_master,IdEstablecimiento,establecimiento_master,tipo_establecimiento_master,dependencia_master,15_24_numerador,25_34_numerador,35_44_numerador,45_54_numerador,55_64_numerador,65_mas_numerador,total_15_mas_numerador,15_24_denominador,25_34_denominador,35_44_denominador,45_54_denominador,55_64_denominador,65_mas_denominador,total_15_mas_denominador,15_24_cobertura_pct,25_34_cobertura_pct,35_44_cobertura_pct,45_54_cobertura_pct,55_64_cobertura_pct,65_mas_cobertura_pct,total_15_mas_cobertura_pct
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,200389,Centro Comunitario de Salud Familiar Amapolas,Centro Comunitario de Salud Familiar (CECOSF),Municipal,14.0,41.0,44.0,50.0,36.0,401.0,586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,112314,Centro de Salud Familiar La Faena,Centro de Salud Familiar (CESFAM),Municipal,324.0,705.0,602.0,549.0,487.0,2735.0,5402.0,4742.0,6374.0,5070.0,5105.0,5085.0,5142.0,31518.0,6.832560101223113,11.06055851898337,11.873767258382644,10.754162585700294,9.577187807276303,53.18942045896539,17.13941239926391
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,112315,Centro de Salud Familiar San Luis,Centro de Salud Familiar (CESFAM),Municipal,229.0,550.0,476.0,475.0,393.0,1582.0,3705.0,3173.0,3845.0,3264.0,3094.0,2623.0,3167.0,19166.0,7.217144658052316,14.304291287386217,14.583333333333334,15.35229476405947,14.982844071673657,49.95263656457215,19.331107168945007
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,112316,Centro de Salud Familiar Carol Urzúa Ibáñez,Centro de Salud Familiar (CESFAM),Municipal,608.0,1033.0,822.0,816.0,634.0,3036.0,6949.0,5839.0,7237.0,5893.0,6387.0,5739.0,6604.0,37699.0,10.412741907860935,14.273870388282436,13.94875275750891,12.775951150775011,11.04722077016902,45.97213809812235,18.432849677710283
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,112318,Centro de Salud Familiar Lo Hermida,Centro de Salud Familiar (CESFAM),Municipal,611.0,651.0,630.0,527.0,430.0,1846.0,4695.0,4016.0,4971.0,4137.0,3557.0,3311.0,3634.0,23626.0,15.214143426294822,13.095956547978274,15.228426395939088,14.815856058476243,12.987012987012985,50.79801871216291,19.87217472276306
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,112321,Centro de Salud Familiar Cardenal Silva Henríquez,Centro de Salud Familiar (CESFAM),Municipal,313.0,685.0,535.0,457.0,350.0,1482.0,3822.0,3256.0,4278.0,3023.0,3019.0,2770.0,2748.0,19094.0,9.613022113022113,16.012155212716223,17.697651339728747,15.1374627360053,12.63537906137184,53.930131004366814,20.016759191369015
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,112322,Centro de Salud Familiar Padre Gerardo Whelan,Centro de Salud Familiar (CESFAM),Municipal,214.0,494.0,465.0,480.0,282.0,1457.0,3392.0,3386.0,4060.0,3258.0,3452.0,2270.0,3005.0,19431.0,6.3201417601890135,12.167487684729064,14.27255985267035,13.904982618771728,12.422907488986784,48.48585690515807,17.456641449230613
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,112716,Centro Comunitario de Salud Familiar Esperanza Andina,Centro Comunitario de Salud Familiar (CECOSF),Municipal,25.0,52.0,46.0,44.0,36.0,77.0,280.0,27.0,48.0,34.0,26.0,28.0,31.0,194.0,92.5925925925926,108.33333333333333,135.29411764705884,169.23076923076923,128.57142857142858,248.38709677419354,144.3298969072165
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,201112,Centro de Salud Familiar Las Torres,Centro de Salud Familiar (CESFAM),Municipal,488.0,882.0,755.0,627.0,431.0,2482.0,5665.0,4516.0,4953.0,4129.0,4394.0,3347.0,4667.0,26006.0,10.806023029229408,17.807389460932768,18.28529910389925,14.269458352298589,12.87720346579026,53.18191557745875,21.783434592017226
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,112301,Centro de Salud Familiar Dr. Hernán Alessandri,Centro de Salud Familiar (CESFAM),Municipal,115.0,382.0,398.0,315.0,208.0,2060.0,3478.0,2561.0,4274.0,4536.0,3993.0,3945.0,6869.0,26178.0,4.490433424443577,8.937763219466541,8.774250440917108,7.888805409466566,5.272496831432193,29.989809288105985,13.285965314386125
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,112302,Centro de Salud Familiar Dr. Alfonso Leng,Centro de Salud Familiar (CESFAM),Municipal,275.0,525.0,485.0,379.0,332.0,1909.0,3905.0,1726.0,2862.0,2439.0,2130.0,2211.0,3444.0,14812.0,15.93279258400927,18.343815513626836,19.88519885198852,17.793427230046948,15.015829941203076,55.42973286875726,26.363759114231705
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,112303,Centro de Salud Familiar Aguilucho,Centro de Salud Familiar (CESFAM),Municipal,170.0,302.0,304.0,287.0,367.0,2618.0,4048.0,1604.0,2656.0,3104.0,2813.0,3300.0,7561.0,21038.0,10.598503740648379,11.370481927710843,9.793814432989691,10.202630643441166,11.121212121212121,34.625049596614204,19.241372754064074
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,200037,Centro Comunitario de Salud Familiar Elena Caffarena,Centro Comunitario de Salud Familiar (CECOSF),Municipal,78.0,255.0,201.0,142.0,93.0,698.0,1467.0,6.0,34.0,30.0,16.0,8.0,9.0,103.0,1300.0,750.0,670.0,887.5,1162.5,7755.555555555556,1424.2718446601941
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,200188,Centro de Especialidades Odontológicas Leng,Clínica Dental,Municipal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,5.0,7.0,3.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,200265,Centro Comunitario de Salud Familiar Andacollo,Centro Comunitario de Salud Familiar (CECOSF),Municipal,55.0,85.0,101.0,100.0,96.0,682.0,1119.0,7.0,13.0,14.0,9.0,15.0,18.0,76.0,785.7142857142857,653.8461538461538,721.4285714285714,1111.111111111111,640.0,3788.8888888888887,1472.3684210526314
2024,establecimiento,12,Servicio de Salud Metropolitano Oriente,13132,Vitacura,112309,Centro de Salud Familiar Vitacura,Centro de Salud Familiar (CESFAM),Municipal,161.0,430.0,536.0,747.0,657.0,2461.0,4992.0,1311.0,1689.0,2148.0,3286.0,3766.0,5228.0,17428.0,12.280701754385964,25.45885139135583,24.953445065176908,22.732805842970176,17.445565586829527,47.0734506503443,28.643562084002756
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113312,Centro de Salud Familiar Dr. Carlos Lorca Tobar,Centro de Salud Familiar (CESFAM),Municipal,546.0,1150.0,985.0,757.0,577.0,2332.0,6347.0,5527.0,6395.0,5165.0,4632.0,4531.0,5377.0,31627.0,9.87877691333454,17.982799061767004,19.070667957405615,16.342832469775477,12.73449569631428,43.36990887111772,20.068296076137475
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113314,Centro de Salud Familiar Cóndores de Chile,Centro de Salud Familiar (CESFAM),Municipal,519.0,909.0,672.0,500.0,543.0,2079.0,5222.0,4131.0,4977.0,3868.0,3757.0,4110.0,4417.0,25260.0,12.563543936092955,18.264014466546115,17.37331954498449,13.308490817141335,13.211678832116789,47.068145800316955,20.673000791765634
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113317,Centro de Salud Familiar Santa Laura,Centro de Salud Familiar (CESFAM),Municipal,543.0,733.0,675.0,481.0,424.0,1685.0,4541.0,3819.0,4610.0,4033.0,3212.0,3354.0,3537.0,22565.0,14.218381775333858,15.900216919739696,16.73692040664518,14.975093399750932,12.641621943947525,47.639242295730845,20.12408597385331
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113323,Centro de Salud Familiar Dr. Mario Salcedo,Centro de Salud Familiar (CESFAM),Municipal,374.0,796.0,643.0,375.0,340.0,1207.0,3735.0,3626.0,4364.0,3669.0,2141.0,2409.0,2321.0,18530.0,10.314396028681742,18.240146654445464,17.52521122921777,17.515179822512845,14.113740141137402,52.003446790176646,20.15650296815974
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113324,Centro de Salud Familiar Dra. Haydeé López Casoou,Centro de Salud Familiar (CESFAM),Municipal,558.0,1129.0,848.0,634.0,404.0,1993.0,5566.0,4557.0,5554.0,4477.0,3972.0,3377.0,3869.0,25806.0,12.244897959183673,20.32769175369103,18.94125530489167,15.96173212487412,11.96328101865561,51.51201860945981,21.568627450980394
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113329,Centro de Salud Familiar Canciller Orlando Letelier,Centro de Salud Familiar (CESFAM),Municipal,358.0,783.0,709.0,472.0,287.0,1577.0,4186.0,3464.0,4019.0,3741.0,3215.0,2695.0,3498.0,20632.0,10.334872979214781,19.48245832296591,18.952151831061215,14.68118195956454,10.649350649350648,45.082904516866776,20.288871655680495
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113717,Centro Comunitario de Salud Familiar Santa Laura,Centro Comunitario de Salud Familiar (CECOSF),Municipal,80.0,125.0,126.0,88.0,101.0,303.0,823.0,438.0,599.0,493.0,395.0,555.0,486.0,2966.0,18.2648401826484,20.868113522537563,25.557809330628807,22.278481012658226,18.1981981981982,62.34567901234568,27.747808496291306
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,200962,Centro Comunitario de Salud Familiar Los Sauces,Centro Comunitario de Salud Familiar (CECOSF),Municipal,76.0,170.0,125.0,98.0,72.0,488.0,1029.0,137.0,178.0,131.0,144.0,229.0,341.0,1160.0,55.47445255474452,95.50561797752809,95.41984732824427,68.05555555555556,31.4410480349345,143.108504398827,88.70689655172413
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,113311,Centro de Salud Familiar Santa Anselma,Centro de Salud Familiar (CESFAM),Municipal,513.0,1318.0,1208.0,868.0,661.0,3214.0,7782.0,4649.0,5987.0,5310.0,4381.0,4580.0,6781.0,31688.0,11.034631103463111,22.01436445632203,22.749529190207156,19.812828121433462,14.432314410480348,47.39713906503466,24.55819237566271
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,113326,Centro de Salud Familiar Eduardo Frei Montalva,Centro de Salud Familiar (CESFAM),Municipal,382.0,1045.0,913.0,552.0,447.0,2543.0,5882.0,3847.0,5594.0,4570.0,3537.0,3503.0,5225.0,26276.0,9.929815440603067,18.680729352878085,19.9781181619256,15.606446140797287,12.760491007707678,48.66985645933014,22.385446795554877
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,200360,Centro Comunitario de Salud Familiar Eduardo Frei Montalva,Centro Comunitario de Salud Familiar (CECOSF),Municipal,63.0,106.0,117.0,76.0,65.0,322.0,749.0,362.0,434.0,415.0,286.0,341.0,483.0,2321.0,17.403314917127073,24.42396313364055,28.19277108433735,26.573426573426573,19.06158357771261,66.66666666666666,32.27057302886686
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113308,Centro de Salud Familiar Clara Estrella,Centro de Salud Familiar (CESFAM),Municipal,268.0,684.0,494.0,269.0,314.0,1404.0,3433.0,3222.0,4824.0,3407.0,2565.0,3811.0,3649.0,21478.0,8.317815021725636,14.17910447761194,14.499559729967714,10.487329434697855,8.239307268433482,38.476294875308305,15.983797374057174
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113309,Centro de Salud Familiar Julio Acuña Pinzón,Centro de Salud Familiar (CESFAM),Municipal,234.0,505.0,360.0,328.0,264.0,971.0,2662.0,3465.0,4394.0,3575.0,3416.0,3466.0,3808.0,22124.0,6.753246753246753,11.492944924897587,10.06993006993007,9.601873536299765,7.6168493941142525,25.49894957983193,12.032182245525222
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113310,Centro de Salud Familiar Dra. Mariela Salgado Zepeda,Centro de Salud Familiar (CESFAM),Municipal,334.0,667.0,510.0,330.0,376.0,1446.0,3663.0,3384.0,4202.0,3795.0,2595.0,3737.0,3881.0,21594.0,9.869976359338061,15.873393622084722,13.438735177865613,12.716763005780345,10.061546695210062,37.2584385467663,16.963045290358433
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113396,Centro de Salud Familiar Pueblo Lo Espejo,Centro de Salud Familiar (CESFAM),Municipal,175.0,537.0,379.0,263.0,173.0,769.0,2296.0,2861.0,3594.0,2846.0,2419.0,2069.0,2347.0,16136.0,6.116742397763019,14.941569282136896,13.31693605059733,10.872261264985532,8.361527307878202,32.76523221133362,14.229053049082797
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,111303,Centro de Salud Familiar Lo Valledor Norte,Centro de Salud Familiar (CESFAM),Municipal,329.0,348.0,289.0,211.0,260.0,888.0,2325.0,2212.0,2668.0,2295.0,1637.0,1919.0,2421.0,13152.0,14.873417721518987,13.043478260869565,12.592592592592592,12.889431887599267,13.54872329338197,36.67905824039653,17.677919708029197
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,113303,Centro de Salud Familiar Amador Neghme,Centro de Salud Familiar (CESFAM),Municipal,966.0,1077.0,880.0,697.0,688.0,2831.0,7139.0,4249.0,5760.0,4897.0,4206.0,4847.0,5768.0,29727.0,22.73476112026359,18.697916666666668,17.970185828057993,16.571564431764145,14.1943470187745,49.08113730929265,24.015205032462074
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,113304,Centro de Salud Familiar Villa Sur,Centro de Salud Familiar (CESFAM),Municipal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,369.0,254.0,176.0,138.0,144.0,1296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,113306,Centro de Salud Familiar Padre Pierre Dubois (Ex La Feria),Centro de Salud Familiar (CESFAM),Municipal,445.0,949.0,707.0,450.0,481.0,1888.0,4920.0,2962.0,4290.0,3880.0,3268.0,3970.0,3819.0,22189.0,15.023632680621201,22.12121212121212,18.22164948453608,13.769889840881271,12.115869017632242,49.4370253993192,22.173148857542024
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,113331,Centro de Salud Familiar Edgardo Enríquez Fröedden,Centro de Salud Familiar (CESFAM),Municipal,677.0,1096.0,979.0,723.0,747.0,2417.0,6639.0,3609.0,4596.0,3856.0,3194.0,3819.0,4915.0,23989.0,18.758658908284843,23.846823324630112,25.38900414937759,22.636192861615527,19.560094265514532,49.175991861648015,27.675184459543956
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,113703,Centro Comunitario de Salud Familiar Dr. Miguel Enríquez Espinosa,Centro Comunitario de Salud Familiar (CECOSF),Municipal,126.0,117.0,80.0,51.0,67.0,570.0,1011.0,563.0,708.0,547.0,506.0,679.0,943.0,3946.0,22.380106571936057,16.52542372881356,14.625228519195613,10.079051383399209,9.867452135493373,60.44538706256628,25.620881905727316
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113301,Centro de Salud Familiar San Joaquín,Centro de Salud Familiar (CESFAM),Municipal,365.0,654.0,570.0,371.0,329.0,1763.0,4052.0,2198.0,3613.0,2871.0,2257.0,2540.0,3123.0,16602.0,16.606005459508644,18.10130085801273,19.853709508881924,16.43774922463447,12.952755905511811,56.45212936279219,24.406697988194193
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113305,Centro de Salud Familiar Arturo Baeza Goñi,Centro de Salud Familiar (CESFAM),Municipal,214.0,469.0,412.0,271.0,245.0,961.0,2572.0,2270.0,2885.0,2602.0,2053.0,2051.0,2352.0,14213.0,9.427312775330396,16.256499133448873,15.833973866256725,13.200194836824158,11.945392491467576,40.85884353741497,18.096109195806655
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113322,Centro de Salud Familiar Santa Teresa de Los Andes,Centro de Salud Familiar (CESFAM),Municipal,351.0,873.0,673.0,413.0,355.0,2000.0,4665.0,3393.0,4628.0,3685.0,3347.0,3554.0,4335.0,22942.0,10.344827586206897,18.86343993085566,18.263229308005428,12.339408425455632,9.988745075970737,46.1361014994233,20.33388545026589
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113701,Centro Comunitario de Salud Familiar Yalta,Centro Comunitario de Salud Familiar (CECOSF),Municipal,121.0,237.0,208.0,115.0,70.0,509.0,1260.0,880.0,1190.0,1101.0,784.0,875.0,1163.0,5993.0,13.750000000000002,19.915966386554622,18.89191643960036,14.668367346938776,8.0,43.76612209802236,21.024528616719508
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113702,Centro Comunitario de Salud Familiar Sierra Bella,Centro Comunitario de Salud Familiar (CECOSF),Municipal,45.0,81.0,80.0,61.0,40.0,283.0,590.0,339.0,477.0,412.0,350.0,357.0,493.0,2428.0,13.274336283185843,16.9811320754717,19.41747572815534,17.42857142857143,11.204481792717088,57.40365111561866,24.299835255354203
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113722,Centro Comunitario de Salud Familiar Dr. Salvador Allende,Centro Comunitario de Salud Familiar (CECOSF),Municipal,37.0,75.0,73.0,54.0,65.0,493.0,797.0,681.0,896.0,800.0,670.0,768.0,1062.0,4877.0,5.4331864904552125,8.370535714285714,9.125,8.059701492537313,8.463541666666668,46.42184557438795,16.342013532909576
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113753,Centro Comunitario de Salud Familiar Reverendo Javier Peró,Centro Comunitario de Salud Familiar (CECOSF),Municipal,61.0,87.0,69.0,60.0,56.0,419.0,752.0,325.0,373.0,342.0,378.0,420.0,634.0,2472.0,18.76923076923077,23.324396782841823,20.175438596491226,15.873015873015872,13.333333333333334,66.08832807570978,30.42071197411003
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,200210,Centro Comunitario de Salud Familiar Coñimo,Centro Comunitario de Salud Familiar (CECOSF),Municipal,54.0,109.0,104.0,74.0,60.0,654.0,1055.0,764.0,918.0,773.0,867.0,934.0,1404.0,5660.0,7.068062827225131,11.87363834422658,13.454075032341525,8.535178777393309,6.423982869379015,46.58119658119658,18.639575971731446
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,200337,Centro Comunitario de Salud Familiar Martín Henríquez,Centro Comunitario de Salud Familiar (CECOSF),Municipal,56.0,126.0,119.0,109.0,103.0,236.0,749.0,654.0,933.0,797.0,630.0,734.0,848.0,4596.0,8.56269113149847,13.504823151125404,14.93099121706399,17.3015873015873,14.032697547683922,27.830188679245282,16.296779808529156
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13130,San Miguel,113300,Centro de Salud Familiar Barros Luco,Centro de Salud Familiar (CESFAM),Municipal,498.0,1425.0,1348.0,1017.0,1226.0,3688.0,9202.0,4927.0,8254.0,7276.0,5103.0,5892.0,8460.0,39912.0,10.107570529734119,17.264356675551248,18.526663001649258,19.929453262786595,20.80787508486083,43.593380614657214,23.055722589697332
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13130,San Miguel,113302,Centro de Salud Familiar Recreo,Centro de Salud Familiar (CESFAM),Municipal,506.0,1155.0,991.0,627.0,550.0,3189.0,7018.0,4797.0,7282.0,6149.0,4772.0,4700.0,5899.0,33599.0,10.548259328747134,15.861027190332328,16.116441697837047,13.139145012573344,11.702127659574469,54.06001017121545,20.88752641447662
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13130,San Miguel,200361,Centro Comunitario de Salud Familiar Atacama,Centro Comunitario de Salud Familiar (CECOSF),Municipal,95.0,300.0,244.0,160.0,174.0,786.0,1759.0,770.0,1298.0,1157.0,801.0,938.0,1551.0,6515.0,12.337662337662337,23.112480739599384,21.089023336214346,19.975031210986266,18.550106609808104,50.67698259187621,26.999232540291633
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113313,Centro de Salud Familiar Raúl Cuevas (Ex-San Bernardo),Centro de Salud Familiar (CESFAM),Municipal,414.0,827.0,680.0,469.0,334.0,2173.0,4897.0,5169.0,6097.0,5461.0,4932.0,5205.0,7055.0,33919.0,8.009286128845037,13.5640478924061,12.451931880607948,9.50932684509327,6.416906820365035,30.800850460666197,14.437336006368112
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113315,Centro de Salud Familiar Confraternidad,Centro de Salud Familiar (CESFAM),Municipal,362.0,701.0,545.0,362.0,253.0,1169.0,3392.0,4065.0,4757.0,3828.0,3208.0,2576.0,2942.0,21376.0,8.905289052890529,14.736178263611519,14.237199582027168,11.284289276807979,9.821428571428571,39.73487423521414,15.868263473053892
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113316,Centro de Salud Familiar Carol Urzúa,Centro de Salud Familiar (CESFAM),Municipal,527.0,1070.0,865.0,523.0,535.0,2191.0,5711.0,4572.0,5656.0,4800.0,4285.0,4706.0,5208.0,29227.0,11.526684164479441,18.917963224893917,18.020833333333332,12.205367561260209,11.36846578835529,42.06989247311828,19.540151230027032
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113328,Centro de Salud Familiar Padre Joan Alsina,Centro de Salud Familiar (CESFAM),Municipal,599.0,1425.0,1167.0,850.0,555.0,1968.0,6564.0,6294.0,6452.0,5589.0,5350.0,4965.0,4706.0,33356.0,9.517000317762948,22.08617482951023,20.88030059044552,15.887850467289718,11.178247734138973,41.81895452613685,19.678618539393213
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113330,Centro de Salud Familiar Raúl Brañes F.,Centro de Salud Familiar (CESFAM),Municipal,469.0,1044.0,805.0,575.0,379.0,871.0,4143.0,5874.0,6000.0,4759.0,4217.0,4097.0,2825.0,27772.0,7.984337759618658,17.4,16.915318344189956,13.635285748162202,9.250671222845986,30.83185840707965,14.917902923808152
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113332,Centro de Salud Familiar Juan Pablo II ( San Bernardo),Centro de Salud Familiar (CESFAM),Municipal,580.0,1212.0,753.0,544.0,315.0,1791.0,5195.0,4187.0,5034.0,4089.0,4125.0,3548.0,4357.0,25340.0,13.852400286601386,24.076281287246722,18.415260454878943,13.187878787878788,8.878241262683202,41.10626577920588,20.501183898973956
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113394,Centro de Salud Familiar El Manzano,Centro de Salud Familiar (CESFAM),Municipal,220.0,674.0,563.0,435.0,289.0,881.0,3062.0,3683.0,3895.0,3211.0,2556.0,2303.0,1964.0,17612.0,5.973391257127342,17.30423620025674,17.533478667081905,17.018779342723008,12.548849326964827,44.85743380855397,17.38587326822621
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113713,Centro Comunitario de Salud Familiar Ribera del Maipo,Centro Comunitario de Salud Familiar (CECOSF),Municipal,50.0,77.0,93.0,50.0,11.0,106.0,387.0,697.0,556.0,525.0,530.0,379.0,348.0,3035.0,7.173601147776183,13.848920863309353,17.71428571428571,9.433962264150944,2.9023746701846966,30.45977011494253,12.751235584843492
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113716,Centro Comunitario de Salud Familiar Rapa Nui,Centro Comunitario de Salud Familiar (CECOSF),Municipal,96.0,159.0,128.0,93.0,61.0,299.0,836.0,953.0,941.0,673.0,731.0,734.0,698.0,4730.0,10.073452256033578,16.896918172157278,19.01931649331352,12.722298221614228,8.310626702997276,42.83667621776504,17.674418604651162
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113728,Centro Comunitario de Salud Familiar Lo Herrera,Centro Comunitario de Salud Familiar (CECOSF),Municipal,84.0,103.0,95.0,51.0,49.0,370.0,752.0,683.0,652.0,641.0,568.0,583.0,647.0,3774.0,12.298682284040996,15.797546012269938,14.82059282371295,8.97887323943662,8.404802744425385,57.18701700154559,19.925808161102278
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,200377,Centro Comunitario de Salud Familiar Las Hortensias,Centro Comunitario de Salud Familiar (CECOSF),Municipal,69.0,142.0,85.0,85.0,28.0,111.0,520.0,754.0,713.0,579.0,602.0,391.0,229.0,3268.0,9.151193633952255,19.91584852734923,14.680483592400693,14.119601328903656,7.161125319693094,48.47161572052402,15.911872705018359
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113320,Centro de Salud Familiar Maipo,Centro de Salud Familiar (CESFAM),Municipal,192.0,548.0,554.0,405.0,276.0,910.0,2885.0,2253.0,2600.0,2441.0,1902.0,1679.0,1619.0,12494.0,8.5219707057257,21.076923076923077,22.695616550594018,21.293375394321767,16.43835616438356,56.207535515750465,23.09108372018569
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113333,Centro de Salud Familiar Alto Jahuel,Centro de Salud Familiar (CESFAM),Municipal,190.0,397.0,322.0,227.0,160.0,777.0,2073.0,1463.0,1660.0,1437.0,1277.0,1221.0,1166.0,8224.0,12.987012987012985,23.91566265060241,22.407794015309673,17.7760375880971,13.104013104013104,66.63807890222985,25.20671206225681
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113390,Centro de Salud Familiar Dr. Héctor García,Centro de Salud Familiar (CESFAM),Municipal,350.0,1020.0,1050.0,645.0,418.0,2473.0,5956.0,6019.0,7178.0,6437.0,5140.0,4755.0,5296.0,34825.0,5.8149194218308695,14.210086375034829,16.311946558956038,12.54863813229572,8.79074658254469,46.69561933534743,17.102656137832017
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113402,Centro Comunitario de Salud Familiar Dr. Ramón Galindo,Centro Comunitario de Salud Familiar (CECOSF),Municipal,100.0,251.0,260.0,144.0,93.0,466.0,1314.0,852.0,1125.0,1088.0,979.0,825.0,870.0,5739.0,11.737089201877934,22.311111111111114,23.897058823529413,14.708886618998978,11.272727272727273,53.5632183908046,22.895974908520646
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113404,Posta de Salud Rural Valdivia de Paine,Posta de Salud Rural (PSR),Municipal,51.0,94.0,122.0,71.0,67.0,323.0,728.0,477.0,541.0,478.0,423.0,472.0,539.0,2930.0,10.69182389937107,17.375231053604438,25.523012552301257,16.78486997635934,14.194915254237289,59.92578849721707,24.84641638225256
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113405,Posta de Salud Rural Viluco,Posta de Salud Rural (PSR),Municipal,99.0,210.0,159.0,113.0,96.0,332.0,1009.0,697.0,885.0,860.0,739.0,705.0,626.0,4512.0,14.203730272596843,23.728813559322035,18.488372093023255,15.290933694181327,13.617021276595745,53.03514376996805,22.36258865248227
