Ano,IdRegion,IdServicio,IdComuna,IdEstablecimiento,codigo_madre_master,IdServicio_master,servicio_salud_master,dependencia_master,IdComuna_master,comuna_master,tipo_establecimiento_master,establecimiento_master,nivel_atencion_master,estado_funcionamiento_master,es_aps,sin_match_master,total_15_mas,total_hombres,total_mujeres,15_19,20_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_mas,15_19_hombres,20_24_hombres,25_29_hombres,30_34_hombres,35_39_hombres,40_44_hombres,45_49_hombres,50_54_hombres,55_59_hombres,60_64_hombres,20_64_hombres,65_mas_hombres,15_19_mujeres,20_24_mujeres,25_29_mujeres,30_34_mujeres,35_39_mujeres,40_44_mujeres,45_49_mujeres,50_54_mujeres,55_59_mujeres,60_64_mujeres,20_64_mujeres,65_mas_mujeres,pueblos_originarios,migrantes
2025,13,11,13102,200346,111307,11,Servicio de Salud Metropolitano Central,Servicio de Salud,13102,Cerrillos,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Buzeta,Primario,Vigente en Operación Habitual,True,False,832,291,541,11,46,61,67,52,77,58,55,116,112,177,6,16,17,7,15,32,21,25,45,49,227,58,5,30,44,60,37,45,37,30,71,63,417,119,0.0,0.0
2025,13,11,13106,111302,,11,Servicio de Salud Metropolitano Central,Servicio de Salud,13106,Estación Central,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Vicente Irarrázabal,Primario,Vigente en Operación Habitual,True,False,4631,1703,2928,5,444,319,379,356,319,304,330,300,398,1477,4,160,89,133,121,121,123,111,111,153,1122,577,1,284,230,246,235,198,181,219,189,245,2027,900,0.0,0.0
2025,13,11,13106,111306,,11,Servicio de Salud Metropolitano Central,Servicio de Salud,13106,Estación Central,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar San José de Chuchunco,Primario,Vigente en Operación Habitual,True,False,4824,1515,3309,0,210,245,246,254,247,222,290,344,412,2354,0,43,47,57,63,62,49,88,122,146,677,838,0,167,198,189,191,185,173,202,222,266,1793,1516,0.0,0.0
2025,13,11,13106,111310,,11,Servicio de Salud Metropolitano Central,Servicio de Salud,13106,Estación Central,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Las Mercedes,Primario,Vigente en Operación Habitual,True,False,7106,1869,5237,494,391,689,812,698,574,471,474,424,512,1567,168,66,105,147,187,150,125,131,110,148,1169,532,326,325,584,665,511,424,346,343,314,364,3876,1035,0.0,0.0
2025,13,11,13106,111781,111306,11,Servicio de Salud Metropolitano Central,Servicio de Salud,13106,Estación Central,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Villa Francia,Primario,Vigente en Operación Habitual,True,False,918,301,617,0,45,64,61,60,41,41,86,99,71,350,0,14,11,13,26,8,14,23,37,32,178,123,0,31,53,48,34,33,27,63,62,39,390,227,0.0,0.0
2025,13,11,13119,111304,,11,Servicio de Salud Metropolitano Central,Servicio de Salud,13119,Maipú,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Maipú,Primario,Vigente en Operación Habitual,True,False,11170,4062,7108,4,438,510,655,665,643,672,866,920,1247,4550,0,171,205,269,243,236,261,306,334,419,2444,1618,4,267,305,386,422,407,411,560,586,828,4172,2932,0.0,0.0
2025,13,11,13119,111308,,11,Servicio de Salud Metropolitano Central,Servicio de Salud,13119,Maipú,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. José Eduardo Ahués Salame,Primario,Vigente en Operación Habitual,True,False,5300,1540,3760,13,265,290,314,355,285,303,369,360,446,2300,6,52,55,56,66,57,76,102,102,136,702,832,7,213,235,258,289,228,227,267,258,310,2285,1468,0.0,0.0
2025,13,11,13119,111309,,11,Servicio de Salud Metropolitano Central,Servicio de Salud,13119,Maipú,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dra. Ana María Juricic,Primario,Vigente en Operación Habitual,True,False,6010,1972,4038,54,472,390,430,457,412,417,399,483,687,1809,34,193,108,123,148,98,134,123,142,209,1278,660,20,279,282,307,309,314,283,276,341,478,2869,1149,0.0,0.0
2025,13,11,13119,111378,,11,Servicio de Salud Metropolitano Central,Municipal,13119,Maipú,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Iván Insunza,Primario,Vigente en Operación Habitual,True,False,6351,2296,4055,0,409,353,394,350,322,376,577,696,814,2060,0,155,122,132,128,114,128,185,229,323,1516,780,0,254,231,262,222,208,248,392,467,491,2775,1280,0.0,0.0
2025,13,11,13119,111379,,11,Servicio de Salud Metropolitano Central,Municipal,13119,Maipú,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Clotario Blest,Primario,Vigente en Operación Habitual,True,False,8254,3059,5195,9,346,393,478,431,425,434,515,568,831,3824,6,133,143,145,139,137,159,180,200,341,1577,1476,3,213,250,333,292,288,275,335,368,490,2844,2348,0.0,0.0
2025,13,11,13119,111380,,11,Servicio de Salud Metropolitano Central,Municipal,13119,Maipú,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Carlos Godoy,Primario,Vigente en Operación Habitual,True,False,7106,2357,4749,7,523,535,497,500,449,441,604,722,933,1895,2,156,166,136,151,158,141,166,254,336,1664,691,5,367,369,361,349,291,300,438,468,597,3540,1204,0.0,0.0
2025,13,11,13119,111382,,11,Servicio de Salud Metropolitano Central,Municipal,13119,Maipú,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Presidenta Michelle Bachelet,Primario,Vigente en Operación Habitual,True,False,8741,3116,5625,15,492,539,554,503,522,464,531,629,882,3610,7,193,187,193,139,182,150,176,193,309,1722,1387,8,299,352,361,364,340,314,355,436,573,3394,2223,0.0,0.0
2025,13,11,13119,111383,,11,Servicio de Salud Metropolitano Central,Municipal,13119,Maipú,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Luis Ferrada,Primario,Vigente en Operación Habitual,True,False,4416,1460,2956,16,259,312,297,278,199,193,280,390,502,1690,8,94,85,91,93,65,65,77,109,158,837,615,8,165,227,206,185,134,128,203,281,344,1873,1075,0.0,0.0
2025,13,11,13119,111400,,11,Servicio de Salud Metropolitano Central,Servicio de Salud,13119,Maipú,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Rinconada de Maipú,Primario,Vigente en Operación Habitual,True,False,285,87,198,0,16,22,17,14,18,17,18,27,30,106,0,2,4,1,2,5,2,4,10,10,40,47,0,14,18,16,12,13,15,14,17,20,139,59,0.0,0.0
2025,13,11,13119,111704,111304,11,Servicio de Salud Metropolitano Central,Servicio de Salud,13119,Maipú,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Futramapu,Primario,Vigente en Operación Habitual,True,False,343,114,229,0,6,9,8,5,4,11,13,31,32,224,0,4,0,2,1,2,4,3,9,13,38,76,0,2,9,6,4,2,7,10,22,19,81,148,0.0,0.0
2025,13,11,13119,111780,111304,11,Servicio de Salud Metropolitano Central,Servicio de Salud,13119,Maipú,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Europa,Primario,Vigente en Operación Habitual,True,False,147,46,101,6,14,4,12,9,8,8,14,14,18,40,2,3,1,4,0,4,3,4,2,4,25,19,4,11,3,8,9,4,5,10,12,14,76,21,0.0,0.0
2025,13,11,13119,111783,111379,11,Servicio de Salud Metropolitano Central,Municipal,13119,Maipú,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Lo Errázuriz,Primario,Vigente en Operación Habitual,True,False,1242,472,770,3,59,49,57,74,65,46,43,37,96,713,2,20,15,18,20,23,17,22,16,29,180,290,1,39,34,39,54,42,29,21,21,67,346,423,0.0,0.0
2025,13,11,13119,111784,111378,11,Servicio de Salud Metropolitano Central,Municipal,13119,Maipú,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Bueras,Primario,Vigente en Operación Habitual,True,False,1101,426,675,0,59,65,48,79,65,89,112,120,134,330,0,23,32,17,29,24,32,49,52,57,315,111,0,36,33,31,50,41,57,63,68,77,456,219,0.0,0.0
2025,13,11,13119,200643,111380,11,Servicio de Salud Metropolitano Central,Municipal,13119,Maipú,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Los Bosquinos,Primario,Vigente en Operación Habitual,True,False,446,115,331,0,23,37,42,46,51,45,49,28,43,82,0,4,12,9,6,10,10,11,14,11,87,28,0,19,25,33,40,41,35,38,14,32,277,54,0.0,0.0
2025,13,11,13119,201129,111379,11,Servicio de Salud Metropolitano Central,Municipal,13119,Maipú,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar LUMEN,Primario,Vigente en Operación Habitual,True,False,1332,424,908,6,69,128,152,132,105,98,101,117,157,267,2,14,32,51,38,37,30,26,47,56,331,91,4,55,96,101,94,68,68,75,70,101,728,176,0.0,0.0
2025,13,11,13119,201674,,11,Servicio de Salud Metropolitano Central,Municipal,13119,Maipú,Centro de Salud Familiar (CESFAM),CESFAM El Abrazo Dr. Salvador Allende Gossens,Primario,Vigente en Operación Habitual,True,False,2529,939,1590,8,127,98,93,156,156,175,162,164,220,1170,2,38,38,27,51,59,52,69,62,79,475,462,6,89,60,66,105,97,123,93,102,141,876,708,0.0,0.0
2025,13,12,13113,112317,,12,Servicio de Salud Metropolitano Oriente,Municipal,13113,La Reina,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Ossandon,Primario,Vigente en Operación Habitual,True,False,5606,1895,3711,0,153,176,186,217,240,313,435,474,582,2830,0,59,58,64,67,87,106,130,161,203,935,960,0,94,118,122,150,153,207,305,313,379,1841,1870,0.0,0.0
2025,13,12,13113,112320,,12,Servicio de Salud Metropolitano Oriente,Municipal,13113,La Reina,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Juan Pablo II ( La Reina),Primario,Vigente en Operación Habitual,True,False,3668,1439,2229,21,254,221,225,215,208,228,301,324,348,1323,4,92,97,86,72,86,94,139,135,142,943,492,17,162,124,139,143,122,134,162,189,206,1381,831,0.0,0.0
2025,13,12,13113,112717,112317,12,Servicio de Salud Metropolitano Oriente,Municipal,13113,La Reina,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dragones de La Reina,Primario,Vigente en Operación Habitual,True,False,849,293,556,0,28,29,19,36,21,42,35,57,94,488,0,15,7,10,8,12,18,13,13,43,139,154,0,13,22,9,28,9,24,22,44,51,222,334,0.0,0.0
2025,13,12,13114,112304,,12,Servicio de Salud Metropolitano Oriente,Municipal,13114,Las Condes,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Apoquindo,Primario,Vigente en Operación Habitual,True,False,7755,2227,5528,0,216,231,252,266,282,366,501,549,736,4356,0,84,72,71,74,57,93,123,135,193,902,1325,0,132,159,181,192,225,273,378,414,543,2497,3031,0.0,0.0
2025,13,12,13114,112306,,12,Servicio de Salud Metropolitano Oriente,Municipal,13114,Las Condes,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Aníbal Ariztía,Primario,Vigente en Operación Habitual,True,False,12534,4016,8518,384,464,463,544,587,563,673,838,1033,1298,5687,176,157,153,176,177,180,201,243,280,411,1978,1862,208,307,310,368,410,383,472,595,753,887,4485,3825,0.0,0.0
2025,13,12,13115,112307,,12,Servicio de Salud Metropolitano Oriente,Municipal,13115,Lo Barnechea,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Lo Barnechea,Primario,Vigente en Operación Habitual,True,False,6494,1829,4665,19,273,268,305,371,356,435,510,578,547,2832,8,83,67,83,101,84,84,108,112,147,869,952,11,190,201,222,270,272,351,402,466,400,2774,1880,0.0,0.0
2025,13,12,13115,112407,,12,Servicio de Salud Metropolitano Oriente,Municipal,13115,Lo Barnechea,Posta de Salud Rural (PSR),Posta de Salud Rural de Farellones,Primario,Vigente en Operación Habitual,True,False,46,14,32,0,1,0,2,2,2,3,5,1,3,27,0,0,0,0,0,1,0,1,0,2,4,10,0,1,0,2,2,1,3,4,1,1,15,17,0.0,0.0
2025,13,12,13115,112707,112307,12,Servicio de Salud Metropolitano Oriente,Municipal,13115,Lo Barnechea,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Cerro 18,Primario,Vigente en Operación Habitual,True,False,293,108,185,3,3,6,6,9,10,18,10,12,25,191,2,0,2,1,4,1,6,4,4,11,33,73,1,3,4,5,5,9,12,6,8,14,66,118,0.0,0.0
2025,13,12,13115,112799,112307,12,Servicio de Salud Metropolitano Oriente,Municipal,13115,Lo Barnechea,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Bicentenario,Primario,Vigente en Operación Habitual,True,False,906,298,608,6,67,59,65,58,55,79,83,90,102,242,0,22,20,19,13,19,24,27,29,43,216,82,6,45,39,46,45,36,55,56,61,59,442,160,0.0,0.0
2025,13,12,13118,112312,,12,Servicio de Salud Metropolitano Oriente,Municipal,13118,Macul,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Félix de Amesti,Primario,Vigente en Operación Habitual,True,False,9112,3159,5953,2,474,516,603,547,534,525,626,592,693,4000,1,132,142,175,173,193,185,219,225,278,1722,1436,1,342,374,428,374,341,340,407,367,415,3388,2564,0.0,0.0
2025,13,12,13118,112313,,12,Servicio de Salud Metropolitano Oriente,Municipal,13118,Macul,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Santa Julia,Primario,Vigente en Operación Habitual,True,False,9568,3791,5777,14,692,666,721,627,588,561,660,866,975,3198,4,287,314,317,254,254,227,281,360,401,2695,1092,10,405,352,404,373,334,334,379,506,574,3661,2106,0.0,0.0
2025,13,12,13118,112319,,12,Servicio de Salud Metropolitano Oriente,Municipal,13118,Macul,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Alberto Hurtado,Primario,Vigente en Operación Habitual,True,False,7672,2841,4831,1,427,446,508,459,386,449,507,610,733,3146,1,162,148,193,185,138,175,214,262,296,1773,1067,0,265,298,315,274,248,274,293,348,437,2752,2079,0.0,0.0
2025,13,12,13120,112310,,12,Servicio de Salud Metropolitano Oriente,Municipal,13120,Ñuñoa,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Rosita Renard,Primario,Vigente en Operación Habitual,True,False,8907,3036,5871,0,399,445,571,521,493,447,455,544,892,4140,0,146,118,192,161,174,160,161,194,315,1621,1415,0,253,327,379,360,319,287,294,350,577,3146,2725,0.0,0.0
2025,13,12,13120,112311,,12,Servicio de Salud Metropolitano Oriente,Municipal,13120,Ñuñoa,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Salvador Bustos,Primario,Vigente en Operación Habitual,True,False,10803,3586,7217,1,464,514,609,561,559,541,601,687,1048,5218,0,136,149,195,161,190,195,221,277,424,1948,1638,1,328,365,414,400,369,346,380,410,624,3636,3580,0.0,0.0
2025,13,12,13120,200236,112010,12,Servicio de Salud Metropolitano Oriente,Municipal,13120,Ñuñoa,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Villa Olímpica,Primario,Vigente en Operación Habitual,True,False,1913,670,1243,0,66,77,105,114,119,87,91,133,240,881,0,21,22,41,39,37,27,43,49,97,376,294,0,45,55,64,75,82,60,48,84,143,656,587,0.0,0.0
2025,13,12,13120,200389,112311,12,Servicio de Salud Metropolitano Oriente,Municipal,13120,Ñuñoa,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Amapolas,Primario,Vigente en Operación Habitual,True,False,1326,383,943,0,54,52,64,60,62,75,87,91,111,670,0,14,13,22,16,17,19,19,26,35,181,202,0,40,39,42,44,45,56,68,65,76,475,468,0.0,0.0
2025,13,12,13122,112314,,12,Servicio de Salud Metropolitano Oriente,Municipal,13122,Peñalolén,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar La Faena,Primario,Vigente en Operación Habitual,True,False,7405,2942,4463,0,378,399,471,448,415,479,573,701,711,2830,0,159,180,185,161,165,187,239,310,309,1895,1047,0,219,219,286,287,250,292,334,391,402,2680,1783,0.0,0.0
2025,13,12,13122,112315,,12,Servicio de Salud Metropolitano Oriente,Municipal,13122,Peñalolén,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar San Luis,Primario,Vigente en Operación Habitual,True,False,4376,1729,2647,0,244,237,275,248,259,324,350,394,408,1637,0,88,96,111,81,104,129,136,175,173,1093,636,0,156,141,164,167,155,195,214,219,235,1646,1001,0.0,0.0
2025,13,12,13122,112316,,12,Servicio de Salud Metropolitano Oriente,Municipal,13122,Peñalolén,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Carol Urzúa Ibáñez,Primario,Vigente en Operación Habitual,True,False,9155,3298,5857,13,481,520,519,545,493,643,916,962,934,3129,6,157,173,172,196,192,209,336,358,393,2186,1106,7,324,347,347,349,301,434,580,604,541,3827,2023,0.0,0.0
2025,13,12,13122,112318,,12,Servicio de Salud Metropolitano Oriente,Municipal,13122,Peñalolén,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Lo Hermida,Primario,Vigente en Operación Habitual,True,False,5513,2182,3331,327,290,309,349,367,407,361,412,421,447,1823,90,107,131,160,158,174,161,169,163,176,1399,693,237,183,178,189,209,233,200,243,258,271,1964,1130,0.0,0.0
2025,13,12,13122,112321,,12,Servicio de Salud Metropolitano Oriente,Municipal,13122,Peñalolén,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Cardenal Silva Henríquez,Primario,Vigente en Operación Habitual,True,False,4198,1649,2549,17,184,264,315,292,256,318,376,421,387,1368,7,53,88,114,119,97,124,155,186,160,1096,546,10,131,176,201,173,159,194,221,235,227,1717,822,0.0,0.0
2025,13,12,13122,112322,,12,Servicio de Salud Metropolitano Oriente,Municipal,13122,Peñalolén,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Gerardo Whelan,Primario,Vigente en Operación Habitual,True,False,4463,1640,2823,13,245,273,306,288,249,320,459,405,387,1518,4,70,83,92,102,90,125,194,173,151,1080,556,9,175,190,214,186,159,195,265,232,236,1852,962,0.0,0.0
2025,13,12,13122,112716,112316,12,Servicio de Salud Metropolitano Oriente,Municipal,13122,Peñalolén,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Esperanza Andina,Primario,Vigente en Operación Habitual,True,False,528,170,358,1,18,21,29,30,24,32,46,114,100,113,0,6,6,6,14,4,8,12,39,29,124,46,1,12,15,23,16,20,24,34,75,71,290,67,0.0,0.0
2025,13,12,13122,201112,,12,Servicio de Salud Metropolitano Oriente,Municipal,13122,Peñalolén,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Las Torres,Primario,Vigente en Operación Habitual,True,False,6632,2484,4148,60,399,363,439,405,396,480,524,505,495,2566,22,134,119,159,164,158,175,195,197,190,1491,971,38,265,244,280,241,238,305,329,308,305,2515,1595,0.0,0.0
2025,13,12,13123,112030,,12,Servicio de Salud Metropolitano Oriente,Servicio de Salud,13123,Providencia,Otro,Unidad de Salud Funcionario S.S Metropolitano Oriente,Secundario,Vigente en Operación Habitual,False,False,859,267,592,12,144,219,158,102,67,61,35,37,20,4,7,37,79,48,38,22,17,7,6,3,257,3,5,107,140,110,64,45,44,28,31,17,586,1,0.0,0.0
2025,13,12,13123,112301,,12,Servicio de Salud Metropolitano Oriente,Municipal,13123,Providencia,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Hernán Alessandri,Primario,Vigente en Operación Habitual,True,False,4122,1377,2745,75,147,176,240,256,223,266,287,281,398,1773,36,52,61,70,83,86,91,92,95,156,786,555,39,95,115,170,173,137,175,195,186,242,1488,1218,0.0,0.0
2025,13,12,13123,112302,,12,Servicio de Salud Metropolitano Oriente,Municipal,13123,Providencia,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Alfonso Leng,Primario,Vigente en Operación Habitual,True,False,4711,1623,3088,38,177,241,280,277,239,277,308,364,463,2047,19,63,72,99,97,106,103,109,137,168,954,650,19,114,169,181,180,133,174,199,227,295,1672,1397,0.0,0.0
2025,13,12,13123,112303,,12,Servicio de Salud Metropolitano Oriente,Municipal,13123,Providencia,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Aguilucho,Primario,Vigente en Operación Habitual,True,False,4568,1470,3098,115,126,159,186,153,175,180,216,235,334,2689,44,41,54,61,46,51,72,85,69,129,608,818,71,85,105,125,107,124,108,131,166,205,1156,1871,0.0,0.0
2025,13,12,13123,114104,,12,Servicio de Salud Metropolitano Oriente,Servicio de Salud,13123,Providencia,Hospital,Hospital Metropolitano (Ex Militar),Terciario,Vigente en Operación Habitual,False,False,302,75,227,9,35,78,67,54,23,16,14,3,1,2,2,10,19,21,10,7,3,2,1,0,73,0,7,25,59,46,44,16,13,12,2,1,218,2,0.0,0.0
2025,13,12,13123,200037,112301,12,Servicio de Salud Metropolitano Oriente,Municipal,13123,Providencia,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Elena Caffarena,Primario,Vigente en Operación Habitual,True,False,2008,712,1296,46,86,125,177,158,136,133,126,108,157,756,21,18,47,64,49,61,46,52,34,62,433,258,25,68,78,113,109,75,87,74,74,95,773,498,0.0,0.0
2025,13,12,13123,200265,112303,12,Servicio de Salud Metropolitano Oriente,Municipal,13123,Providencia,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Andacollo,Primario,Vigente en Operación Habitual,True,False,1024,307,717,35,26,46,36,49,55,50,47,63,84,533,9,8,12,10,18,16,17,14,24,29,148,150,26,18,34,26,31,39,33,33,39,55,308,383,0.0,0.0
2025,13,12,13132,112309,,12,Servicio de Salud Metropolitano Oriente,Municipal,13132,Vitacura,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Vitacura,Primario,Vigente en Operación Habitual,True,False,6910,1808,5102,1,185,241,276,262,380,520,659,708,782,2896,0,78,68,96,63,77,110,113,152,177,934,874,1,107,173,180,199,303,410,546,556,605,3079,2022,0.0,0.0
2025,13,13,13105,113312,,13,Servicio de Salud Metropolitano Sur,Municipal,13105,El Bosque,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Carlos Lorca Tobar,Primario,Vigente en Operación Habitual,True,False,8298,3126,5172,0,564,582,643,613,561,542,624,654,755,2760,0,203,231,229,220,228,204,243,254,311,2123,1003,0,361,351,414,393,333,338,381,400,444,3415,1757,0.0,0.0
2025,13,13,13105,113314,,13,Servicio de Salud Metropolitano Sur,Municipal,13105,El Bosque,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Cóndores de Chile,Primario,Vigente en Operación Habitual,True,False,6845,2618,4227,23,406,490,516,511,432,409,489,639,698,2232,8,140,174,172,180,157,153,189,296,315,1776,834,15,266,316,344,331,275,256,300,343,383,2814,1398,0.0,0.0
