Ano,nivel_geografico,IdServicio_master,servicio_salud_master,IdComuna_master,comuna_master,IdEstablecimiento,establecimiento_master,tipo_establecimiento_master,dependencia_master,categoria_estado_nutricional,total_15_mas,15_19,20_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_mas,total_15_mas_numerador,15_19_numerador,20_24_numerador,25_29_numerador,30_34_numerador,35_39_numerador,40_44_numerador,45_49_numerador,50_54_numerador,55_59_numerador,60_64_numerador,65_mas_numerador,sexo,15_19_distribucion_pct,20_24_distribucion_pct,25_29_distribucion_pct,30_34_distribucion_pct,35_39_distribucion_pct,40_44_distribucion_pct,45_49_distribucion_pct,50_54_distribucion_pct,55_59_distribucion_pct,60_64_distribucion_pct,65_mas_distribucion_pct,total_15_mas_distribucion_pct
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109310,Centro de Salud Familiar Colina,Centro de Salud Familiar (CESFAM),Municipal,Normal,1808,936,0,99,95,104,70,60,48,58,47,291,6259.0,3196.0,2.0,277.0,279.0,325.0,307.0,268.0,224.0,259.0,228.0,894.0,Hombre,29.28660826032541,0.0,35.74007220216607,34.05017921146953,32.0,22.80130293159609,22.388059701492537,21.428571428571427,22.393822393822393,20.614035087719298,32.5503355704698,28.88640357884646
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109310,Centro de Salud Familiar Colina,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,1968,994,0,74,87,103,108,105,86,98,91,222,6259.0,3196.0,2.0,277.0,279.0,325.0,307.0,268.0,224.0,259.0,228.0,894.0,Hombre,31.101376720901126,0.0,26.714801444043324,31.182795698924732,31.692307692307693,35.17915309446254,39.17910447761194,38.392857142857146,37.83783783783784,39.91228070175439,24.832214765100673,31.44272247962933
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109310,Centro de Salud Familiar Colina,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,2196,1109,2,95,88,112,124,97,86,95,85,303,6259.0,3196.0,2.0,277.0,279.0,325.0,307.0,268.0,224.0,259.0,228.0,894.0,Hombre,34.69962453066333,100.0,34.29602888086642,31.54121863799283,34.46153846153846,40.390879478827365,36.19402985074627,38.392857142857146,36.67953667953668,37.280701754385966,33.89261744966443,35.08547691324493
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109316,Centro de Salud Familiar Esmeralda,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,196,108,4,4,3,4,4,1,2,1,1,64,5233.0,2682.0,29.0,170.0,208.0,234.0,228.0,250.0,199.0,233.0,208.0,792.0,Hombre,4.026845637583892,13.793103448275861,2.3529411764705883,1.4423076923076923,1.7094017094017095,1.7543859649122806,0.4,1.0050251256281406,0.4291845493562232,0.4807692307692308,8.080808080808081,3.745461494362698
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109316,Centro de Salud Familiar Esmeralda,Centro de Salud Familiar (CESFAM),Municipal,Normal,1283,671,13,67,52,60,48,38,25,27,30,252,5233.0,2682.0,29.0,170.0,208.0,234.0,228.0,250.0,199.0,233.0,208.0,792.0,Hombre,25.018642803877704,44.827586206896555,39.411764705882355,25.0,25.64102564102564,21.052631578947366,15.2,12.562814070351758,11.587982832618025,14.423076923076922,31.818181818181817,24.5174851901395
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109316,Centro de Salud Familiar Esmeralda,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,1709,861,3,42,49,98,84,102,95,96,88,191,5233.0,2682.0,29.0,170.0,208.0,234.0,228.0,250.0,199.0,233.0,208.0,792.0,Hombre,32.10290827740492,10.344827586206897,24.705882352941178,23.557692307692307,41.88034188034188,36.84210526315789,40.8,47.73869346733669,41.201716738197426,42.30769230769231,24.116161616161616,32.658131091152306
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109316,Centro de Salud Familiar Esmeralda,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,2045,1042,9,57,104,72,92,109,77,109,89,285,5233.0,2682.0,29.0,170.0,208.0,234.0,228.0,250.0,199.0,233.0,208.0,792.0,Hombre,38.851603281133485,31.03448275862069,33.52941176470588,50.0,30.76923076923077,40.35087719298245,43.6,38.69346733668342,46.78111587982833,42.78846153846153,35.984848484848484,39.0789222243455
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109416,Posta de Salud Rural Colorado,Posta de Salud Rural (PSR),Municipal,Bajo peso,11,7,0,0,0,0,0,0,1,0,1,2,164.0,91.0,1.0,9.0,2.0,4.0,3.0,6.0,7.0,7.0,4.0,30.0,Hombre,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714285,0.0,25.0,6.666666666666667,6.707317073170732
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109416,Posta de Salud Rural Colorado,Posta de Salud Rural (PSR),Municipal,Normal,42,26,0,2,0,0,0,0,1,0,0,13,164.0,91.0,1.0,9.0,2.0,4.0,3.0,6.0,7.0,7.0,4.0,30.0,Hombre,28.57142857142857,0.0,22.22222222222222,0.0,0.0,0.0,0.0,14.285714285714285,0.0,0.0,43.333333333333336,25.609756097560975
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109416,Posta de Salud Rural Colorado,Posta de Salud Rural (PSR),Municipal,Obesidad,60,30,1,5,2,3,2,1,3,4,1,8,164.0,91.0,1.0,9.0,2.0,4.0,3.0,6.0,7.0,7.0,4.0,30.0,Hombre,32.967032967032964,100.0,55.55555555555556,100.0,75.0,66.66666666666666,16.666666666666664,42.857142857142854,57.14285714285714,25.0,26.666666666666668,36.58536585365854
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109416,Posta de Salud Rural Colorado,Posta de Salud Rural (PSR),Municipal,Sobrepeso,51,28,0,2,0,1,1,5,2,3,2,7,164.0,91.0,1.0,9.0,2.0,4.0,3.0,6.0,7.0,7.0,4.0,30.0,Hombre,30.76923076923077,0.0,22.22222222222222,0.0,25.0,33.33333333333333,83.33333333333334,28.57142857142857,42.857142857142854,50.0,23.333333333333332,31.097560975609756
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109417,Posta de Salud Rural Los Ingleses,Posta de Salud Rural (PSR),Municipal,Bajo peso,7,4,0,0,0,0,0,0,0,0,0,3,301.0,157.0,0.0,8.0,7.0,5.0,7.0,12.0,18.0,17.0,12.0,58.0,Hombre,2.547770700636943,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.172413793103448,2.3255813953488373
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109417,Posta de Salud Rural Los Ingleses,Posta de Salud Rural (PSR),Municipal,Normal,81,45,0,3,2,1,1,1,1,0,2,25,301.0,157.0,0.0,8.0,7.0,5.0,7.0,12.0,18.0,17.0,12.0,58.0,Hombre,28.662420382165603,,37.5,28.57142857142857,20.0,14.285714285714285,8.333333333333332,5.555555555555555,0.0,16.666666666666664,43.103448275862064,26.910299003322258
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109417,Posta de Salud Rural Los Ingleses,Posta de Salud Rural (PSR),Municipal,Obesidad,108,55,0,2,4,2,5,5,9,9,6,11,301.0,157.0,0.0,8.0,7.0,5.0,7.0,12.0,18.0,17.0,12.0,58.0,Hombre,35.03184713375796,,25.0,57.14285714285714,40.0,71.42857142857143,41.66666666666667,50.0,52.94117647058824,50.0,18.96551724137931,35.880398671096344
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109417,Posta de Salud Rural Los Ingleses,Posta de Salud Rural (PSR),Municipal,Sobrepeso,105,53,0,3,1,2,1,6,8,8,4,19,301.0,157.0,0.0,8.0,7.0,5.0,7.0,12.0,18.0,17.0,12.0,58.0,Hombre,33.75796178343949,,37.5,14.285714285714285,40.0,14.285714285714285,50.0,44.44444444444444,47.05882352941176,33.33333333333333,32.758620689655174,34.883720930232556
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109418,Posta de Salud Rural Las Canteras,Posta de Salud Rural (PSR),Municipal,Bajo peso,8,5,0,0,0,0,0,2,0,0,0,1,142.0,74.0,0.0,3.0,7.0,3.0,7.0,4.0,2.0,6.0,8.0,28.0,Hombre,6.756756756756757,,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,3.571428571428571,5.633802816901409
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109418,Posta de Salud Rural Las Canteras,Posta de Salud Rural (PSR),Municipal,Normal,37,19,0,1,1,2,2,1,0,2,2,7,142.0,74.0,0.0,3.0,7.0,3.0,7.0,4.0,2.0,6.0,8.0,28.0,Hombre,25.675675675675674,,33.33333333333333,14.285714285714285,66.66666666666666,28.57142857142857,25.0,0.0,33.33333333333333,25.0,25.0,26.056338028169012
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109418,Posta de Salud Rural Las Canteras,Posta de Salud Rural (PSR),Municipal,Obesidad,47,24,0,0,5,0,4,0,2,3,1,8,142.0,74.0,0.0,3.0,7.0,3.0,7.0,4.0,2.0,6.0,8.0,28.0,Hombre,32.432432432432435,,0.0,71.42857142857143,0.0,57.14285714285714,0.0,100.0,50.0,12.5,28.57142857142857,33.098591549295776
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109418,Posta de Salud Rural Las Canteras,Posta de Salud Rural (PSR),Municipal,Sobrepeso,50,26,0,2,1,1,1,1,0,1,5,12,142.0,74.0,0.0,3.0,7.0,3.0,7.0,4.0,2.0,6.0,8.0,28.0,Hombre,35.13513513513514,,66.66666666666666,14.285714285714285,33.33333333333333,14.285714285714285,25.0,0.0,16.666666666666664,62.5,42.857142857142854,35.2112676056338
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109419,Posta de Salud Rural Santa Marta de Liray,Posta de Salud Rural (PSR),Municipal,Bajo peso,11,7,0,0,0,0,0,0,0,1,0,3,219.0,119.0,0.0,2.0,4.0,4.0,3.0,6.0,7.0,10.0,13.0,51.0,Hombre,5.88235294117647,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.88235294117647,5.0228310502283104
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109419,Posta de Salud Rural Santa Marta de Liray,Posta de Salud Rural (PSR),Municipal,Normal,66,37,0,0,0,1,0,0,1,2,5,20,219.0,119.0,0.0,2.0,4.0,4.0,3.0,6.0,7.0,10.0,13.0,51.0,Hombre,31.092436974789916,,0.0,0.0,25.0,0.0,0.0,14.285714285714285,20.0,38.46153846153847,39.21568627450981,30.136986301369863
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109419,Posta de Salud Rural Santa Marta de Liray,Posta de Salud Rural (PSR),Municipal,Obesidad,75,38,0,1,2,3,3,1,4,5,7,11,219.0,119.0,0.0,2.0,4.0,4.0,3.0,6.0,7.0,10.0,13.0,51.0,Hombre,31.932773109243694,,50.0,50.0,75.0,100.0,16.666666666666664,57.14285714285714,50.0,53.84615384615385,21.568627450980394,34.24657534246575
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109419,Posta de Salud Rural Santa Marta de Liray,Posta de Salud Rural (PSR),Municipal,Sobrepeso,67,37,0,1,2,0,0,5,2,2,1,17,219.0,119.0,0.0,2.0,4.0,4.0,3.0,6.0,7.0,10.0,13.0,51.0,Hombre,31.092436974789916,,50.0,50.0,0.0,0.0,83.33333333333334,28.57142857142857,20.0,7.6923076923076925,33.33333333333333,30.59360730593607
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109420,Posta de Salud Rural Chacabuco (Colina),Posta de Salud Rural (PSR),Municipal,Bajo peso,5,4,0,0,0,0,0,0,0,0,0,1,76.0,41.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,31.0,Hombre,9.75609756097561,,,0.0,,0.0,0.0,,,0.0,3.225806451612903,6.578947368421052
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109420,Posta de Salud Rural Chacabuco (Colina),Posta de Salud Rural (PSR),Municipal,Normal,32,17,0,0,1,0,0,0,0,0,0,14,76.0,41.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,31.0,Hombre,41.46341463414634,,,100.0,,0.0,0.0,,,0.0,45.16129032258064,42.10526315789473
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109420,Posta de Salud Rural Chacabuco (Colina),Posta de Salud Rural (PSR),Municipal,Obesidad,10,5,0,0,0,0,0,0,0,0,0,5,76.0,41.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,31.0,Hombre,12.195121951219512,,,0.0,,0.0,0.0,,,0.0,16.129032258064516,13.157894736842104
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109420,Posta de Salud Rural Chacabuco (Colina),Posta de Salud Rural (PSR),Municipal,Sobrepeso,29,15,0,0,0,0,1,1,0,0,1,11,76.0,41.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,31.0,Hombre,36.58536585365854,,,0.0,,100.0,100.0,,,100.0,35.483870967741936,38.15789473684211
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109716,Centro Comunitario de Salud Familiar Esmeralda,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Bajo peso,5,4,0,0,0,0,0,0,0,0,0,1,87.0,45.0,0.0,3.0,2.0,1.0,4.0,3.0,3.0,0.0,1.0,25.0,Hombre,8.88888888888889,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,5.747126436781609
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109716,Centro Comunitario de Salud Familiar Esmeralda,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Normal,26,13,0,3,0,0,0,2,0,0,1,7,87.0,45.0,0.0,3.0,2.0,1.0,4.0,3.0,3.0,0.0,1.0,25.0,Hombre,28.888888888888886,,100.0,0.0,0.0,0.0,66.66666666666666,0.0,,100.0,28.000000000000004,29.88505747126437
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109716,Centro Comunitario de Salud Familiar Esmeralda,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Obesidad,34,17,0,0,2,1,2,0,3,0,0,9,87.0,45.0,0.0,3.0,2.0,1.0,4.0,3.0,3.0,0.0,1.0,25.0,Hombre,37.77777777777778,,0.0,100.0,100.0,50.0,0.0,100.0,,0.0,36.0,39.08045977011494
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109716,Centro Comunitario de Salud Familiar Esmeralda,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Sobrepeso,22,11,0,0,0,0,2,1,0,0,0,8,87.0,45.0,0.0,3.0,2.0,1.0,4.0,3.0,3.0,0.0,1.0,25.0,Hombre,24.444444444444443,,0.0,0.0,0.0,50.0,33.33333333333333,0.0,,0.0,32.0,25.287356321839084
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,201462,CESFAM La Reina de Colina,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,74,43,4,2,0,2,0,0,0,0,1,22,1438.0,745.0,27.0,57.0,51.0,64.0,63.0,55.0,44.0,42.0,46.0,244.0,Hombre,5.771812080536913,14.814814814814813,3.508771929824561,0.0,3.125,0.0,0.0,0.0,0.0,2.1739130434782608,9.01639344262295,5.1460361613351875
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,201462,CESFAM La Reina de Colina,Centro de Salud Familiar (CESFAM),Municipal,Normal,396,208,13,17,16,12,9,14,3,6,11,87,1438.0,745.0,27.0,57.0,51.0,64.0,63.0,55.0,44.0,42.0,46.0,244.0,Hombre,27.91946308724832,48.148148148148145,29.82456140350877,31.372549019607842,18.75,14.285714285714285,25.454545454545453,6.8181818181818175,14.285714285714285,23.91304347826087,35.65573770491803,27.53824756606398
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,201462,CESFAM La Reina de Colina,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,490,247,3,28,22,25,28,24,20,23,17,53,1438.0,745.0,27.0,57.0,51.0,64.0,63.0,55.0,44.0,42.0,46.0,244.0,Hombre,33.15436241610738,11.11111111111111,49.122807017543856,43.13725490196079,39.0625,44.44444444444444,43.63636363636363,45.45454545454545,54.761904761904766,36.95652173913043,21.721311475409834,34.07510431154381
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,201462,CESFAM La Reina de Colina,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,478,247,7,10,13,25,26,17,21,13,17,82,1438.0,745.0,27.0,57.0,51.0,64.0,63.0,55.0,44.0,42.0,46.0,244.0,Hombre,33.15436241610738,25.925925925925924,17.543859649122805,25.49019607843137,39.0625,41.269841269841265,30.909090909090907,47.72727272727273,30.952380952380953,36.95652173913043,33.60655737704918,33.24061196105703
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13302,Lampa,109311,Centro de Salud Familiar José Bauza Frau,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,217,132,0,5,3,0,1,0,3,1,2,70,6508.0,3338.0,1.0,219.0,227.0,293.0,317.0,302.0,288.0,294.0,267.0,962.0,Hombre,3.9544637507489515,0.0,2.28310502283105,1.3215859030837005,0.0,0.31545741324921134,0.0,1.0416666666666665,0.3401360544217687,0.7490636704119851,7.276507276507277,3.3343577135832825
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13302,Lampa,109311,Centro de Salud Familiar José Bauza Frau,Centro de Salud Familiar (CESFAM),Municipal,Normal,1552,811,0,88,61,63,46,47,41,43,47,305,6508.0,3338.0,1.0,219.0,227.0,293.0,317.0,302.0,288.0,294.0,267.0,962.0,Hombre,24.295985620131816,0.0,40.182648401826484,26.87224669603524,21.501706484641637,14.511041009463725,15.562913907284766,14.23611111111111,14.625850340136054,17.60299625468165,31.704781704781702,23.84757221880762
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13302,Lampa,109311,Centro de Salud Familiar José Bauza Frau,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,2311,1166,1,63,78,125,138,128,132,132,117,231,6508.0,3338.0,1.0,219.0,227.0,293.0,317.0,302.0,288.0,294.0,267.0,962.0,Hombre,34.93109646494907,100.0,28.767123287671232,34.36123348017621,42.66211604095563,43.53312302839117,42.384105960264904,45.83333333333333,44.89795918367347,43.82022471910113,24.012474012474012,35.51014136447449
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13302,Lampa,109311,Centro de Salud Familiar José Bauza Frau,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,2428,1229,0,63,85,105,132,127,112,118,101,356,6508.0,3338.0,1.0,219.0,227.0,293.0,317.0,302.0,288.0,294.0,267.0,962.0,Hombre,36.81845416417016,0.0,28.767123287671232,37.44493392070485,35.83617747440273,41.6403785488959,42.05298013245033,38.88888888888889,40.136054421768705,37.82771535580524,37.00623700623701,37.3079287031346
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13302,Lampa,109312,Centro de Salud Familiar Batuco,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,57,34,0,4,2,0,1,0,2,1,1,12,2066.0,1071.0,4.0,57.0,85.0,65.0,83.0,80.0,53.0,78.0,70.0,420.0,Hombre,3.1746031746031744,0.0,7.017543859649122,2.3529411764705883,0.0,1.2048192771084338,0.0,3.7735849056603774,1.282051282051282,1.4285714285714286,2.857142857142857,2.7589545014520813
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13302,Lampa,109312,Centro de Salud Familiar Batuco,Centro de Salud Familiar (CESFAM),Municipal,Normal,629,329,1,26,21,19,23,16,13,17,14,150,2066.0,1071.0,4.0,57.0,85.0,65.0,83.0,80.0,53.0,78.0,70.0,420.0,Hombre,30.718954248366014,25.0,45.614035087719294,24.705882352941178,29.230769230769234,27.710843373493976,20.0,24.528301886792452,21.794871794871796,20.0,35.714285714285715,30.44530493707648
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13302,Lampa,109312,Centro de Salud Familiar Batuco,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,679,348,2,14,38,22,29,37,19,37,27,106,2066.0,1071.0,4.0,57.0,85.0,65.0,83.0,80.0,53.0,78.0,70.0,420.0,Hombre,32.49299719887955,50.0,24.561403508771928,44.70588235294118,33.84615384615385,34.93975903614458,46.25,35.84905660377358,47.43589743589743,38.57142857142858,25.238095238095237,32.86544046466602
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13302,Lampa,109312,Centro de Salud Familiar Batuco,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,701,360,1,13,24,24,30,27,19,23,28,152,2066.0,1071.0,4.0,57.0,85.0,65.0,83.0,80.0,53.0,78.0,70.0,420.0,Hombre,33.61344537815126,25.0,22.807017543859647,28.235294117647058,36.92307692307693,36.144578313253014,33.75,35.84905660377358,29.48717948717949,40.0,36.19047619047619,33.930300096805425
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13302,Lampa,109711,Centro Comunitario de Salud Familiar Sol de Septiembre,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Bajo peso,39,22,0,1,3,0,2,0,0,0,1,10,752.0,386.0,12.0,47.0,28.0,28.0,34.0,29.0,20.0,28.0,14.0,126.0,Hombre,5.699481865284974,0.0,2.127659574468085,10.714285714285714,0.0,5.88235294117647,0.0,0.0,0.0,7.142857142857142,7.936507936507936,5.1861702127659575
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13302,Lampa,109711,Centro Comunitario de Salud Familiar Sol de Septiembre,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Normal,259,133,5,22,9,7,7,7,9,7,7,46,752.0,386.0,12.0,47.0,28.0,28.0,34.0,29.0,20.0,28.0,14.0,126.0,Hombre,34.4559585492228,41.66666666666667,46.808510638297875,32.142857142857146,25.0,20.588235294117645,24.137931034482758,45.0,25.0,50.0,36.507936507936506,34.441489361702125
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13302,Lampa,109711,Centro Comunitario de Salud Familiar Sol de Septiembre,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Obesidad,222,112,5,13,5,14,16,8,6,12,3,28,752.0,386.0,12.0,47.0,28.0,28.0,34.0,29.0,20.0,28.0,14.0,126.0,Hombre,29.015544041450774,41.66666666666667,27.659574468085108,17.857142857142858,50.0,47.05882352941176,27.586206896551722,30.0,42.857142857142854,21.428571428571427,22.22222222222222,29.521276595744684
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13302,Lampa,109711,Centro Comunitario de Salud Familiar Sol de Septiembre,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Sobrepeso,232,119,2,11,11,7,9,14,5,9,3,42,752.0,386.0,12.0,47.0,28.0,28.0,34.0,29.0,20.0,28.0,14.0,126.0,Hombre,30.82901554404145,16.666666666666664,23.404255319148938,39.285714285714285,25.0,26.47058823529412,48.275862068965516,25.0,32.142857142857146,21.428571428571427,33.33333333333333,30.851063829787233
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13302,Lampa,109712,Centro Comunitario de Salud Familiar Batuco,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Bajo peso,23,12,0,1,0,1,1,0,0,0,0,8,1041.0,531.0,0.0,40.0,42.0,51.0,43.0,48.0,28.0,38.0,42.0,178.0,Hombre,2.2598870056497176,,2.5,0.0,1.9607843137254901,2.3255813953488373,0.0,0.0,0.0,0.0,4.49438202247191,2.2094140249759846
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13302,Lampa,109712,Centro Comunitario de Salud Familiar Batuco,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Normal,290,150,0,18,17,14,9,9,4,6,7,56,1041.0,531.0,0.0,40.0,42.0,51.0,43.0,48.0,28.0,38.0,42.0,178.0,Hombre,28.24858757062147,,45.0,40.476190476190474,27.450980392156865,20.930232558139537,18.75,14.285714285714285,15.789473684210526,16.666666666666664,31.46067415730337,27.857829010566764
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13302,Lampa,109712,Centro Comunitario de Salud Familiar Batuco,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Obesidad,393,198,0,14,13,24,19,24,15,16,18,52,1041.0,531.0,0.0,40.0,42.0,51.0,43.0,48.0,28.0,38.0,42.0,178.0,Hombre,37.28813559322034,,35.0,30.952380952380953,47.05882352941176,44.18604651162791,50.0,53.57142857142857,42.10526315789473,42.857142857142854,29.213483146067414,37.752161383285305
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13302,Lampa,109712,Centro Comunitario de Salud Familiar Batuco,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Sobrepeso,335,171,0,7,12,12,14,15,9,16,17,62,1041.0,531.0,0.0,40.0,42.0,51.0,43.0,48.0,28.0,38.0,42.0,178.0,Hombre,32.20338983050847,,17.5,28.57142857142857,23.52941176470588,32.55813953488372,31.25,32.142857142857146,42.10526315789473,40.476190476190474,34.831460674157306,32.18059558117195
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13302,Lampa,201212,Centro de Salud Familiar Juan Pablo II de Lampa,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,61,34,0,2,1,0,0,0,0,1,0,23,1736.0,893.0,9.0,51.0,51.0,62.0,44.0,53.0,65.0,76.0,69.0,363.0,Hombre,3.807390817469205,0.0,3.9215686274509802,1.9607843137254901,0.0,0.0,0.0,0.0,1.3157894736842104,0.0,6.336088154269973,3.513824884792627
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13302,Lampa,201212,Centro de Salud Familiar Juan Pablo II de Lampa,Centro de Salud Familiar (CESFAM),Municipal,Normal,510,268,5,21,20,15,11,10,10,12,11,127,1736.0,893.0,9.0,51.0,51.0,62.0,44.0,53.0,65.0,76.0,69.0,363.0,Hombre,30.011198208286675,55.55555555555556,41.17647058823529,39.21568627450981,24.193548387096776,25.0,18.867924528301888,15.384615384615385,15.789473684210526,15.942028985507244,34.9862258953168,29.377880184331794
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13302,Lampa,201212,Centro de Salud Familiar Juan Pablo II de Lampa,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,625,315,4,16,17,26,19,28,22,37,40,101,1736.0,893.0,9.0,51.0,51.0,62.0,44.0,53.0,65.0,76.0,69.0,363.0,Hombre,35.27435610302352,44.44444444444444,31.372549019607842,33.33333333333333,41.935483870967744,43.18181818181818,52.83018867924528,33.84615384615385,48.68421052631579,57.971014492753625,27.823691460055095,36.00230414746544
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13302,Lampa,201212,Centro de Salud Familiar Juan Pablo II de Lampa,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,540,276,0,12,13,21,14,15,33,26,18,112,1736.0,893.0,9.0,51.0,51.0,62.0,44.0,53.0,65.0,76.0,69.0,363.0,Hombre,30.90705487122061,0.0,23.52941176470588,25.49019607843137,33.87096774193548,31.818181818181817,28.30188679245283,50.76923076923077,34.21052631578947,26.08695652173913,30.853994490358126,31.105990783410135
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13303,Tiltil,109320,Centro de Salud Familiar Huertos Familiares,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,33,22,0,0,0,0,0,0,0,0,0,11,689.0,368.0,0.0,4.0,11.0,31.0,25.0,21.0,18.0,27.0,22.0,162.0,Hombre,5.978260869565218,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.790123456790123,4.78955007256894
